X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4
18.2570,5.1686,18.2570,2.5720,18.2570,2.6497,18.2570,7.8386,18.2570,3.1614
18.3259,4.5204,18.3259,2.6804,18.3259,2.1345,18.3259,8.8533,18.3259,3.7303
18.3948,4.8997,18.3948,2.6731,18.3948,2.3059,18.3948,8.1872,18.3948,3.1866
18.4637,4.1124,18.4637,2.5564,18.4637,1.5418,18.4637,7.3989,18.4637,3.0220
18.5326,3.3798,18.5326,3.1340,18.5326,2.2976,18.5326,5.1009,18.5326,3.3636
18.6015,2.4812,18.6015,2.5407,18.6015,3.4361,18.6015,3.9199,18.6015,3.9816
18.6704,1.7864,18.6704,2.5334,18.6704,3.8609,18.6704,3.6431,18.6704,5.2015
18.7393,2.3338,18.7393,3.2216,18.7393,3.5693,18.7393,4.9257,18.7393,5.9538
18.8082,2.7126,18.8082,3.6388,18.8082,2.2354,18.8082,5.1617,18.8082,6.2909
18.8771,3.6271,18.8771,4.5999,18.8771,2.7418,18.8771,7.5646,18.8771,4.2585
