X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
9.5074,2.6834,9.5074,9.28616,9.5074,3.20671,9.5074,6.73122,9.5074,3.41017,9.5074,3.4737
9.5763,2.3186,9.5763,8.90953,9.5763,2.29934,9.5763,5.55971,9.5763,4.22729,9.5763,3.5044
9.6452,3.1255,9.6452,6.80655,9.6452,2.58318,9.6452,3.57024,9.6452,5.56705,9.6452,2.3676
9.7141,4.0773,9.7141,5.69302,9.7141,2.72428,9.7141,3.06717,9.7141,4.73116,9.7141,3.3274
9.7830,5.6372,9.7830,4.77791,9.7830,3.13422,9.7830,2.42728,9.7830,4.58593,9.7830,4.2932
9.8519,5.6678,9.8519,3.21498,9.8519,3.58657,9.8519,2.46849,9.8519,4.03007,9.8519,3.9590
9.9208,5.9317,9.9208,2.85439,9.9208,3.00754,9.9208,3.06366,9.9208,3.63537,9.9208,3.5153
9.9897,4.8458,9.9897,1.99752,9.9897,3.04419,9.9897,3.54902,9.9897,3.45270,9.9897,4.7225
10.0586,3.8103,10.0586,2.28588,10.0586,3.05758,10.0586,2.85830,10.0586,3.00595,10.0586,5.1582
10.1275,3.6006,10.1275,1.59973,10.1275,3.37911,10.1275,2.97885,10.1275,2.79863,10.1275,4.3616
10.1964,3.8914,10.1964,2.25079,10.1964,3.36427,10.1964,2.71422,10.1964,3.42372,10.1964,4.6588
10.2653,3.5956,10.2653,2.41198,10.2653,4.07145,10.2653,2.29879,10.2653,3.01577,10.2653,4.1471
10.3342,4.0975,10.3342,3.04192,10.3342,4.00786,10.3342,2.14480,10.3342,3.17698,10.3342,3.9678
10.4031,4.5534,10.4031,2.38042,10.4031,3.93903,10.4031,2.89829,10.4031,2.72510,10.4031,4.1123
10.4720,4.7909,10.4720,2.83151,10.4720,4.09195,10.4720,4.00600,10.4720,2.98267,10.4720,4.0565
10.5409,4.0637,10.5409,2.36611,10.5409,2.58093,10.5409,4.00834,10.5409,4.06395,10.5409,2.8761
10.6098,3.9878,10.6098,2.07626,10.6098,2.10885,10.6098,3.93379,10.6098,3.16264,10.6098,2.6598
10.6786,3.5109,10.6786,1.41910,10.6786,1.95306,10.6786,3.27008,10.6786,4.16958,10.6786,3.4784
10.7475,4.6132,10.7475,1.49772,10.7475,2.27744,10.7475,2.81816,10.7475,5.34667,10.7475,3.3937
10.8164,3.8554,10.8164,2.22119,10.8164,2.04225,10.8164,2.77238,10.8164,5.46597,10.8164,4.1128
10.8853,3.8768,10.8853,3.47489,10.8853,2.39189,10.8853,3.15252,10.8853,6.89921,10.8853,4.0320
10.9542,3.6510,10.9542,4.65318,10.9542,2.47097,10.9542,3.85957,10.9542,6.87069,10.9542,3.3959
11.0231,3.3497,11.0231,4.40973,11.0231,2.24604,11.0231,3.07946,11.0231,6.23119,11.0231,2.9381
11.0920,4.3157,11.0920,3.62785,11.0920,2.56469,11.0920,3.41534,11.0920,6.24438,11.0920,2.5695
11.1609,3.7967,11.1609,3.41257,11.1609,3.08842,11.1609,3.80134,11.1609,4.22161,11.1609,3.0511
11.2298,3.9234,11.2298,3.17988,11.2298,4.36831,11.2298,5.49023,11.2298,3.27225,11.2298,2.6704
11.2987,4.1775,11.2987,2.93480,11.2987,4.95262,11.2987,5.21716,11.2987,3.55054,11.2987,2.4820
11.3676,4.2957,11.3676,2.37960,11.3676,4.38324,11.3676,5.69119,11.3676,2.57825,11.3676,1.7794
11.4365,3.7648,11.4365,2.14068,11.4365,4.12654,11.4365,5.72295,11.4365,2.53800,11.4365,2.2896
11.5054,3.6723,11.5054,3.55963,11.5054,4.07016,11.5054,6.98621,11.5054,2.96708,11.5054,2.8699
11.5743,3.2002,11.5743,3.54363,11.5743,3.71911,11.5743,7.70268,11.5743,2.89923,11.5743,2.8686
11.6432,2.9650,11.6432,4.05377,11.6432,3.58655,11.6432,8.76701,11.6432,3.89297,11.6432,3.1304
11.7121,2.7462,11.7121,4.38538,11.7121,3.04390,11.7121,8.62611,11.7121,4.02161,11.7121,4.3143
11.7810,3.6371,11.7810,4.66684,11.7810,2.16616,11.7810,7.64638,11.7810,2.79753,11.7810,4.7075
11.8499,4.0565,11.8499,4.79968,11.8499,1.73830,11.8499,6.55969,11.8499,1.89139,11.8499,5.2916
11.9187,3.8568,11.9187,4.67346,11.9187,1.92378,11.9187,5.77467,11.9187,1.36993,11.9187,4.9053
11.9876,3.6323,11.9876,4.98187,11.9876,1.97366,11.9876,5.14204,11.9876,1.21767,11.9876,3.7894
12.0565,3.2623,12.0565,3.81425,12.0565,2.91248,12.0565,4.16831,12.0565,0.95950,12.0565,3.0049
12.1254,2.4209,12.1254,4.34840,12.1254,3.14255,12.1254,4.20786,12.1254,1.12846,12.1254,3.7767
12.1943,2.8799,12.1943,3.52035,12.1943,2.61958,12.1943,4.66035,12.1943,1.77328,12.1943,3.2098
12.2632,2.2668,12.2632,3.78772,12.2632,3.43514,12.2632,2.94528,12.2632,1.71032,12.2632,3.8223
12.3321,2.6373,12.3321,3.58765,12.3321,3.34115,12.3321,3.37329,12.3321,1.92446,12.3321,3.8110
12.4010,1.7853,12.4010,3.64941,12.4010,3.44672,12.4010,4.38341,12.4010,2.20758,12.4010,3.2503
12.4699,1.9520,12.4699,3.22543,12.4699,3.06466,12.4699,3.60308,12.4699,3.26394,12.4699,3.2908
12.5388,1.7571,12.5388,3.47256,12.5388,3.13866,12.5388,3.89883,12.5388,2.70267,12.5388,2.7776
12.6077,1.0985,12.6077,3.39455,12.6077,3.11771,12.6077,4.00598,12.6077,2.68686,12.6077,2.9242
12.6766,1.6930,12.6766,3.48005,12.6766,2.99377,12.6766,2.97098,12.6766,2.23175,12.6766,3.0214
12.7455,1.9284,12.7455,3.63810,12.7455,3.74700,12.7455,3.10468,12.7455,2.45248,12.7455,3.4310
12.8144,2.0353,12.8144,3.29649,12.8144,2.79724,12.8144,3.16967,12.8144,2.60066,12.8144,3.7572
12.8833,1.5513,12.8833,4.01547,12.8833,3.52031,12.8833,2.68258,12.8833,3.10787,12.8833,3.6251
12.9522,1.9400,12.9522,3.31104,12.9522,4.55227,12.9522,2.92163,12.9522,3.24296,12.9522,2.6931
13.0211,2.0551,13.0211,3.33881,13.0211,7.07558,13.0211,3.17704,13.0211,3.99236,13.0211,3.0402
13.0900,1.9157,13.0900,3.03697,13.0900,7.46128,13.0900,3.37150,13.0900,4.68717,13.0900,2.7782
13.1588,1.4983,13.1588,3.01248,13.1588,6.76013,13.1588,2.10966,13.1588,5.06909,13.1588,2.6694
13.2277,2.4481,13.2277,2.28774,13.2277,5.88318,13.2277,2.28373,13.2277,5.51996,13.2277,1.8209
13.2966,3.1832,13.2966,2.54317,13.2966,3.21331,13.2966,2.05650,13.2966,5.00659,13.2966,2.0525
13.3655,3.0872,13.3655,3.03852,13.3655,2.49118,13.3655,2.35192,13.3655,5.52072,13.3655,2.5073
13.4344,4.7071,13.4344,4.12703,13.4344,3.80565,13.4344,3.09991,13.4344,4.73328,13.4344,2.8467
13.5033,6.0548,13.5033,3.93896,13.5033,4.31679,13.5033,3.06031,13.5033,3.96383,13.5033,2.9212
13.5722,5.8022,13.5722,3.66585,13.5722,3.73667,13.5722,3.70847,13.5722,3.75489,13.5722,4.0281
13.6411,8.7464,13.6411,3.83322,13.6411,3.47563,13.6411,3.52126,13.6411,2.92330,13.6411,5.1865
13.7100,9.1906,13.7100,4.03345,13.7100,2.45944,13.7100,4.40168,13.7100,3.10653,13.7100,6.5690
13.7789,7.2917,13.7789,3.52507,13.7789,2.27863,13.7789,4.53078,13.7789,3.20661,13.7789,7.2029
13.8478,5.4416,13.8478,3.37386,13.8478,2.23321,13.8478,4.81731,13.8478,2.66794,13.8478,7.5739
13.9167,5.1784,13.9167,3.37582,13.9167,2.49779,13.9167,5.13101,13.9167,2.79420,13.9167,7.0726
13.9856,3.9406,13.9856,2.79368,13.9856,2.09963,13.9856,6.99653,13.9856,2.91854,13.9856,6.8607
14.0545,3.2634,14.0545,3.70757,14.0545,2.38856,14.0545,10.10767,14.0545,3.33029,14.0545,5.0935
14.1234,3.7464,14.1234,2.75413,14.1234,2.29899,14.1234,8.99745,14.1234,2.96932,14.1234,5.3782
14.1923,3.5501,14.1923,3.06709,14.1923,2.78463,14.1923,6.93502,14.1923,3.26369,14.1923,3.7336
14.2612,3.4499,14.2612,3.78948,14.2612,3.95546,14.2612,4.98040,14.2612,4.79729,14.2612,4.0548
14.3301,3.1524,14.3301,3.89341,14.3301,2.96378,14.3301,3.87247,14.3301,3.39205,14.3301,3.8711
14.3990,2.4759,14.3990,2.81536,14.3990,3.17143,14.3990,3.25522,14.3990,3.80619,14.3990,3.0258
14.4678,2.5605,14.4678,3.39793,14.4678,3.15778,14.4678,2.98746,14.4678,3.57532,14.4678,2.0142
14.5367,3.2183,14.5367,3.25342,14.5367,4.50584,14.5367,3.01488,14.5367,3.78914,14.5367,2.4474
14.6056,2.3997,14.6056,4.33821,14.6056,4.91367,14.6056,2.62154,14.6056,4.53285,14.6056,3.6786
14.6745,2.6462,14.6745,5.05570,14.6745,4.59764,14.6745,2.69806,14.6745,3.92202,14.6745,3.4515
14.7434,2.4814,14.7434,6.42996,14.7434,3.14319,14.7434,2.38849,14.7434,2.95058,14.7434,3.8803
14.8123,2.8820,14.8123,6.93145,14.8123,2.54347,14.8123,2.44072,14.8123,1.42171,14.8123,3.4086
14.8812,2.5778,14.8812,7.50197,14.8812,1.93664,14.8812,2.96563,14.8812,1.13755,14.8812,3.4337
14.9501,2.2519,14.9501,8.51885,14.9501,2.14708,14.9501,1.82783,14.9501,1.03809,14.9501,2.7413
15.0190,2.4800,15.0190,6.99602,15.0190,2.37600,15.0190,1.65146,15.0190,0.91592,15.0190,3.7732
15.0879,2.3158,15.0879,5.15323,15.0879,2.21634,15.0879,2.36136,15.0879,1.03352,15.0879,4.1569
15.1568,2.3596,15.1568,4.74789,15.1568,1.76797,15.1568,2.23874,15.1568,0.76985,15.1568,4.7265
15.2257,2.2036,15.2257,3.77697,15.2257,2.22157,15.2257,1.84625,15.2257,1.59271,15.2257,3.8497
15.2946,1.7318,15.2946,2.83823,15.2946,2.29871,15.2946,1.53153,15.2946,2.44299,15.2946,3.9361
15.3635,1.6771,15.3635,2.49417,15.3635,3.31029,15.3635,1.70686,15.3635,3.71945,15.3635,5.0669
15.4324,1.0303,15.4324,2.24750,15.4324,3.63571,15.4324,2.07158,15.4324,4.03634,15.4324,4.3398
15.5013,1.1925,15.5013,2.24541,15.5013,3.43283,15.5013,1.67468,15.5013,3.90342,15.5013,5.3349
15.5702,1.6365,15.5702,2.31254,15.5702,2.81679,15.5702,1.45165,15.5702,2.23413,15.5702,5.4375
15.6391,0.7849,15.6391,1.56759,15.6391,3.31761,15.6391,1.42894,15.6391,2.26509,15.6391,5.7154
15.7079,1.2187,15.7079,2.13460,15.7079,3.27808,15.7079,1.16944,15.7079,2.27183,15.7079,5.5758
15.7768,1.1567,15.7768,2.25673,15.7768,3.75794,15.7768,1.90956,15.7768,2.87908,15.7768,7.1099
