X0,Y0,X1,Y1,X2,Y2
67.034,11.6958,67.0343,3.6398,,
67.103,16.1476,67.1032,5.1599,,
67.172,10.5055,67.1721,6.7452,,
67.241,8.8838,67.2410,5.0554,,
67.310,7.9417,67.3099,4.6639,,
67.379,7.2213,67.3788,5.5162,,
67.448,4.7761,67.4477,6.6790,,
67.517,5.2088,67.5166,8.1630,,
67.586,3.8301,67.5855,7.7504,,
67.654,3.0991,67.6544,7.0357,,
67.723,3.0123,67.7233,6.1753,,
67.792,1.8962,67.7922,5.5592,,
67.861,1.2645,67.8611,4.6858,,
67.930,2.3264,67.9300,4.1010,,
67.999,1.8140,67.9989,7.1710,,
68.068,4.4129,68.0678,9.5769,,
68.137,7.9956,68.1367,7.8170,,
68.206,11.1696,68.2056,4.5792,,
68.274,11.2598,68.2745,3.1383,,
68.343,6.9240,68.3433,2.7082,,
68.412,4.8256,68.4122,2.3459,,
68.481,6.4073,68.4811,2.1925,,
68.550,8.5866,68.5500,3.8811,,
68.619,11.5344,68.6189,4.3112,,
68.688,13.1696,68.6878,7.1426,,
68.757,13.8665,68.7567,4.5079,,
68.826,16.2359,68.8256,3.7084,,
68.895,18.2142,68.8945,1.3773,,
68.963,22.5282,68.9634,1.5177,,
69.032,25.1956,69.0323,1.1050,,
69.101,27.6785,69.1012,0.6888,,
69.170,29.8620,69.1701,0.9845,,
69.239,28.5240,69.2390,1.3214,,
69.308,23.1221,69.3079,1.5135,,
69.377,18.7971,69.3768,3.2035,,
69.446,19.5568,69.4457,3.8106,,
69.515,21.0717,69.5145,3.9680,,
69.583,20.6020,69.5834,7.7354,,
69.652,24.5212,69.6523,12.6168,,
69.721,24.8981,69.7212,16.5410,,
69.790,13.0844,69.7901,21.1093,,
69.859,8.5173,69.8590,21.0477,,
69.928,7.9114,69.9279,20.5633,,
69.997,5.3562,69.9968,16.6129,,
70.066,3.1887,70.0657,14.5634,,
70.135,4.6851,70.1346,13.8361,,
70.203,6.3578,70.2035,9.6497,,
70.272,6.4895,70.2724,6.8554,,
70.341,5.7588,70.3413,5.4994,,
70.410,5.4871,70.4102,5.4508,,
70.479,4.4995,70.4791,6.0730,,
70.548,3.4585,70.5480,6.0060,,
70.617,3.0402,70.6169,7.3935,,
70.686,3.1827,70.6858,11.0683,,
70.755,4.7458,70.7547,14.6958,,
70.824,2.7877,70.8235,12.9805,,
70.892,2.3212,70.8924,11.7609,,
70.961,1.0370,70.9613,8.8636,,
71.030,1.5138,71.0302,10.1938,,
71.099,1.2169,71.0991,7.7993,,
71.168,1.0059,71.1680,5.8140,,
71.237,1.2700,71.2369,6.0881,,
71.306,1.6911,71.3058,4.6608,,
71.375,1.4335,71.3747,3.9346,,
71.444,1.7437,71.4436,2.6860,,
71.512,1.9586,71.5125,2.7653,,
71.581,2.2208,71.5814,2.3238,,
71.650,4.1866,71.6503,2.0518,,
71.719,5.6374,71.7192,3.2743,,
71.788,7.5781,71.7881,3.1754,,
71.857,13.0542,71.8570,3.6157,,
71.926,18.5124,71.9259,4.0469,,
71.995,20.2252,71.9948,3.7416,,
72.064,15.7022,72.0636,4.3651,,
72.133,11.7669,72.1325,6.3290,,
72.201,12.5209,72.2014,8.1680,,
72.270,17.5322,72.2703,7.4539,,
72.339,27.4749,72.3392,7.9258,,
72.408,34.8662,72.4081,7.0929,,
72.477,26.6404,72.4770,4.8811,,
72.546,16.8323,72.5459,3.7659,,
72.615,9.9644,72.6148,3.1135,,
72.684,5.1894,72.6837,2.7014,,
72.753,3.8398,72.7526,3.0271,,
72.821,2.5378,72.8215,3.1682,,
72.890,1.9559,72.8904,5.9659,,
72.959,1.7528,72.9593,10.8137,,
73.028,1.3681,73.0282,14.4446,,
73.097,1.6527,73.0971,20.7703,,
73.166,1.1464,73.1660,27.5517,,
73.235,1.2846,73.2349,34.7169,,
73.304,0.8805,73.3037,33.7813,,
73.373,1.6402,73.3726,25.4881,,
73.442,1.1663,73.4415,19.4492,,
73.510,2.9185,73.5104,14.6884,,
73.579,4.5252,73.5793,11.3788,,
73.648,9.1341,73.6482,8.4658,,
73.717,11.7637,73.7171,8.0800,,
73.786,11.1409,73.7860,7.2532,,
73.855,10.1187,73.8549,7.5736,,
73.924,6.9244,73.9238,9.2057,,
73.993,6.7468,73.9927,12.5942,,
74.062,6.2530,74.0616,14.9956,,
74.130,5.5022,74.1305,15.2572,,
74.199,6.8650,74.1994,13.9689,,
74.268,7.7534,74.2683,12.1297,,
74.337,5.7511,74.3372,14.8387,,
74.406,4.1626,74.4061,20.3017,,
74.475,4.0464,74.4750,16.7430,,
74.544,2.7532,74.5438,11.5567,,
74.613,2.8531,74.6127,7.9122,,
74.682,4.2347,74.6816,7.1184,,
74.751,4.4334,74.7505,5.8692,,
74.819,2.3228,74.8194,3.7549,,
74.888,2.6403,74.8883,2.2096,,
74.957,2.7670,74.9572,2.0625,,
75.026,2.5714,75.0261,1.8697,,
75.095,2.4470,75.0950,3.1328,,
75.164,2.5985,75.1639,2.4318,,
75.233,2.2362,75.2328,4.4376,,
75.302,3.8417,75.3017,5.9643,,
75.371,5.1652,75.3706,7.7180,,
75.439,5.8100,75.4395,7.4622,,
75.508,9.2366,75.5084,3.8491,,
75.577,9.8293,75.5773,4.1644,,
75.646,13.5459,75.6462,5.7513,,
75.715,10.6359,75.7151,8.4455,,
75.784,8.9600,75.7840,11.6871,,
75.853,7.2672,75.8528,11.5255,,
75.922,8.8938,75.9217,13.7000,,
75.991,8.1633,75.9906,12.4077,,
76.060,6.3383,76.0595,9.9004,,
76.128,4.3446,76.1284,9.2674,,
76.197,5.7256,76.1973,7.8429,,
76.266,7.7713,76.2662,7.6167,,
76.335,8.3894,76.3351,5.2898,,
76.404,10.0687,76.4040,4.5548,,
76.473,13.1131,76.4729,5.0275,,
76.542,17.4331,76.5418,4.9564,,
76.611,22.8031,76.6107,5.3249,,
76.680,20.5726,76.6796,5.6516,,
76.748,17.1476,76.7485,3.4499,,
76.817,16.6875,76.8174,2.7787,,
76.886,15.5848,76.8863,2.1823,,
76.955,14.2581,76.9552,2.6597,,
77.024,15.2722,77.0240,3.8342,,
77.093,14.0446,77.0929,4.1032,,
77.162,12.0268,77.1618,4.6916,,
77.231,13.1959,77.2307,5.3436,,
77.300,13.4285,77.2996,3.7150,,
77.369,12.3873,77.3685,2.6458,,
77.437,13.2678,77.4374,2.7307,,
77.506,12.7364,77.5063,2.4133,,
77.575,16.3033,77.5752,2.4338,,
77.644,13.3565,77.6441,2.0291,,
77.713,13.0190,77.7130,3.0728,,
77.782,10.1042,77.7819,3.0503,,
77.851,10.5984,77.8508,5.0558,,
77.920,9.5252,77.9197,6.5427,,
77.989,8.1704,77.9886,4.6017,,
78.057,5.4484,78.0575,4.3441,,
78.126,5.0655,78.1264,4.1925,,
78.195,6.2812,78.1953,4.8644,,
78.264,10.1933,78.2642,6.8240,,
78.333,12.5507,78.3330,5.7430,,
78.402,13.2461,78.4019,3.3255,,
78.471,11.4389,78.4708,1.4941,,
78.540,7.8101,78.5397,1.9522,,
78.609,6.1021,78.6086,2.0538,,
78.678,5.3348,78.6775,2.3283,,
78.746,4.2844,78.7464,1.3260,,
78.815,4.2257,78.8153,0.9861,,
78.884,2.8306,78.8842,1.7355,,
78.953,3.6989,78.9531,1.6201,,
79.022,7.5582,79.0220,2.7314,,
79.091,4.7061,79.0909,2.0509,,
79.160,5.3879,79.1598,1.7221,,
79.229,8.5140,79.2287,1.8920,,
79.298,11.1693,79.2976,1.8856,,
79.366,11.5531,79.3665,2.5048,,
79.435,9.3761,79.4354,4.1369,,
79.504,5.6451,79.5042,6.6724,,
79.573,4.4105,79.5731,6.7079,,
79.642,3.2168,79.6420,4.7730,,
79.711,2.7307,79.7109,2.5532,,
79.780,2.7455,79.7798,3.2145,,
79.849,1.9641,79.8487,4.4415,,
79.918,1.5605,79.9176,6.4344,,
79.987,2.0732,79.9865,8.2130,,
80.055,2.7076,80.0554,10.0171,,
80.124,2.5668,80.1243,13.8027,,
80.193,3.2352,80.1932,13.1869,,
80.262,4.4648,80.2621,10.3531,,
80.331,3.9867,80.3310,10.5914,,
80.400,4.7908,80.3999,17.6370,,
80.469,5.2095,80.4688,23.8442,,
80.538,4.7438,80.5377,21.3804,,
80.607,5.5547,80.6066,13.1691,,
80.675,4.2312,80.6755,8.3514,,
80.744,4.2444,80.7444,7.9719,,
80.813,3.7992,80.8132,6.4785,,
80.882,4.5907,80.8821,7.0860,,
80.951,5.0841,80.9510,8.3910,,
81.020,3.3254,81.0199,6.9734,,
81.089,1.3803,81.0888,9.5151,,
81.158,1.9776,81.1577,6.6109,,
81.227,5.1764,81.2266,6.0970,,
81.296,9.5689,81.2955,4.8228,,
81.364,10.3966,81.3644,4.1012,,
81.433,9.3020,81.4333,3.6228,,
81.502,6.5173,81.5022,4.2589,,
81.571,8.3322,81.5711,6.3835,,
81.640,10.3680,81.6400,7.5528,,
81.709,12.2723,81.7089,13.2820,,
81.778,15.8426,81.7778,18.0196,,
81.847,16.2189,81.8467,20.0147,,
81.916,14.1983,81.9156,12.3842,,
81.984,13.9645,81.9845,9.2547,,
82.053,14.0694,82.0533,7.2075,,
82.122,8.1071,82.1222,6.1541,,
82.191,3.6637,82.1911,3.7456,,
82.260,2.3238,82.2600,4.4105,,
82.329,3.7143,82.3289,5.9394,,
82.398,5.4158,82.3978,9.0525,,
82.467,9.5233,82.4667,9.7608,,
82.536,11.2325,82.5356,9.9218,,
82.605,8.2174,82.6045,6.2750,,
82.673,4.5470,82.6734,3.0202,,
82.742,6.1933,82.7423,2.7003,,
82.811,8.8922,82.8112,2.1813,,
82.880,5.8269,82.8801,2.5683,,
82.949,4.0292,82.9490,4.6154,,
83.018,2.6395,83.0179,7.7850,,
83.087,1.8189,83.0868,5.7014,,
83.156,1.1452,83.1557,3.1779,,
83.225,3.8195,83.2246,2.9948,,
83.293,7.8728,83.2934,1.6520,,
83.362,14.6382,83.3623,1.7691,,
83.431,22.3181,83.4312,2.6946,,
83.500,23.3429,83.5001,2.6453,,
83.569,20.6948,83.5690,2.0431,,
83.638,20.0868,83.6379,2.2235,,
83.707,19.6403,83.7068,2.1359,,
83.776,18.0713,83.7757,1.8501,,
83.845,9.5113,83.8446,1.8907,,
83.913,5.9147,83.9135,3.7664,,
83.982,5.7882,83.9824,5.2325,,
84.051,6.4834,84.0513,6.5638,,
84.120,5.2687,84.1202,8.2465,,
84.189,3.1240,84.1891,11.0226,,
84.258,1.4653,84.2580,10.7562,,
84.327,2.4946,84.3269,8.0900,,
84.396,0.9472,84.3958,7.3815,,
84.465,1.2778,84.4647,9.4643,,
84.534,0.6048,84.5335,11.5656,,
84.602,1.0262,84.6024,14.5275,,
84.671,1.3692,84.6713,13.2226,,
84.740,1.3423,84.7402,9.0852,,
84.809,1.9023,84.8091,6.9403,,
84.878,2.3004,84.8780,4.3122,,
84.947,3.1370,84.9469,3.6164,,
85.016,4.1113,85.0158,4.4791,,
85.085,7.0682,85.0847,3.7110,,
85.154,12.4886,85.1536,4.3698,,
85.222,17.4373,85.2225,2.9947,,
85.291,19.3167,85.2914,2.6334,,
85.360,15.0596,85.3603,3.7474,,
85.429,13.8771,85.4292,4.6024,,
85.498,16.6469,85.4981,4.3560,,
85.567,20.9465,,,,
85.636,19.8508,,,,
85.705,20.8608,,,,
85.774,21.5414,,,,
85.843,22.5479,,,,
85.911,19.9126,,,,
85.980,16.4583,,,,
86.049,11.1328,,,,
86.118,9.2791,,,,
86.187,7.2628,,,,
86.256,6.8293,,,,
86.325,5.9446,,,,
86.394,6.1298,,,,
86.463,6.3452,,,,
86.531,4.8355,,,,
86.600,4.0527,,,,
86.669,2.8311,,,,
86.738,2.1445,,,,
86.807,2.3072,,,,
86.876,2.6579,,,,
86.945,4.1741,,,,
87.014,4.0081,,,,
87.083,4.9748,,,,
87.152,9.5629,,,,
87.220,8.2363,,,,
87.289,7.4467,,,,
87.358,2.6846,,,,
87.427,3.1384,,,,
87.496,4.9564,,,,
87.565,5.8861,,,,
87.634,4.4288,,,,
87.703,2.6808,,,,
87.772,3.4925,,,,
87.840,3.2341,,,,
87.909,2.9255,,,,
87.978,1.8377,,,,
88.047,1.7159,,,,
88.116,1.7007,,,,
88.185,1.0339,,,,
88.254,1.3274,,,,
88.323,3.0642,,,,
88.392,4.3724,,,,
88.461,7.7316,,,,
88.529,11.7026,,,,
88.598,8.1605,,,,
88.667,6.7889,,,,
88.736,8.2726,,,,
88.805,11.0924,,,,
88.874,12.6963,,,,
88.943,12.0863,,,,
89.012,10.5884,,,,
89.081,8.2061,,,,
89.149,9.9602,,,,
89.218,11.3819,,,,
89.287,10.4052,,,,
89.356,9.3508,,,,
89.425,11.6222,,,,
89.494,13.9196,,,,
89.563,19.4985,,,,
89.632,24.4040,,,,
89.701,20.4872,,,,
89.770,11.8249,,,,
89.838,10.0154,,,,
89.907,8.6198,,,,
89.976,5.1852,,,,
90.045,2.2357,,,,
90.114,2.5695,,,,
90.183,2.1923,,,,
90.252,2.1219,,,,
90.321,3.7014,,,,
90.390,5.6768,,,,
90.458,9.9129,,,,
90.527,11.4691,,,,
90.596,10.5506,,,,
90.665,12.3533,,,,
90.734,18.6281,,,,
90.803,19.3583,,,,
90.872,22.4437,,,,
90.941,22.6881,,,,
91.010,20.2317,,,,
91.079,15.0597,,,,
91.147,13.1564,,,,
91.216,11.0848,,,,
91.285,9.2802,,,,
91.354,11.1041,,,,
91.423,12.8195,,,,
91.492,11.5047,,,,
91.561,12.9077,,,,
91.630,12.8740,,,,
91.699,12.7539,,,,
91.767,11.9008,,,,
91.836,12.2894,,,,
91.905,11.2031,,,,
91.974,11.4857,,,,
92.043,11.5901,,,,
92.112,8.4812,,,,
92.181,10.5858,,,,
92.250,9.3573,,,,
92.319,9.0759,,,,
92.388,9.7286,,,,
92.456,11.4595,,,,
92.525,13.6572,,,,
92.594,11.6305,,,,
92.663,7.7205,,,,
92.732,6.2529,,,,
92.801,6.9402,,,,
92.870,10.4175,,,,
92.939,10.6711,,,,
93.008,8.6721,,,,
93.076,8.0562,,,,
93.145,8.5116,,,,
93.214,6.8956,,,,
93.283,5.3739,,,,
93.352,3.6930,,,,
93.421,4.1877,,,,
93.490,6.5335,,,,
93.559,8.5600,,,,
93.628,7.5509,,,,
93.697,6.3337,,,,
93.765,4.7579,,,,
93.834,2.3334,,,,
93.903,1.7955,,,,
93.972,2.5127,,,,
94.041,1.8945,,,,
94.110,3.1393,,,,
94.179,4.2420,,,,
94.248,6.8794,,,,
94.317,7.9584,,,,
94.385,8.4921,,,,
94.454,6.5297,,,,
94.523,5.7190,,,,
94.592,4.0749,,,,
94.661,6.6109,,,,
94.730,6.3564,,,,
94.799,5.5386,,,,
94.868,6.9028,,,,
94.937,10.3841,,,,
95.006,10.6529,,,,
95.074,9.1893,,,,
95.143,5.9085,,,,
95.212,3.7165,,,,
95.281,2.3670,,,,
95.350,3.1774,,,,
95.419,2.0775,,,,
95.488,1.9550,,,,
95.557,2.0116,,,,
95.626,1.6144,,,,
95.694,2.1530,,,,
95.763,2.0847,,,,
95.832,3.1602,,,,
95.901,4.4622,,,,
95.970,4.2982,,,,
96.039,4.7916,,,,
96.108,5.2636,,,,
96.177,6.6755,,,,
96.246,7.0467,,,,
96.315,7.8293,,,,
96.383,8.4991,,,,
96.452,8.7587,,,,
96.521,11.0420,,,,
96.590,11.2458,,,,
96.659,9.4155,,,,
96.728,6.8389,,,,
96.797,5.5861,,,,
96.866,6.8771,,,,
96.935,7.7460,,,,
97.003,7.2899,,,,
97.072,7.1209,,,,
97.141,8.0954,,,,
97.210,6.8538,,,,
97.279,7.5741,,,,
97.348,8.5382,,,,
97.417,13.4836,,,,
97.486,14.1402,,,,
97.555,12.1190,,,,
97.624,14.5725,,,,
97.692,20.0902,,,,
97.761,20.8182,,,,
97.830,21.3796,,,,
97.899,23.8503,,,,
97.968,20.3284,,,,
98.037,14.2252,,,,
98.106,9.1964,,,,
98.175,6.5700,,,,
98.244,4.7270,,,,
98.312,4.3700,,,,
98.381,3.5324,,,,
98.450,4.0038,,,,
98.519,2.2485,,,,
98.588,1.5327,,,,
98.657,2.3600,,,,
98.726,3.4497,,,,
98.795,2.4794,,,,
98.864,2.1692,,,,
98.933,1.7262,,,,
99.001,2.5474,,,,
99.070,3.6150,,,,
99.139,2.7040,,,,
99.208,3.4098,,,,
99.277,2.8881,,,,
99.346,4.2594,,,,
99.415,6.5650,,,,
99.484,5.2668,,,,
99.553,4.5243,,,,
99.621,7.0517,,,,
99.690,7.0480,,,,
99.759,6.3186,,,,
99.828,4.2023,,,,
99.897,3.4800,,,,
99.966,3.2756,,,,
100.035,3.3107,,,,
100.104,6.0862,,,,
100.173,6.0489,,,,
100.241,5.5070,,,,
100.310,11.0238,,,,
100.379,13.4691,,,,
100.448,13.3849,,,,
100.517,10.8226,,,,
100.586,7.8247,,,,
100.655,6.3137,,,,
100.724,5.3749,,,,
100.793,5.3250,,,,
100.862,4.5187,,,,
100.930,4.7539,,,,
100.999,5.1635,,,,
101.068,3.8816,,,,
101.137,6.3200,,,,
101.206,7.7045,,,,
101.275,8.7731,,,,
101.344,9.4403,,,,
101.413,14.6409,,,,
101.482,16.0903,,,,
101.550,12.3186,,,,
101.619,6.2766,,,,
101.688,4.1053,,,,
101.757,4.0267,,,,
101.826,3.3512,,,,
101.895,2.3562,,,,
101.964,2.2154,,,,
102.033,2.3951,,,,
102.102,2.5911,,,,
102.171,2.1629,,,,
102.239,2.9094,,,,
102.308,4.5449,,,,
102.377,6.7060,,,,
102.446,6.8959,,,,
102.515,5.4874,,,,
102.584,4.5199,,,,
102.653,4.5539,,,,
102.722,3.8056,,,,
102.791,4.0057,,,,
102.859,3.6029,,,,
102.928,2.7667,,,,
102.997,2.1504,,,,
103.066,2.6102,,,,
103.135,3.2196,,,,
103.204,2.9322,,,,
103.273,5.2974,,,,
103.342,6.0144,,,,
103.411,9.7306,,,,
103.480,14.9375,,,,
103.548,26.2509,,,,
103.617,26.5216,,,,
103.686,28.1858,,,,
103.755,21.1374,,,,
103.824,18.1335,,,,
103.893,10.7241,,,,
103.962,9.4592,,,,
104.031,8.7406,,,,
104.100,9.9402,,,,
104.168,9.7239,,,,
104.237,8.3796,,,,
