Distance_(microns),Value,X1,Y1,X2,Y2
33.1383,1.69379,33.1383,0.6969,33.138,2.7050
33.2071,2.01533,33.2071,0.7973,33.207,2.0332
33.2760,2.26898,33.2760,0.5675,33.276,1.9508
33.3449,2.21911,33.3449,0.7141,33.345,2.1523
33.4138,2.57537,33.4138,1.0749,33.414,2.6398
33.4827,3.28259,33.4827,1.2416,33.483,1.9944
33.5516,3.41228,33.5516,0.7389,33.552,1.6488
33.6205,3.49784,33.6205,0.8265,33.621,1.9159
33.6894,3.74043,33.6894,0.8757,33.689,3.0012
33.7583,4.19120,33.7583,1.1175,33.758,1.8039
33.8272,2.63512,33.8272,1.3000,33.827,1.7621
33.8961,2.61186,33.8961,0.9130,33.896,2.0017
33.9650,2.19484,33.9650,1.0114,33.965,2.6045
34.0339,2.25082,34.0339,0.8345,34.034,3.0405
34.1028,2.13887,34.1028,0.7063,34.103,2.7123
34.1717,2.78284,34.1717,0.9495,34.172,2.7113
34.2406,2.34820,34.2406,0.3966,34.241,2.6434
34.3095,2.33242,34.3095,0.9915,34.309,2.6602
34.3784,2.23190,34.3784,1.2620,34.378,2.0945
34.4472,1.88610,34.4472,1.2692,34.447,2.0984
34.5161,1.97703,34.5161,1.4718,34.516,2.0089
34.5850,1.87173,34.5850,1.3825,34.585,2.1497
34.6539,2.15494,34.6539,1.7758,34.654,2.1203
34.7228,2.92617,34.7228,1.9037,34.723,1.7538
34.7917,2.59878,34.7917,2.2576,34.792,2.6121
34.8606,3.97634,34.8606,1.9057,34.861,2.4841
34.9295,2.63487,34.9295,1.8665,34.930,2.8952
34.9984,2.90863,34.9984,1.7252,34.998,4.4449
35.0673,2.55507,35.0673,1.2889,35.067,5.0693
35.1362,2.38263,35.1362,1.1944,35.136,6.8592
35.2051,3.05903,35.2051,1.2147,35.205,8.7487
35.2740,3.33826,35.2740,1.4078,35.274,9.1845
35.3429,4.09300,35.3429,1.3886,35.343,8.5179
35.4118,3.53735,35.4118,1.7293,35.412,5.9566
35.4807,3.57245,35.4807,1.8946,35.481,5.4106
35.5496,3.39115,35.5496,2.8213,35.550,3.2960
35.6185,2.57327,35.6185,3.2191,35.618,2.8097
35.6873,2.34937,35.6873,3.3372,35.687,1.9856
35.7562,2.68286,35.7562,2.5605,35.756,1.3773
35.8251,3.32319,35.8251,1.7819,35.825,2.2447
35.8940,2.95706,35.8940,2.0896,35.894,2.3621
35.9629,2.04459,35.9629,1.8253,35.963,2.1203
36.0318,3.26200,36.0318,1.4271,36.032,2.0967
36.1007,3.05488,36.1007,2.1089,36.101,1.3730
36.1696,2.64718,36.1696,2.9113,36.170,1.3975
36.2385,2.12402,36.2385,2.9483,36.239,1.1659
36.3074,2.81831,36.3074,3.1708,36.307,1.6004
36.3763,3.05775,36.3763,3.0753,36.376,1.0313
36.4452,2.19551,36.4452,2.4295,36.445,1.6980
36.5141,2.02386,36.5141,2.4256,36.514,1.5975
36.5830,2.78206,36.5830,2.3741,36.583,1.4285
36.6519,2.03705,36.6519,2.9130,36.652,1.3844
36.7208,1.75288,36.7208,3.0166,36.721,0.9623
36.7897,1.91960,36.7897,2.2652,36.790,0.7348
36.8586,1.64661,36.8586,2.6013,36.859,0.9363
36.9274,2.00185,36.9274,2.0418,36.927,0.6996
36.9963,2.07298,36.9963,2.4883,36.996,1.1887
37.0652,2.81243,37.0652,3.0158,37.065,0.9603
37.1341,3.20177,37.1341,3.4619,37.134,1.3533
37.2030,3.05925,37.2030,3.5671,37.203,1.0631
37.2719,2.34639,37.2719,2.9423,37.272,0.7521
37.3408,2.66333,37.3408,2.9595,37.341,1.5619
37.4097,3.41279,37.4097,3.2629,37.410,1.3012
37.4786,3.75508,37.4786,3.7669,37.479,0.6944
37.5475,3.69287,37.5475,4.3442,37.548,0.9123
37.6164,4.27451,37.6164,4.0081,37.616,0.9370
37.6853,4.77070,37.6853,2.7611,37.685,0.9278
37.7542,6.29956,37.7542,1.9344,37.754,1.3217
37.8231,6.35225,37.8231,2.7064,37.823,1.3515
37.8920,7.19685,37.8920,2.1981,37.892,1.5035
37.9609,7.95830,37.9609,1.4162,37.961,1.8505
38.0298,6.76061,38.0298,1.4942,38.030,2.5936
38.0987,5.45913,38.0987,1.8720,38.099,3.2276
38.1675,4.09579,38.1675,1.5830,38.168,3.0476
38.2364,3.65018,38.2364,1.2991,38.236,2.9371
38.3053,3.51681,38.3053,1.8355,38.305,2.7453
38.3742,2.74232,38.3742,1.3584,38.374,3.2605
38.4431,2.97424,38.4431,1.5832,38.443,3.3670
38.5120,3.25550,38.5120,1.8578,38.512,3.8413
38.5809,3.28573,38.5809,2.4087,38.581,3.0687
38.6498,3.22964,38.6498,2.6958,38.650,3.1790
38.7187,3.19772,38.7187,4.2333,38.719,1.8955
38.7876,2.75809,38.7876,3.4778,38.788,1.9126
38.8565,2.40256,38.8565,4.4460,38.856,2.0122
38.9254,2.10567,38.9254,5.4615,38.925,2.0323
38.9943,2.10736,38.9943,5.2641,38.994,1.6030
39.0632,1.98938,39.0632,5.6729,39.063,2.1756
39.1321,3.06850,39.1321,5.8791,39.132,2.4834
39.2010,2.51842,39.2010,5.1427,39.201,1.8321
39.2699,2.18687,39.2699,3.4468,39.270,2.3033
39.3388,1.09769,39.3388,2.8649,39.339,2.6852
39.4076,1.07792,39.4076,2.7833,39.408,2.0545
39.4765,1.50480,39.4765,2.0091,39.477,2.5060
39.5454,1.28276,39.5454,2.4691,39.545,2.2351
39.6143,1.28437,39.6143,2.1545,39.614,2.2640
39.6832,1.90955,39.6832,1.9794,39.683,2.1825
39.7521,1.55605,39.7521,2.0719,39.752,1.5329
39.8210,1.63455,39.8210,2.4529,39.821,1.5710
39.8899,0.89084,39.8899,2.2994,39.890,3.2249
39.9588,1.35204,39.9588,1.8445,39.959,3.4592
40.0277,1.33880,40.0277,1.7945,40.028,3.1258
40.0966,2.15036,40.0966,2.2094,40.097,2.8525
40.1655,2.27737,40.1655,2.9270,40.165,2.5951
40.2344,2.65024,40.2344,1.8498,40.234,2.2187
40.3033,2.62892,40.3033,1.7065,40.303,3.6772
40.3722,2.89610,40.3722,2.3032,40.372,4.0528
40.4411,2.54436,40.4411,1.8873,40.441,4.0791
40.5100,1.83726,40.5100,2.5337,40.510,5.0973
40.5789,1.35307,40.5789,1.8896,40.579,3.9549
40.6478,2.14078,40.6478,1.4634,40.648,3.5556
40.7166,3.09402,40.7166,1.5830,40.717,4.2450
40.7855,3.95318,40.7855,1.6456,40.786,3.0248
40.8544,3.18867,40.8544,1.8252,40.854,3.2893
40.9233,2.98659,40.9233,1.7015,40.923,4.6379
40.9922,3.28361,40.9922,2.2966,40.992,3.9331
41.0611,2.81056,41.0611,3.2124,41.061,4.7891
41.1300,2.68458,41.1300,3.6508,41.130,3.9378
41.1989,2.31272,41.1989,4.2426,41.199,4.9188
41.2678,2.98093,41.2678,5.0148,41.268,3.7404
41.3367,3.14944,41.3367,5.9263,41.337,4.1798
41.4056,1.93989,41.4056,4.8018,41.406,4.2977
41.4745,2.33539,41.4745,6.3558,41.474,4.6735
41.5434,2.67137,41.5434,7.2860,41.543,5.3925
41.6123,3.27503,41.6123,6.1309,41.612,6.5053
41.6812,3.35805,41.6812,5.7154,41.681,9.2999
41.7501,3.79234,41.7501,4.1577,41.750,10.9272
41.8190,5.52783,41.8190,4.8641,41.819,11.9010
41.8879,7.42895,41.8879,4.2607,41.888,11.9493
41.9567,7.36954,41.9567,3.7385,41.957,8.7091
42.0256,7.81567,42.0256,3.0482,42.026,7.1144
42.0945,5.53987,42.0945,2.5577,42.095,6.1335
42.1634,4.92330,42.1634,1.8432,42.163,4.7028
42.2323,4.13245,42.2323,1.8749,42.232,4.3793
42.3012,3.61929,42.3012,1.5159,42.301,4.7124
42.3701,2.64385,42.3701,1.7748,42.370,4.6695
42.4390,1.95841,42.4390,1.5625,42.439,5.4736
42.5079,1.41895,42.5079,2.4461,42.508,4.9189
42.5768,0.97764,42.5768,1.4796,42.577,4.1129
42.6457,0.46384,42.6457,1.8524,42.646,2.6344
42.7146,0.62732,42.7146,2.3602,42.715,2.6418
42.7835,1.85224,42.7835,2.8862,42.783,2.5238
42.8524,2.31953,42.8524,2.7427,42.852,2.5213
42.9213,2.32498,42.9213,2.4438,42.921,1.5464
42.9902,2.64845,42.9902,2.2153,42.990,1.7484
43.0591,2.92133,43.0591,2.8798,43.059,2.1705
43.1280,4.72707,43.1280,2.7830,43.128,1.3187
43.1968,5.53786,43.1968,2.4474,43.197,1.3472
43.2657,6.78917,43.2657,2.0484,43.266,1.4251
43.3346,6.60978,43.3346,2.8007,43.335,1.1452
43.4035,7.30912,43.4035,1.9493,43.404,0.7858
43.4724,6.08241,43.4724,1.7334,43.472,0.8582
43.5413,5.35546,43.5413,2.5788,43.541,0.9978
43.6102,3.48620,43.6102,2.0692,43.610,1.1047
43.6791,3.56337,43.6791,1.8576,43.679,1.7548
43.7480,3.44849,43.7480,2.3455,43.748,1.8380
43.8169,3.20271,43.8169,2.7039,43.817,1.5158
43.8858,2.01218,43.8858,1.8856,43.886,1.6601
43.9547,1.22458,43.9547,1.7812,43.955,1.3224
44.0236,0.99917,44.0236,1.9726,44.024,1.4601
44.0925,1.00499,44.0925,1.9174,44.092,1.0620
44.1614,1.86583,44.1614,2.0580,44.161,1.0151
44.2303,2.67200,44.2303,2.0582,44.230,1.1680
44.2992,2.87668,44.2992,2.2258,44.299,1.2337
44.3681,3.45958,44.3681,1.6275,44.368,1.0459
44.4370,3.67970,44.4370,1.6510,44.437,1.0588
44.5058,2.57868,44.5058,1.8747,44.506,1.5244
44.5747,3.33825,44.5747,1.7752,44.575,1.5853
44.6436,2.88475,44.6436,2.0480,44.644,1.7527
44.7125,2.53264,44.7125,1.8619,44.713,1.9349
44.7814,2.35829,44.7814,1.7625,44.781,1.4728
44.8503,2.96730,44.8503,1.7376,44.850,1.5652
44.9192,3.28772,44.9192,1.9822,44.919,1.3497
44.9881,3.15061,44.9881,1.8560,44.988,1.4935
45.0570,2.25012,45.0570,1.8870,45.057,1.4930
45.1259,2.15994,45.1259,3.3636,45.126,0.8580
45.1948,2.73410,45.1948,4.4849,45.195,0.9601
45.2637,2.62940,45.2637,6.3561,45.264,1.3703
45.3326,2.71018,45.3326,8.0859,45.333,1.5604
45.4015,2.24973,45.4015,6.6738,45.401,1.5984
45.4704,3.61732,45.4704,4.9094,45.470,1.9918
45.5393,3.56995,45.5393,5.1808,45.539,2.6750
45.6082,4.51397,45.6082,3.8137,45.608,2.0099
45.6771,5.21914,45.6771,2.9243,45.677,2.7070
45.7459,5.48773,45.7459,2.8043,45.746,2.7473
45.8148,4.45275,45.8148,2.0221,45.815,2.8327
45.8837,2.98269,45.8837,1.9525,45.884,3.2424
45.9526,2.95631,45.9526,1.6269,45.953,3.8346
46.0215,2.28610,46.0215,1.6225,46.022,3.8623
46.0904,1.98976,46.0904,2.2702,46.090,3.7596
46.1593,2.45304,46.1593,2.1774,46.159,3.6166
46.2282,2.59507,46.2282,1.9910,46.228,3.5618
46.2971,2.84462,46.2971,2.1743,46.297,2.5557
46.3660,2.71279,46.3660,2.0865,46.366,2.4021
46.4349,2.37900,46.4349,2.1944,46.435,2.3344
46.5038,2.95853,46.5038,2.5236,46.504,2.7692
46.5727,2.85131,46.5727,2.4491,46.573,3.7221
46.6416,2.80354,46.6416,2.8010,46.642,4.9108
46.7105,2.35533,46.7105,3.4268,46.710,6.5166
46.7794,2.57033,46.7794,2.8159,46.779,6.5821
46.8483,3.02831,46.8483,1.6618,46.848,4.3547
46.9172,3.17267,46.9172,1.8177,46.917,4.8058
46.9860,2.40345,46.9860,2.0721,46.986,3.9540
47.0549,2.64465,47.0549,1.6924,47.055,4.0353
47.1238,1.38442,47.1238,2.0075,47.124,3.1682
47.1927,1.34376,47.1927,2.4491,47.193,2.0902
47.2616,1.68223,47.2616,2.2326,47.262,1.7772
47.3305,1.95119,47.3305,2.0483,47.331,2.1374
47.3994,2.88778,47.3994,1.9024,47.399,1.6306
47.4683,2.56686,47.4683,2.0374,47.468,2.1365
47.5372,1.38413,47.5372,2.5899,47.537,2.2123
47.6061,2.61634,47.6061,2.7141,47.606,2.1240
47.6750,1.99735,47.6750,3.1217,47.675,1.5597
47.7439,2.62342,47.7439,3.4637,47.744,1.6560
47.8128,2.47243,47.8128,2.6709,47.813,2.1556
47.8817,2.48695,47.8817,2.5966,47.882,2.6121
47.9506,2.21572,47.9506,2.2134,47.951,1.6405
48.0195,3.58346,48.0195,1.8025,48.019,1.7092
48.0884,4.40359,48.0884,1.5239,48.088,1.2890
48.1573,4.70888,48.1573,1.7215,48.157,1.1768
48.2261,5.22282,48.2261,2.5232,48.226,0.7972
48.2950,5.07207,48.2950,2.8747,48.295,0.8666
48.3639,3.77106,48.3639,2.9769,48.364,1.0054
48.4328,2.17431,48.4328,1.9989,48.433,1.2751
48.5017,1.41059,48.5017,1.9379,48.502,1.3374
48.5706,1.17575,48.5706,2.1660,48.571,1.7383
48.6395,1.60875,48.6395,1.7233,48.640,1.7565
48.7084,1.26109,48.7084,2.0241,48.708,1.7017
48.7773,1.16795,48.7773,2.5322,48.777,1.5281
48.8462,1.03509,48.8462,2.2353,48.846,1.4688
48.9151,1.11344,48.9151,3.4112,48.915,1.2757
48.9840,1.24706,48.9840,3.6141,48.984,2.2530
49.0529,1.61021,49.0529,2.8583,49.053,1.6693
49.1218,1.13725,49.1218,2.5415,49.122,1.4048
49.1907,1.68840,49.1907,2.9011,49.191,1.6692
49.2596,2.33373,49.2596,3.0590,49.260,1.9463
49.3285,2.19318,49.3285,3.5359,49.328,1.3803
49.3974,2.07958,49.3974,3.4233,49.397,0.8229
49.4662,2.10880,49.4662,3.3069,49.466,1.2162
49.5351,1.99066,49.5351,3.4402,49.535,1.5906
49.6040,1.83659,49.6040,2.7317,49.604,2.2541
49.6729,1.82814,49.6729,3.1940,49.673,1.6934
49.7418,1.42369,49.7418,4.1133,49.742,1.6566
49.8107,0.88220,49.8107,6.1949,49.811,1.7425
49.8796,0.72747,49.8796,6.2178,49.880,2.1572
49.9485,1.63421,49.9485,6.4073,49.949,1.7484
50.0174,2.16842,50.0174,5.0934,50.017,1.3656
50.0863,2.03063,50.0863,4.2905,50.086,0.9374
50.1552,2.16095,50.1552,3.8611,50.155,1.1759
50.2241,2.29298,50.2241,2.8287,50.224,1.4723
50.2930,2.16102,50.2930,3.0421,50.293,0.9884
50.3619,2.28097,50.3619,3.4873,50.362,1.9687
50.4308,3.09915,50.4308,4.4060,50.431,1.3674
50.4997,2.86227,50.4997,5.2876,50.500,1.2454
50.5686,2.74247,50.5686,5.8682,50.569,0.9562
50.6375,3.33932,50.6375,6.4951,50.637,1.3487
50.7063,4.58359,50.7063,7.3919,50.706,1.8671
50.7752,5.18575,50.7752,6.9133,50.775,1.8521
50.8441,4.80701,50.8441,5.0362,50.844,2.1646
50.9130,5.63971,50.9130,4.1187,50.913,3.4818
50.9819,4.21557,50.9819,2.9541,50.982,5.9244
51.0508,3.25529,51.0508,3.2569,51.051,7.6064
51.1197,2.36081,51.1197,3.2598,51.120,7.8594
51.1886,1.95596,51.1886,3.0798,51.189,9.4620
51.2575,1.60175,51.2575,3.0652,51.258,8.3386
51.3264,1.85581,51.3264,3.1142,51.326,7.1692
51.3953,2.11724,51.3953,2.9861,51.395,5.6616
51.4642,2.03126,51.4642,2.3608,51.464,3.9231
51.5331,1.42768,51.5331,1.9955,51.533,4.5214
51.6020,2.00236,51.6020,2.1594,51.602,5.3533
51.6709,1.92785,51.6709,2.2324,51.671,4.8007
51.7398,1.88292,51.7398,1.8361,51.740,3.7586
51.8087,1.64364,51.8087,1.9753,51.809,3.3595
51.8776,1.91043,51.8776,2.5487,51.878,3.3141
51.9464,2.06683,51.9464,2.9164,51.946,2.6828
52.0153,2.03029,52.0153,3.2221,52.015,3.1403
52.0842,2.02194,52.0842,3.1436,52.084,2.4149
52.1531,1.93211,52.1531,2.6494,52.153,2.3017
52.2220,2.31271,52.2220,2.5159,52.222,2.9967
52.2909,2.48399,52.2909,2.1113,52.291,2.6992
52.3598,2.86918,52.3598,2.8425,52.360,1.6662
52.4287,2.41776,52.4287,2.2721,52.429,2.5165
52.4976,2.17952,52.4976,2.3036,52.498,2.1706
52.5665,3.29249,52.5665,2.7705,52.567,1.4696
52.6354,2.58473,52.6354,2.0173,52.635,1.3909
52.7043,1.53249,52.7043,2.6922,52.704,1.2371
52.7732,1.13822,52.7732,2.8050,52.773,1.4948
52.8421,1.74294,52.8421,2.7232,52.842,1.2657
52.9110,1.56672,52.9110,2.5400,52.911,0.8255
52.9799,1.57496,52.9799,2.5524,52.980,0.7780
53.0488,1.75828,53.0488,2.2724,53.049,0.5989
53.1177,1.46185,53.1177,2.5527,53.118,0.9508
53.1866,1.88239,53.1866,2.3718,53.187,1.3392
53.2554,1.24284,53.2554,2.4594,53.255,1.1351
53.3243,1.57328,53.3243,2.3621,53.324,1.0659
53.3932,1.90468,53.3932,2.0282,53.393,1.0423
53.4621,2.31536,53.4621,1.1438,53.462,1.0951
53.5310,1.93980,53.5310,1.4385,53.531,1.3324
53.5999,2.21872,53.5999,1.4660,53.600,1.0504
53.6688,2.35252,53.6688,1.5747,53.669,0.9194
53.7377,2.42516,53.7377,1.3188,53.738,0.9715
53.8066,2.53318,53.8066,1.5077,53.807,1.5437
53.8755,2.44992,53.8755,1.0500,53.875,1.0216
53.9444,1.42022,53.9444,1.0172,53.944,1.7237
54.0133,1.41891,54.0133,1.3230,54.013,2.8145
54.0822,1.55210,54.0822,1.3455,54.082,2.3609
54.1511,2.08182,54.1511,1.1192,54.151,2.8375
54.2200,2.19627,54.2200,1.4881,54.220,2.2157
54.2889,3.38510,54.2889,1.6385,54.289,2.9356
54.3578,3.17029,54.3578,1.4301,54.358,2.7377
54.4267,2.53391,54.4267,2.6012,54.427,2.2431
54.4955,2.89174,54.4955,1.3971,54.496,2.2954
54.5644,2.65862,54.5644,0.6602,54.564,2.1404
54.6333,2.19443,54.6333,1.6199,54.633,2.0290
54.7022,3.12684,54.7022,1.8584,54.702,2.0259
54.7711,3.23726,54.7711,1.8058,54.771,3.3025
54.8400,2.63584,54.8400,2.0303,54.840,3.6866
54.9089,3.22065,54.9089,2.3837,54.909,5.2037
54.9778,2.76594,54.9778,1.8073,54.978,5.3012
55.0467,2.67471,55.0467,1.3402,55.047,5.4015
55.1156,3.46304,55.1156,1.2110,55.116,4.4668
55.1845,2.08767,55.1845,2.1052,55.184,4.0036
55.2534,3.37328,55.2534,2.8051,55.253,3.1795
55.3223,4.88561,55.3223,2.4978,55.322,2.4924
55.3912,6.27593,55.3912,3.1577,55.391,1.8610
55.4601,6.38733,55.4601,3.6285,55.460,2.0205
55.5290,5.42231,55.5290,2.8911,55.529,2.3099
55.5979,3.93914,55.5979,3.1005,55.598,1.8314
55.6668,2.83590,55.6668,3.5041,55.667,1.7566
55.7356,2.57514,55.7356,2.9037,55.736,1.2235
55.8045,2.46068,55.8045,1.9558,55.805,1.1188
55.8734,1.97211,55.8734,1.8903,55.873,1.1295
55.9423,2.29381,55.9423,1.8120,55.942,1.7657
56.0112,2.15646,56.0112,1.9218,56.011,1.3502
56.0801,2.60209,56.0801,2.2184,56.080,1.6020
56.1490,2.37081,56.1490,2.5686,56.149,1.3915
56.2179,2.23013,56.2179,1.8569,56.218,1.3780
56.2868,2.46555,56.2868,2.1382,56.287,1.6990
56.3557,2.06526,56.3557,3.1380,56.356,1.7471
56.4246,1.57125,56.4246,2.0428,56.425,1.4189
56.4935,2.05789,56.4935,3.4011,56.493,0.8586
56.5624,2.24438,56.5624,2.9242,56.562,1.5527
56.6313,2.40475,56.6313,1.8848,56.631,1.4128
56.7002,2.23169,56.7002,1.7622,56.700,1.7988
56.7691,2.93005,56.7691,2.3034,56.769,2.2346
56.8380,3.87991,56.8380,2.0175,56.838,2.9915
56.9069,4.27734,56.9069,2.1599,56.907,3.0218
56.9757,3.70126,56.9757,1.9972,56.976,2.3792
57.0446,3.66760,57.0446,2.0853,57.045,2.6303
57.1135,3.86622,57.1135,1.9903,57.114,3.5457
57.1824,3.21066,57.1824,2.3870,57.182,4.4788
57.2513,2.36753,57.2513,1.9850,57.251,4.6108
57.3202,2.40114,57.3202,2.2998,57.320,4.9723
57.3891,2.65789,57.3891,2.7482,57.389,4.1783
57.4580,3.88657,57.4580,3.0591,57.458,2.7800
57.5269,5.12579,57.5269,3.4958,57.527,3.4000
57.5958,4.80035,57.5958,3.4500,57.596,2.8950
57.6647,4.07328,57.6647,4.3347,57.665,2.3230
57.7336,3.49194,57.7336,3.1340,57.734,1.9860
57.8025,3.49715,57.8025,3.5638,57.802,1.9806
57.8714,2.95712,57.8714,3.7521,57.871,1.8786
57.9403,3.19722,57.9403,3.7284,57.940,1.9437
58.0092,2.56807,58.0092,3.2602,58.009,1.7152
58.0781,2.22244,58.0781,3.2614,58.078,1.7479
58.1470,2.13721,58.1470,3.2274,58.147,1.7942
58.2159,2.14359,58.2159,2.4287,58.216,2.2649
58.2847,2.79035,58.2847,2.8133,58.285,2.7658
58.3536,3.15324,58.3536,3.4700,58.354,1.2860
58.4225,2.91636,58.4225,2.6399,58.423,2.2191
58.4914,2.96155,58.4914,2.4525,58.491,2.5537
58.5603,3.02177,58.5603,2.7862,58.560,3.1677
58.6292,2.52381,58.6292,2.0787,58.629,3.2110
58.6981,2.78112,58.6981,1.9369,58.698,4.2732
58.7670,2.02639,58.7670,2.0516,58.767,3.5825
58.8359,2.16939,58.8359,2.1582,58.836,4.1756
58.9048,2.41087,58.9048,2.5756,58.905,3.5144
58.9737,2.83715,58.9737,3.2003,58.974,3.1090
59.0426,3.72807,59.0426,3.5450,59.043,2.9611
59.1115,4.56137,59.1115,3.4824,59.111,2.3179
59.1804,4.56404,59.1804,4.5428,59.180,2.5544
59.2493,4.07648,59.2493,4.9632,59.249,2.1615
59.3182,3.59397,59.3182,5.4066,59.318,2.0236
59.3871,2.69826,59.3871,5.7407,59.387,1.9219
59.4560,3.09676,59.4560,6.3441,59.456,1.6860
59.5248,3.11558,59.5248,7.0144,59.525,2.4048
59.5937,1.95235,59.5937,7.9853,59.594,2.5703
59.6626,1.15999,59.6626,8.1975,59.663,2.2959
59.7315,1.98958,59.7315,7.8582,59.732,1.8567
59.8004,3.03468,59.8004,6.4098,59.800,2.0260
59.8693,3.11339,59.8693,4.8778,59.869,1.9606
59.9382,3.69668,59.9382,4.1893,59.938,1.5761
60.0071,2.29474,60.0071,3.3336,60.007,1.6921
60.0760,1.86393,60.0760,2.9165,60.076,1.9569
60.1449,2.67599,60.1449,1.7592,60.145,1.4445
60.2138,3.49938,60.2138,2.2861,60.214,1.3085
60.2827,3.84861,60.2827,2.0497,60.283,1.2412
60.3516,3.60063,60.3516,1.2583,60.352,0.7108
60.4205,2.73110,60.4205,1.4315,60.420,0.9037
60.4894,2.29373,60.4894,1.6602,60.489,0.9730
60.5583,2.47606,60.5583,2.1681,60.558,1.4494
60.6272,1.95382,60.6272,1.4556,60.627,1.6788
60.6961,1.46582,60.6961,1.4964,60.696,1.3362
60.7649,1.34856,60.7649,1.3530,60.765,0.8110
60.8338,0.63945,60.8338,1.8260,60.834,1.3604
60.9027,0.60679,60.9027,1.6552,60.903,1.4822
60.9716,0.54544,60.9716,2.2476,60.972,1.8759
61.0405,0.59672,61.0405,2.6336,61.041,1.8809
61.1094,1.11004,61.1094,3.0386,61.109,2.0105
61.1783,0.90788,61.1783,2.2072,61.178,2.4966
61.2472,1.03163,61.2472,1.8003,61.247,2.0947
61.3161,1.61082,61.3161,1.8407,61.316,2.8123
61.3850,2.06100,61.3850,1.6792,61.385,3.0801
61.4539,1.85441,61.4539,1.2942,61.454,3.1257
61.5228,1.92142,61.5228,1.9342,61.523,3.1053
61.5917,1.70574,61.5917,2.3503,61.592,3.7243
61.6606,2.29955,61.6606,2.4880,61.661,3.3359
61.7295,2.06611,61.7295,2.3720,61.729,3.4906
61.7984,2.02824,61.7984,3.3713,61.798,3.1410
61.8673,2.41977,61.8673,3.7643,61.867,2.6705
61.9362,2.55767,61.9362,2.4402,61.936,3.2167
62.0050,2.36285,62.0050,2.6398,62.005,2.7698
62.0739,3.09845,62.0739,2.5657,62.074,2.8325
62.1428,3.67019,62.1428,2.0236,62.143,3.5582
62.2117,4.42812,62.2117,1.9797,62.212,4.3603
62.2806,4.90739,62.2806,1.3911,62.281,4.5332
62.3495,6.47262,62.3495,1.2223,62.350,3.8449
62.4184,7.15421,62.4184,1.6787,62.418,2.8776
62.4873,5.31493,62.4873,1.7765,62.487,2.6748
62.5562,3.92539,62.5562,1.6086,62.556,2.4828
62.6251,3.31833,62.6251,1.6350,62.625,2.1168
62.6940,2.68028,62.6940,2.1167,62.694,1.9219
62.7629,2.56315,62.7629,3.5027,62.763,2.1297
62.8318,2.60322,62.8318,2.6091,62.832,2.2752
62.9007,2.14851,62.9007,2.5039,62.901,3.1016
62.9696,1.85861,62.9696,1.8489,62.970,2.5450
63.0385,2.29362,63.0385,1.8429,63.038,2.2584
63.1074,2.36734,63.1074,1.6327,63.107,1.5487
63.1763,1.58406,63.1763,1.9021,63.176,1.8187
63.2451,1.60366,63.2451,3.1544,63.245,1.6960
63.3140,1.18735,63.3140,4.4907,63.314,1.7083
63.3829,1.06357,63.3829,6.5195,63.383,1.1535
63.4518,1.20615,63.4518,7.2806,63.452,1.2749
63.5207,0.81462,63.5207,6.3495,63.521,1.1263
63.5896,0.97415,63.5896,4.2937,63.590,1.5195
63.6585,0.98348,63.6585,3.7331,63.659,1.2762
63.7274,1.33612,63.7274,2.1941,63.727,1.6967
63.7963,1.45011,63.7963,2.3259,63.796,2.4472
63.8652,1.64436,63.8652,2.5607,63.865,2.2813
63.9341,2.09213,63.9341,2.6461,63.934,1.6662
64.0030,2.08180,64.0030,1.9052,64.003,1.4016
64.0719,1.95507,64.0719,1.9402,64.072,1.3334
64.1408,1.97365,64.1408,2.6000,64.141,1.2084
64.2097,2.05350,64.2097,2.1961,64.210,2.0593
64.2786,1.93339,64.2786,2.6956,64.279,2.7144
64.3475,1.95211,64.3475,1.9613,64.347,2.9883
64.4164,1.25507,64.4164,2.0274,64.416,2.3365
64.4852,0.83268,64.4852,2.2157,64.485,1.9446
64.5541,1.42144,64.5541,2.6491,64.554,2.0411
64.6230,1.99680,64.6230,2.9266,64.623,2.0509
64.6919,1.91992,64.6919,2.4350,64.692,2.1430
64.7608,2.31245,64.7608,2.4669,64.761,2.5667
64.8297,3.22418,64.8297,2.4442,64.830,2.0127
64.8986,2.62644,64.8986,1.7963,64.899,2.1240
64.9675,2.67539,64.9675,1.5140,64.968,2.9157
65.0364,2.54348,65.0364,2.0883,65.036,3.8217
65.1053,1.84628,65.1053,1.0784,65.105,3.8746
65.1742,2.00359,65.1742,0.9843,65.174,3.9682
65.2431,1.92292,65.2431,1.1168,65.243,2.8752
65.3120,1.47397,65.3120,1.0561,65.312,1.7535
65.3809,1.59154,65.3809,0.9151,65.381,1.5355
65.4498,1.98429,65.4498,0.8022,65.450,1.3144
65.5187,2.39610,65.5187,0.9479,65.519,1.2597
65.5876,2.21269,65.5876,1.5641,65.588,1.0796
65.6565,2.14241,65.6565,1.4827,65.656,1.0367
65.7253,2.22001,65.7253,1.3223,65.725,1.0293
65.7942,3.24579,65.7942,1.2471,65.794,0.7080
65.8631,3.96610,65.8631,1.4032,65.863,1.0187
65.9320,3.75532,65.9320,1.2012,65.932,0.6372
66.0009,5.89487,66.0009,1.7333,66.001,0.7707
66.0698,6.93567,66.0698,1.8137,66.070,1.1397
66.1387,6.92040,66.1387,1.7053,66.139,0.9609
66.2076,5.44271,66.2076,1.9397,66.208,1.5050
