Distance_(microns),Value,X1,Y1,X2,Y2
73.7860,8.659,73.7860,3.263,73.786,3.649
73.8549,6.085,73.8549,4.296,73.855,4.954
73.9238,5.982,73.9238,4.247,73.924,4.616
73.9927,7.298,73.9927,3.842,73.993,2.462
74.0616,7.658,74.0616,4.026,74.062,2.985
74.1305,8.035,74.1305,3.351,74.130,4.061
74.1994,7.309,74.1994,6.371,74.199,5.026
74.2683,4.776,74.2683,10.225,74.268,6.071
74.3372,4.424,74.3372,13.002,74.337,6.439
74.4061,3.433,74.4061,12.803,74.406,8.608
74.4750,2.745,74.4750,14.406,74.475,8.716
74.5438,3.296,74.5438,13.896,74.544,8.852
74.6127,3.651,74.6127,13.815,74.613,5.968
74.6816,6.108,74.6816,16.860,74.682,6.023
74.7505,7.701,74.7505,21.066,74.751,5.272
74.8194,8.038,74.8194,22.271,74.819,7.263
74.8883,9.266,74.8883,23.599,74.888,8.584
74.9572,7.098,74.9572,29.470,74.957,7.926
75.0261,4.345,75.0261,40.133,75.026,8.337
75.0950,3.671,75.0950,50.790,75.095,7.283
75.1639,2.870,75.1639,49.134,75.164,5.556
75.2328,2.631,75.2328,38.657,75.233,6.741
75.3017,2.791,75.3017,27.786,75.302,10.532
75.3706,2.386,75.3706,19.481,75.371,14.844
75.4395,3.254,75.4395,15.855,75.439,17.064
75.5084,3.766,75.5084,12.675,75.508,21.774
75.5773,6.795,75.5773,8.894,75.577,22.323
75.6462,6.590,75.6462,7.189,75.646,22.288
75.7150,6.434,75.7150,8.024,75.715,20.296
75.7839,4.005,75.7839,8.419,75.784,16.274
75.8528,3.673,75.8528,6.950,75.853,14.471
75.9217,4.775,75.9217,5.741,75.922,14.806
75.9906,6.747,75.9906,7.909,75.991,22.704
76.0595,8.681,76.0595,8.789,76.060,30.038
76.1284,7.384,76.1284,6.958,76.128,32.172
76.1973,7.639,76.1973,8.835,76.197,29.430
76.2662,6.199,76.2662,10.242,76.266,20.625
76.3351,5.167,76.3351,12.098,76.335,13.844
76.4040,4.058,76.4040,15.615,76.404,11.181
76.4729,4.808,76.4729,17.253,76.473,10.940
76.5418,4.357,76.5418,22.644,76.542,6.992
76.6107,3.172,76.6107,27.158,76.611,5.354
76.6796,2.803,76.6796,29.355,76.680,5.241
76.7485,2.920,76.7485,33.496,76.748,4.780
76.8174,3.247,76.8174,44.132,76.817,3.178
76.8863,3.976,76.8863,53.500,76.886,2.540
76.9552,3.233,76.9552,78.751,76.955,3.502
77.0240,3.654,77.0240,85.069,77.024,2.907
77.0929,4.652,77.0929,76.637,77.093,2.295
77.1618,5.293,77.1618,59.870,77.162,2.234
77.2307,5.115,77.2307,46.350,77.231,3.053
77.2996,6.503,77.2996,37.040,77.300,3.102
77.3685,6.253,77.3685,27.324,77.369,2.845
77.4374,9.843,77.4374,24.879,77.437,2.400
77.5063,16.449,77.5063,20.604,77.506,1.832
77.5752,23.089,77.5752,20.069,77.575,1.673
77.6441,33.070,77.6441,15.600,77.644,2.359
77.7130,42.386,77.7130,13.973,77.713,2.407
77.7819,58.909,77.7819,16.159,77.782,1.876
77.8508,73.211,77.8508,17.745,77.851,2.414
77.9197,78.925,77.9197,22.185,77.920,2.174
77.9886,98.119,77.9886,23.335,77.989,2.426
78.0575,103.850,78.0575,22.530,78.057,2.558
78.1264,106.877,78.1264,20.420,78.126,2.407
78.1953,98.874,78.1953,13.287,78.195,4.403
78.2641,76.006,78.2641,13.771,78.264,5.573
78.3330,57.330,78.3330,14.824,78.333,5.780
78.4019,38.712,78.4019,17.756,78.402,4.576
78.4708,28.512,78.4708,17.039,78.471,2.961
78.5397,22.132,78.5397,14.176,78.540,2.911
78.6086,21.914,78.6086,12.522,78.609,5.454
78.6775,21.721,78.6775,12.172,78.678,4.098
78.7464,20.083,78.7464,13.588,78.746,3.437
78.8153,20.497,78.8153,14.320,78.815,5.056
78.8842,22.559,78.8842,16.822,78.884,3.016
78.9531,27.388,78.9531,15.594,78.953,2.204
79.0220,27.376,79.0220,11.959,79.022,2.528
79.0909,23.753,79.0909,11.706,79.091,3.143
79.1598,19.502,79.1598,15.142,79.160,2.294
79.2287,14.446,79.2287,19.454,79.229,1.462
79.2976,16.336,79.2976,20.504,79.298,1.501
79.3665,14.187,79.3665,22.545,79.366,1.368
79.4354,18.369,79.4354,27.210,79.435,1.352
79.5042,20.853,79.5042,33.221,79.504,1.358
79.5731,25.991,79.5731,28.443,79.573,2.081
79.6420,23.725,79.6420,23.905,79.642,2.984
79.7109,17.851,79.7109,20.310,79.711,2.291
79.7798,15.881,79.7798,17.590,79.780,2.398
79.8487,12.145,79.8487,12.377,79.849,2.350
79.9176,10.665,79.9176,10.456,79.918,2.742
79.9865,9.127,79.9865,9.279,79.987,1.823
80.0554,8.568,80.0554,13.728,80.055,1.655
80.1243,9.371,80.1243,19.182,80.124,2.266
80.1932,8.026,80.1932,25.213,80.193,1.909
80.2621,5.300,80.2621,25.673,80.262,2.223
80.3310,6.333,80.3310,25.239,80.331,2.034
80.3999,7.918,80.3999,23.019,80.400,1.432
80.4688,8.705,80.4688,18.921,80.469,1.266
80.5377,8.996,80.5377,18.854,80.538,1.029
80.6066,8.916,80.6066,17.251,80.607,1.520
80.6755,8.585,80.6755,15.004,80.675,2.219
80.7443,6.278,80.7443,15.229,80.744,2.211
80.8132,6.948,80.8132,16.405,80.813,2.450
80.8821,8.075,80.8821,14.160,80.882,3.660
80.9510,9.858,80.9510,13.679,80.951,6.394
81.0199,8.662,81.0199,11.089,81.020,8.619
81.0888,6.798,81.0888,11.841,81.089,10.541
81.1577,5.137,81.1577,11.050,81.158,16.572
81.2266,5.024,81.2266,11.039,81.227,23.235
81.2955,4.744,81.2955,15.748,81.296,35.803
81.3644,7.216,81.3644,16.920,81.364,45.233
81.4333,6.139,81.4333,17.954,81.433,38.256
81.5022,5.196,81.5022,17.604,81.502,27.888
81.5711,6.108,81.5711,16.469,81.571,18.228
81.6400,5.361,81.6400,17.417,81.640,17.517
81.7089,6.892,81.7089,16.526,81.709,15.935
81.7778,7.086,81.7778,13.584,81.778,13.014
81.8467,7.791,81.8467,12.396,81.847,11.638
81.9156,8.401,81.9156,11.274,81.916,10.223
81.9845,9.130,81.9845,12.595,81.984,7.356
82.0533,10.261,82.0533,15.881,82.053,6.746
82.1222,11.553,82.1222,18.649,82.122,5.491
82.1911,13.853,82.1911,21.023,82.191,5.366
82.2600,13.710,82.2600,21.128,82.260,6.090
82.3289,13.602,82.3289,17.860,82.329,6.002
82.3978,10.645,82.3978,14.467,82.398,8.655
82.4667,10.842,82.4667,9.241,82.467,10.537
82.5356,11.072,82.5356,5.886,82.536,8.196
82.6045,12.325,82.6045,4.133,82.604,7.056
82.6734,12.109,82.6734,2.555,82.673,8.149
82.7423,13.465,82.7423,3.723,82.742,8.643
82.8112,10.553,82.8112,3.693,82.811,11.457
82.8801,12.789,82.8801,4.138,82.880,11.235
82.9490,13.199,82.9490,4.404,82.949,12.920
83.0179,18.353,83.0179,6.698,83.018,13.466
83.0868,21.278,83.0868,4.999,83.087,10.724
83.1557,21.961,83.1557,6.441,83.156,7.588
83.2245,21.479,83.2245,5.679,83.225,6.470
,,83.2934,3.497,83.293,8.526
,,83.3623,3.764,83.362,14.018
,,83.4312,5.846,83.431,14.131
,,83.5001,10.328,83.500,11.167
,,83.5690,10.278,83.569,9.858
,,83.6379,9.595,83.638,9.421
,,83.7068,7.113,83.707,8.789
,,83.7757,5.650,83.776,8.797
,,83.8446,7.313,83.845,7.949
,,83.9135,9.341,83.913,7.701
,,83.9824,10.024,83.982,7.849
,,84.0513,15.869,84.051,8.319
,,84.1202,19.619,84.120,10.379
,,84.1891,23.194,84.189,12.384
,,84.2580,26.062,84.258,14.047
,,84.3269,30.432,84.327,16.106
,,84.3958,33.137,84.396,22.302
,,84.4647,42.088,84.465,29.949
,,84.5335,67.553,84.534,31.608
,,84.6024,84.870,84.602,29.878
,,84.6713,92.137,84.671,29.573
,,84.7402,77.833,84.740,30.513
,,84.8091,54.829,84.809,33.238
,,,,84.878,30.919
,,,,84.947,28.886
,,,,85.016,26.376
,,,,85.085,17.923
,,,,85.154,11.886
,,,,85.222,8.380
,,,,85.291,6.312
,,,,85.360,7.352
,,,,85.429,5.186
,,,,85.498,5.097
,,,,85.567,5.037
,,,,85.636,2.786
,,,,85.705,3.714
,,,,85.774,2.996
,,,,85.843,3.872
,,,,85.911,2.061
,,,,85.980,1.952
,,,,86.049,2.418
,,,,86.118,2.621
,,,,86.187,2.625
,,,,86.256,5.218
,,,,86.325,4.770
,,,,86.394,7.756
,,,,86.463,8.519
,,,,86.531,9.998
,,,,86.600,7.613
,,,,86.669,10.966
,,,,86.738,9.982
,,,,86.807,11.826
,,,,86.876,14.505
,,,,86.945,19.165
,,,,87.014,21.113
,,,,87.083,19.848
,,,,87.152,19.847
,,,,87.220,25.882
,,,,87.289,31.197
,,,,87.358,32.755
,,,,87.427,37.685
,,,,87.496,40.180
,,,,87.565,36.262
,,,,87.634,29.148
,,,,87.703,26.059
,,,,87.772,25.933
,,,,87.840,25.971
,,,,87.909,26.400
,,,,87.978,23.279
,,,,88.047,20.256
,,,,88.116,18.884
,,,,88.185,23.492
,,,,88.254,27.212
,,,,88.323,21.866
,,,,88.392,13.727
,,,,88.461,9.917
,,,,88.529,7.625
,,,,88.598,8.425
,,,,88.667,13.396
,,,,88.736,17.218
,,,,88.805,20.610
,,,,88.874,21.071
,,,,88.943,22.517
,,,,89.012,22.660
,,,,89.081,31.627
,,,,89.149,33.296
,,,,89.218,36.765
,,,,89.287,39.319
,,,,89.356,33.385
,,,,89.425,26.244
,,,,89.494,23.071
,,,,89.563,21.256
,,,,89.632,21.119
,,,,89.701,21.706
,,,,89.770,22.632
,,,,89.838,25.085
,,,,89.907,23.287
,,,,89.976,21.532
,,,,90.045,23.806
,,,,90.114,21.078
,,,,90.183,14.747
,,,,90.252,11.720
,,,,90.321,10.085
,,,,90.390,14.703
,,,,90.458,20.112
,,,,90.527,24.347
,,,,90.596,24.371
,,,,90.665,24.758
,,,,90.734,24.319
,,,,90.803,27.095
,,,,90.872,24.177
,,,,90.941,21.328
,,,,91.010,14.089
,,,,91.079,12.560
,,,,91.147,11.989
,,,,91.216,15.072
,,,,91.285,17.164
,,,,91.354,14.021
,,,,91.423,11.788
,,,,91.492,8.848
,,,,91.561,10.196
,,,,91.630,7.917
,,,,91.699,7.994
,,,,91.767,10.961
,,,,91.836,14.930
,,,,91.905,23.547
,,,,91.974,37.013
,,,,92.043,50.278
,,,,92.112,56.836
,,,,92.181,60.185
,,,,92.250,53.279
,,,,92.319,47.078
,,,,92.388,31.081
,,,,92.456,22.444
,,,,92.525,17.080
,,,,92.594,15.056
,,,,92.663,13.287
,,,,92.732,11.760
,,,,92.801,11.773
,,,,92.870,12.846
,,,,92.939,12.181
,,,,93.008,9.453
,,,,93.076,6.457
,,,,93.145,7.024
,,,,93.214,5.710
,,,,93.283,4.139
,,,,93.352,4.922
,,,,93.421,4.890
,,,,93.490,6.072
,,,,93.559,8.837
,,,,93.628,10.268
,,,,93.697,13.159
,,,,93.765,14.942
,,,,93.834,15.099
,,,,93.903,16.305
,,,,93.972,16.997
,,,,94.041,18.573
,,,,94.110,21.546
,,,,94.179,22.400
,,,,94.248,22.584
,,,,94.317,19.617
,,,,94.385,17.932
,,,,94.454,13.468
,,,,94.523,9.291
,,,,94.592,6.540
,,,,94.661,5.927
,,,,94.730,5.825
,,,,94.799,5.186
,,,,94.868,5.674
,,,,94.937,5.108
,,,,95.006,5.971
,,,,95.074,6.297
,,,,95.143,7.367
,,,,95.212,8.902
,,,,95.281,9.598
,,,,95.350,10.791
,,,,95.419,11.629
,,,,95.488,13.618
,,,,95.557,17.893
,,,,95.626,29.397
,,,,95.694,49.924
,,,,95.763,79.635
,,,,95.832,106.981
,,,,95.901,101.460
,,,,95.970,73.718
,,,,96.039,45.094
,,,,96.108,26.932
,,,,96.177,19.969
,,,,96.246,13.219
,,,,96.315,9.687
,,,,96.383,6.471
,,,,96.452,7.018
,,,,96.521,6.028
,,,,96.590,6.209
,,,,96.659,5.767
,,,,96.728,7.247
,,,,96.797,4.636
,,,,96.866,5.692
,,,,96.935,3.463
,,,,97.003,5.847
,,,,97.072,5.679
,,,,97.141,5.915
,,,,97.210,6.026
,,,,97.279,7.733
,,,,97.348,7.579
,,,,97.417,8.873
,,,,97.486,10.068
,,,,97.555,9.296
,,,,97.624,8.464
,,,,97.692,8.512
,,,,97.761,8.544
,,,,97.830,7.937
,,,,97.899,5.028
,,,,97.968,5.912
,,,,98.037,7.952
,,,,98.106,8.288
,,,,98.175,9.667
,,,,98.244,13.325
,,,,98.312,14.463
,,,,98.381,18.434
,,,,98.450,16.140
,,,,98.519,12.033
,,,,98.588,9.578
,,,,98.657,9.003
,,,,98.726,8.857
,,,,98.795,6.134
,,,,98.864,4.470
,,,,98.932,3.446
,,,,99.001,4.805
,,,,99.070,6.771
,,,,99.139,7.480
,,,,99.208,12.155
,,,,99.277,14.809
,,,,99.346,15.395
,,,,99.415,18.115
,,,,99.484,14.554
,,,,99.553,11.169
,,,,99.621,7.541
,,,,99.690,6.657
,,,,99.759,5.881
,,,,99.828,5.266
,,,,99.897,4.296
,,,,99.966,4.678
,,,,100.035,5.962
,,,,100.104,9.483
,,,,100.173,15.354
,,,,100.241,19.596
,,,,100.310,26.155
,,,,100.379,31.632
,,,,100.448,40.217
,,,,100.517,51.669
,,,,100.586,60.843
,,,,100.655,73.587
,,,,100.724,64.497
,,,,100.793,58.740
,,,,100.862,48.579
,,,,100.930,32.173
,,,,100.999,25.028
,,,,101.068,22.445
,,,,101.137,20.730
,,,,101.206,20.018
,,,,101.275,21.732
,,,,101.344,19.097
,,,,101.413,14.696
,,,,101.482,15.120
,,,,101.550,10.423
,,,,101.619,6.583
,,,,101.688,6.285
,,,,101.757,6.556
,,,,101.826,5.556
,,,,101.895,4.982
,,,,101.964,1.965
,,,,102.033,2.455
,,,,102.102,2.494
,,,,102.171,2.902
,,,,102.239,3.459
,,,,102.308,2.485
,,,,102.377,2.559
,,,,102.446,2.328
,,,,102.515,4.256
,,,,102.584,3.770
,,,,102.653,3.380
,,,,102.722,3.572
,,,,102.791,3.393
,,,,102.859,2.632
,,,,102.928,2.415
,,,,102.997,2.159
,,,,103.066,2.787
,,,,103.135,3.662
,,,,103.204,4.437
,,,,103.273,4.028
,,,,103.342,4.305
,,,,103.411,3.207
,,,,103.480,3.505
,,,,103.548,3.442
,,,,103.617,4.008
,,,,103.686,4.352
,,,,103.755,2.761
,,,,103.824,2.824
,,,,103.893,3.769
,,,,103.962,2.731
,,,,104.031,2.905
,,,,104.100,4.373
,,,,104.168,7.653
,,,,104.237,10.897
,,,,104.306,15.761
,,,,104.375,19.486
,,,,104.444,22.772
,,,,104.513,20.276
,,,,104.582,15.848
,,,,104.651,14.017
,,,,104.720,16.604
,,,,104.789,16.640
,,,,104.857,21.274
,,,,104.926,29.827
,,,,104.995,49.727
