X0,Y0,X1,Y1,X2,Y2,X3,Y3
13.0211,3.3272,13.0211,5.2831,13.0211,11.2387,13.0211,3.6537
13.0900,3.3690,13.0900,5.1337,13.0900,13.0996,13.0900,4.1067
13.1588,5.0505,13.1588,4.9462,13.1588,12.1398,13.1588,7.5886
13.2277,6.0957,13.2277,3.6186,13.2277,12.9119,13.2277,11.4981
13.2966,4.9229,13.2966,3.5404,13.2966,16.1523,13.2966,12.3916
13.3655,7.7664,13.3655,4.0273,13.3655,16.2088,13.3655,6.8748
13.4344,7.6955,13.4344,2.4694,13.4344,17.6138,13.4344,5.2803
13.5033,6.2909,13.5033,2.6558,13.5033,15.7722,13.5033,3.5277
13.5722,5.0475,13.5722,2.2258,13.5722,10.5094,13.5722,4.2177
13.6411,3.0242,13.6411,5.4740,13.6411,9.3161,13.6411,3.6171
13.7100,2.6592,13.7100,9.7189,13.7100,6.3257,13.7100,5.0938
13.7789,2.2803,13.7789,14.1654,13.7789,6.6027,13.7789,8.3854
13.8478,2.3746,13.8478,14.7799,13.8478,6.7639,13.8478,9.1911
13.9167,2.5632,13.9167,12.4222,13.9167,7.3685,13.9167,12.0145
13.9856,2.2219,13.9856,9.4177,13.9856,8.0292,13.9856,15.0287
14.0545,3.2859,14.0545,5.1895,14.0545,10.1939,14.0545,12.6210
14.1234,4.4292,14.1234,3.4557,14.1234,9.5627,14.1234,9.1411
14.1923,6.2229,14.1923,2.5599,14.1923,7.9154,14.1923,7.4298
14.2612,9.2488,14.2612,5.5844,14.2612,5.6978,14.2612,5.2267
14.3301,10.6316,14.3301,10.9285,14.3301,4.2150,14.3301,2.7016
14.3990,11.6117,14.3990,16.0192,14.3990,4.7119,14.3990,1.9110
14.4678,11.1629,14.4678,22.6858,14.4678,5.5534,14.4678,2.9486
14.5367,12.4047,14.5367,26.7313,14.5367,7.4416,14.5367,1.8603
14.6056,10.2920,14.6056,31.1953,14.6056,7.4042,14.6056,2.2530
14.6745,9.8511,14.6745,36.3307,14.6745,8.9122,14.6745,2.6782
14.7434,12.5095,14.7434,46.8767,14.7434,9.9994,14.7434,5.9688
14.8123,25.1548,14.8123,53.7595,14.8123,13.1938,14.8123,10.7399
14.8812,33.5371,14.8812,62.5316,14.8812,15.7576,14.8812,16.1153
14.9501,30.7065,14.9501,59.7263,14.9501,14.9149,14.9501,21.8001
15.0190,16.3558,15.0190,44.5486,15.0190,12.5004,15.0190,21.0312
15.0879,8.3968,15.0879,27.3042,15.0879,8.2570,15.0879,15.0879
15.1568,7.5268,15.1568,15.5800,15.1568,6.0381,15.1568,8.5649
15.2257,10.2762,15.2257,11.6818,15.2257,5.8615,15.2257,7.2276
15.2946,10.1998,15.2946,7.6924,15.2946,5.4011,15.2946,5.0583
15.3635,8.8356,15.3635,5.6320,15.3635,3.3280,15.3635,2.5937
15.4324,4.5845,15.4324,6.1551,15.4324,1.6135,15.4324,3.2841
15.5013,4.9968,15.5013,11.4754,15.5013,1.6719,15.5013,3.1020
15.5702,3.8878,15.5702,10.3831,15.5702,1.9959,15.5702,3.3029
15.6391,2.3191,15.6391,7.3550,15.6391,1.5364,15.6391,6.6117
15.7079,2.7443,15.7079,5.8230,15.7079,2.3735,15.7079,14.3852
