X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8
30.8647,2.68074,,,,,30.8647,2.25106,,,,,,,,,,
30.9336,2.09009,,,,,30.9336,2.36726,,,,,,,,,,
31.0025,2.26334,,,,,31.0025,1.88814,,,,,,,,,,
31.0714,2.13299,,,,,31.0714,1.96621,,,,,,,,,,
31.1403,1.44458,,,,,31.1403,2.04145,,,,,,,,,,
31.2092,1.19404,,,,,31.2092,2.35975,,,,,,,,,,
31.2781,1.09281,,,,,31.2781,2.47537,,,,,,,,,,
31.3470,0.96363,,,,,31.3470,1.70605,,,,,,,,,,
31.4159,0.81913,,,,,31.4159,1.65553,,,,,,,,,,
31.4848,0.93850,,,,,31.4848,1.79637,,,,,,,,,,
31.5537,0.79291,,,,,31.5537,1.52216,,,,,,,,,,
31.6226,0.80136,,,,,31.6226,1.69479,,,,,,,,,,
31.6915,0.69374,,,,,31.6915,1.82091,,,,,,,,,,
31.7604,0.68526,,,,,31.7604,2.25922,,,,,,,,,,
31.8293,1.57350,,,,,31.8293,2.15530,,,,,,,,,,
31.8982,1.62008,,,,,31.8982,2.59884,,,,,,,,,,
31.9670,1.76400,,,,,31.9670,2.50167,,,,,,,,,,
32.0359,1.57369,,,,,32.0359,2.39845,,,,,,,,,,
32.1048,1.50076,,,,,32.1048,1.99157,,,,,,,,,,
32.1737,1.91777,,,,,32.1737,1.52692,,,,,,,,,,
32.2426,0.94750,,,,,32.2426,0.95124,,,,,,,,,,
32.3115,1.38895,,,,,32.3115,0.96444,,,,,,,,,,
32.3804,1.71016,,,,,32.3804,1.35728,,,,,,,,,,
32.4493,0.83856,,,,,32.4493,1.54577,,,,,,,,,,
32.5182,1.17567,,,,,32.5182,1.12934,,,,,,,,,,
32.5871,1.35037,,,,,32.5871,0.85336,,,,,,,,,,
32.6560,1.91549,,,,,32.6560,1.07096,,,,,,,,,,
32.7249,2.01759,,,,,32.7249,1.61477,,,,,,,,,,
32.7938,2.26248,,,,,32.7938,1.27781,,,,,,,,,,
32.8627,1.83475,,,,,32.8627,1.68387,,,,,,,,,,
32.9316,1.81118,,,,,32.9316,2.73016,,,,,,,,,,
33.0005,1.38344,,,,,33.0005,2.23216,,,,,,,,,,
33.0694,1.26380,,,,,33.0694,1.96437,,,,,,,,,,
33.1383,0.72612,,,,,33.1383,1.97787,,,,,,,,,,
33.2071,0.38201,,,,,33.2071,1.51669,,,,,,,,,,
33.2760,1.06455,,,,,33.2760,1.62384,,,,,,,,,,
33.3449,1.01699,,,,,33.3449,1.52357,,,,,,,,,,
33.4138,1.04034,,,,,33.4138,1.25668,,,,,,,,,,
33.4827,1.30051,,,,,33.4827,0.79685,,,,,,,,,,
33.5516,1.48620,,,,,33.5516,0.71668,,,,,,,,,,
33.6205,1.21593,,,,,33.6205,0.69022,,,,,,,,,,
33.6894,0.91771,,,,,33.6894,1.29684,,,,,,,,,,
33.7583,0.46396,,,,,33.7583,1.29870,,,,,,,,,,
33.8272,0.31808,,,,,33.8272,1.34601,,,,,,,,,,
33.8961,0.52459,,,,,33.8961,1.08981,,,,,,,,,,
33.9650,0.56099,,,,,33.9650,1.55767,,,,,,,,,,
34.0339,0.50896,,,,,34.0339,1.77947,,,,,,,,,,
34.1028,0.76841,,,,,34.1028,1.80227,,,,,,,,,,
34.1717,0.53088,,,,,34.1717,1.72548,,,,,,,,,,
34.2406,0.93486,,,,,34.2406,1.20714,,,,,,,,,,
34.3095,1.42162,,,,,34.3095,1.76070,,,,,,,,,,
34.3784,1.81622,,,,,34.3784,2.20547,,,,,,,,,,
34.4473,1.55492,,,,,34.4473,1.29706,,,,,,,,,,
34.5161,1.84874,,,,,34.5161,1.83386,,,,,,,,,,
34.5850,2.55604,,,,,34.5850,1.15384,,,,,,,,,,
34.6539,2.48655,,,,,34.6539,1.08447,,,,,,,,,,
34.7228,2.00571,,,,,34.7228,1.75983,,,,,,,,,,
34.7917,0.95040,,,,,34.7917,1.52371,,,,,,,,,,
34.8606,1.04821,,,,,34.8606,1.43999,,,,,,,,,,
34.9295,1.06479,,,,,34.9295,1.37053,,,,,,,,,,
34.9984,1.44767,,,,,34.9984,1.50695,,,,,,,,,,
35.0673,1.68839,,,,,35.0673,0.98911,,,,,,,,,,
35.1362,2.09102,,,,,35.1362,1.37825,,,,,,,,,,
35.2051,2.00813,,,,,35.2051,1.41746,,,,,,,,,,
35.2740,1.93995,,,,,35.2740,1.68883,,,,,,,,,,
35.3429,1.57533,,,,,35.3429,1.19833,,,,,,,,,,
35.4118,0.91166,,,,,35.4118,1.08536,,,,,,,,,,
35.4807,0.49966,,,,,35.4807,1.04984,,,,,,,,,,
35.5496,1.07635,,,,,35.5496,1.39685,,,,,,,,,,
35.6185,0.43274,,,,,35.6185,1.50811,,,,,,,,,,
35.6874,0.53529,,,,,35.6874,1.67150,,,,,,,,,,
35.7562,0.54678,,,,,35.7562,1.09589,,,,,,,,,,
35.8251,0.49624,,,,,35.8251,1.09161,,,,,,,,,,
35.8940,0.73183,,,,,35.8940,1.28993,,,,,,,,,,
35.9629,1.69838,,,,,35.9629,1.25518,,,,,,,,,,
36.0318,1.90597,,,,,36.0318,1.32528,,,,,,,,,,
36.1007,1.24794,,,,,36.1007,0.67234,,,,,,,,,,
36.1696,0.45330,,,,,36.1696,0.58610,,,,,,,,,,
36.2385,0.93383,,,,,36.2385,0.74537,,,,,,,,,,
36.3074,0.87833,,,,,36.3074,0.78218,,,,,,,,,,
36.3763,0.65071,,,,,36.3763,0.94937,,,,,,,,,,
36.4452,0.79971,,,,,36.4452,0.57068,,,,,,,,,,
36.5141,0.87951,,,,,36.5141,0.26149,,,,,,,,,,
36.5830,1.01107,,,,,36.5830,0.65560,,,,,,,,,,
36.6519,1.05017,,,,,36.6519,0.76028,,,,,,,,,,
36.7208,0.94379,,,,,36.7208,0.42467,,,,,,,,,,
36.7897,1.32391,,,,,36.7897,1.17035,,,,,,,,,,
36.8586,0.96783,,,,,36.8586,1.33432,,,,,,,,,,
36.9275,0.87581,,,,,36.9275,1.23903,,,,,,,,,,
36.9963,0.95307,,,,,36.9963,1.46834,,,,,,,,,,
37.0652,1.34123,,,,,37.0652,1.49026,,,,,,,,,,
37.1341,1.06036,,,,,37.1341,1.53700,,,,,,,,,,
37.2030,1.35990,,,,,37.2030,1.58146,,,,,,,,,,
37.2719,1.35142,,,,,37.2719,1.37387,,,,,,,,,,
37.3408,1.72344,,,,,37.3408,1.95921,,,,,,,,,,
37.4097,2.53841,,,,,37.4097,2.76246,,,,,,,,,,
37.4786,2.86568,,,,,37.4786,3.21765,,,,,,,,,,
37.5475,1.71208,,,,,37.5475,3.39051,,,,,,,,,,
37.6164,1.77189,,,,,37.6164,3.66151,,,,,,,,,,
37.6853,1.31850,,,,,37.6853,3.91120,,,,,,,,,,
37.7542,1.53081,,,,,37.7542,3.21728,,,,,,,,,,
37.8231,1.51234,,,,,37.8231,4.02658,,,,,,,,,,
37.8920,0.98760,,,,,37.8920,2.98423,,,,,,,,,,
37.9609,1.36800,,,,,,,,,,,,,,,,
38.0298,1.15565,,,,,,,,,,,,,,,,
38.0987,1.01819,,,,,,,,,,,,,,,,
38.1676,1.01780,,,,,,,,,,,,,,,,
38.2364,0.93469,,,,,,,,,,,,,,,,
38.3053,1.32567,,,,,,,,,,,,,,,,
38.3742,1.13376,,,,,,,,,,,,,,,,
38.4431,1.36356,,,,,,,,,,,,,,,,
38.5120,1.66327,,,,,,,,,,,,,,,,
38.5809,1.45340,,,,,,,,,,,,,,,,
38.6498,2.11074,,,,,,,,,,,,,,,,
38.7187,1.95888,,,,,,,,,,,,,,,,
38.7876,1.50471,,,,,,,,,,,,,,,,
38.8565,2.21544,,,,,,,,,,,,,,,,
38.9254,1.87880,,,,,,,,,,,,,,,,
38.9943,1.60134,,,,,,,,,,,,,,,,
39.0632,1.22798,,,,,,,,,,,,,,,,
39.1321,1.30222,,,,,,,,,,,,,,,,
39.2010,1.35388,,,,,,,,,,,,,,,,
39.2699,1.46841,,,,,,,,,,,,,,,,
39.3388,1.22925,,,,,,,,,,,,,,,,
39.4077,1.42298,,,,,,,,,,,,,,,,
39.4765,1.10893,,,,,,,,,,,,,,,,
39.5454,1.14592,,,,,,,,,,,,,,,,
39.6143,0.83307,,,,,,,,,,,,,,,,
39.6832,1.67409,,,,,,,,,,,,,,,,
39.7521,1.93696,,,,,,,,,,,,,,,,
39.8210,3.48650,,,,,,,,,,,,,,,,
39.8899,2.94919,,,,,,,,,,,,,,,,
39.9588,2.80393,,,,,,,,,,,,,,,,
40.0277,3.35532,,,,,,,,,,,,,,,,
40.0966,2.99905,,,,,,,,,,,,,,,,
40.1655,2.37701,,,,,,,,,,,,,,,,
40.2344,2.84841,,,,,,,,,,,,,,,,
40.3033,2.78015,,,,,,,,,,,,,,,,
40.3722,1.91681,,,,,,,,,,,,,,,,
40.4411,2.84703,,,,,,,,,,,,,,,,
40.5100,2.20514,,,,,,,,,,,,,,,,
40.5789,1.98387,,,,,,,,,,,,,,,,
40.6478,2.51968,,,,,,,,,,,,,,,,
40.7166,2.15353,,,,,,,,,,,,,,,,
40.7855,2.34420,,,,,,,,,,,,,,,,
40.8544,2.05970,,,,,,,,,,,,,,,,
40.9233,1.30471,,,,,,,,,,,,,,,,
40.9922,1.26117,,,,,,,,,,,,,,,,
41.0611,1.35871,,,,,,,,,,,,,,,,
41.1300,1.29342,,,,,,,,,,,,,,,,
41.1989,1.61889,,,,,,,,,,,,,,,,
41.2678,1.55678,,,,,,,,,,,,,,,,
41.3367,1.56314,,,,,,,,,,,,,,,,
41.4056,1.24388,,,,,,,,,,,,,,,,
41.4745,1.26284,,,,,,,,,,,,,,,,
41.5434,1.29772,,,,,,,,,,,,,,,,
41.6123,1.99213,,,,,,,,,,,,,,,,
41.6812,1.87970,,,,,,,,,,,,,,,,
41.7501,1.93159,,,,,,,,,,,,,,,,
41.8190,2.03759,,,,,,,,,,,,,,,,
41.8879,1.70114,,,,,,,,,,,,,,,,
41.9567,1.68953,,,,,,,,,,,,,,,,
42.0256,1.23661,,,,,,,,,,,,,,,,
42.0945,0.94591,,,,,,,,,,,,,,,,
42.1634,0.88914,,,,,,,,,,,,,,,,
42.2323,1.04547,,,,,,,,,,,,,,,,
42.3012,1.42882,,,,,,,,,,,,,,,,
42.3701,1.67751,,,,,,,,,,,,,,,,
42.4390,1.86086,,,,,,,,,,,,,,,,
42.5079,1.22354,,,,,,,,,,,,,,,,
42.5768,1.10587,,,,,,,,,,,,,,,,
42.6457,1.45888,,,,,,,,,,,,,,,,
42.7146,0.94104,,,,,,,,,,,,,,,,
42.7835,0.99391,,,,,,,,,,,,,,,,
42.8524,1.06455,,,,,,,,,,,,,,,,
42.9213,1.70857,,,,,,,,,,,,,,,,
42.9902,1.29639,,,,,,,,,,,,,,,,
43.0591,1.72147,,,,,,,,,,,,,,,,
43.1280,1.80729,,,,,,,,,,,,,,,,
43.1968,1.02343,,,,,,,,,,,,,,,,
43.2657,1.16490,,,,,,,,,,,,,,,,
43.3346,1.45048,,,,,,,,,,,,,,,,
43.4035,1.11408,,,,,,,,,,,,,,,,
43.4724,1.21079,,,,,,,,,,,,,,,,
43.5413,1.41612,,,,,,,,,,,,,,,,
43.6102,1.66266,,,,,,,,,,,,,,,,
43.6791,1.13747,,,,,,,,,,,,,,,,
43.7480,1.30517,,,,,,,,,,,,,,,,
43.8169,1.94518,,,,,,,,,,,,,,,,
43.8858,1.84510,,,,,,,,,,,,,,,,
43.9547,1.32706,,,,,,,,,,,,,,,,
44.0236,1.79453,,,,,,,,,,,,,,,,
44.0925,1.95919,,,,,,,,,,,,,,,,
44.1614,2.40492,,,,,,,,,,,,,,,,
44.2303,3.74580,,,,,,,,,,,,,,,,
44.2992,3.48330,,,,,,,,,,,,,,,,
44.3681,3.53407,,,,,,,,,,,,,,,,
44.4370,2.99813,,,,,,,,,,,,,,,,
44.5058,2.11681,,,,,,,,,,,,,,,,
44.5747,2.48700,,,,,,,,,,,,,,,,
44.6436,1.35871,,,,,,,,,,,,,,,,
44.7125,0.88391,,,,,,,,,,,,,,,,
44.7814,0.67222,,,,,,,,,,,,,,,,
44.8503,0.39868,,,,,,,,,,,,,,,,
44.9192,0.32781,,,,,,,,,,,,,,,,
44.9881,0.60029,,,,,,,,,,,,,,,,
45.0570,0.79597,,,,,,,,,,,,,,,,
45.1259,1.06079,,,,,,,,,,,,,,,,
45.1948,0.54488,,,,,,,,,,,,,,,,
45.2637,0.35582,,,,,,,,,,,,,,,,
45.3326,0.50294,,,,,,,,,,,,,,,,
45.4015,0.41306,,,,,,,,,,,,,,,,
45.4704,0.81950,,,,,,,,,,,,,,,,
45.5393,0.74542,,,,,,,,,,,,,,,,
45.6082,0.61577,,,,,,,,,,,,,,,,
45.6771,0.83649,,,,,,,,,,,,,,,,
45.7459,0.22733,,,,,,,,,,,,,,,,
45.8148,0.32163,,,,,,,,,,,,,,,,
45.8837,1.08660,,,,,,,,,,,,,,,,
45.9526,1.32731,,,,,,,,,,,,,,,,
46.0215,1.39531,,,,,,,,,,,,,,,,
46.0904,0.93093,,,,,,,,,,,,,,,,
46.1593,0.93600,,,,,,,,,,,,,,,,
46.2282,0.75496,,,,,,,,,,,,,,,,
46.2971,0.73074,,,,,,,,,,,,,,,,
46.3660,1.86141,,,,,,,,,,,,,,,,
46.4349,2.59929,,,,,,,,,,,,,,,,
46.5038,2.62642,,,,,,,,,,,,,,,,
46.5727,1.68830,,,,,,,,,,,,,,,,
46.6416,2.12243,,,,,,,,,,,,,,,,
46.7105,2.27331,,,,,,,,,,,,,,,,
46.7794,3.54170,,,,,,,,,,,,,,,,
46.8483,2.83133,,,,,,,,,,,,,,,,
46.9172,4.08458,,,,,,,,,,,,,,,,
46.9860,4.49100,,,,,,,,,,,,,,,,
