X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4
14.6745,1.2986,14.6745,6.2771,14.6745,1.7730,14.6745,1.4997,14.6745,2.10819
14.7434,1.1934,14.7434,5.4185,14.7434,2.1261,14.7434,1.5090,14.7434,1.80972
14.8123,0.7694,14.8123,5.6066,14.8123,2.4937,14.8123,1.3817,14.8123,1.65998
14.8812,0.3732,14.8812,8.0531,14.8812,2.8546,14.8812,0.7913,14.8812,1.59975
14.9501,1.2789,14.9501,8.5394,14.9501,2.4753,14.9501,0.6677,14.9501,2.06765
15.0190,2.0988,15.0190,7.1392,15.0190,2.8109,15.0190,0.5222,15.0190,2.06879
15.0879,2.6231,15.0879,6.4869,15.0879,2.2078,15.0879,0.5711,15.0879,1.64385
15.1568,3.2067,15.1568,5.3047,15.1568,2.4509,15.1568,0.4175,15.1568,1.12261
15.2257,3.6163,15.2257,3.6757,15.2257,2.1054,15.2257,0.4305,15.2257,0.63794
15.2946,4.9611,15.2946,2.3936,15.2946,1.4533,15.2946,0.6484,15.2946,1.15717
15.3635,4.0809,15.3635,1.5041,15.3635,1.8785,15.3635,0.7765,15.3635,1.57592
15.4324,3.6818,15.4324,2.1537,15.4324,1.6465,15.4324,1.0574,15.4324,1.89367
15.5013,2.6154,15.5013,2.6607,15.5013,1.2989,15.5013,0.9721,15.5013,2.16249
15.5702,2.1125,15.5702,1.6125,15.5702,1.0554,15.5702,1.0196,15.5702,1.98942
15.6391,2.8153,15.6391,1.7289,15.6391,2.0114,15.6391,1.4550,15.6391,1.70148
15.7079,2.2713,15.7079,1.7743,15.7079,1.9473,15.7079,1.2589,15.7079,1.53686
15.7768,1.5719,15.7768,2.4333,15.7768,1.9679,15.7768,2.2435,15.7768,1.67947
15.8457,2.2798,15.8457,1.9356,15.8457,1.9301,15.8457,4.5106,15.8457,2.11168
15.9146,2.9417,15.9146,2.2260,15.9146,1.8261,15.9146,6.4517,15.9146,1.07457
15.9835,3.3932,15.9835,2.5759,15.9835,2.0516,15.9835,7.0023,15.9835,0.85936
16.0524,3.3996,16.0524,3.2910,16.0524,2.3882,16.0524,3.9819,16.0524,1.40664
16.1213,3.0230,16.1213,3.6736,16.1213,2.2396,16.1213,3.6063,16.1213,1.63997
