X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8
31.1403,12.2150,,,,,31.1403,13.4186,,,,,,,,,,
31.2092,13.7199,,,,,31.2092,19.7049,,,,,,,,,,
31.2781,11.8549,,,,,31.2781,26.0943,,,,,,,,,,
31.3470,7.6427,,,,,31.3470,25.3837,,,,,,,,,,
31.4159,6.2856,,,,,31.4159,18.8278,,,,,,,,,,
31.4848,5.4605,,,,,31.4848,13.1408,,,,,,,,,,
31.5537,3.7263,,,,,31.5537,12.0899,,,,,,,,,,
31.6226,3.4257,,,,,31.6226,16.1512,,,,,,,,,,
31.6915,4.6103,,,,,31.6915,18.0534,,,,,,,,,,
31.7604,6.4459,,,,,31.7604,30.3752,,,,,,,,,,
31.8293,8.5836,,,,,31.8293,45.5726,,,,,,,,,,
31.8982,9.1173,,,,,31.8982,44.5968,,,,,,,,,,
31.9670,8.6225,,,,,31.9670,34.0466,,,,,,,,,,
32.0359,10.1123,,,,,32.0359,21.9866,,,,,,,,,,
32.1048,8.9487,,,,,32.1048,15.7312,,,,,,,,,,
32.1737,9.7963,,,,,32.1737,15.5807,,,,,,,,,,
32.2426,7.7911,,,,,32.2426,12.5120,,,,,,,,,,
32.3115,5.3657,,,,,32.3115,10.3119,,,,,,,,,,
32.3804,3.6417,,,,,32.3804,9.0572,,,,,,,,,,
32.4493,3.4179,,,,,32.4493,8.0465,,,,,,,,,,
32.5182,2.9020,,,,,32.5182,7.1106,,,,,,,,,,
32.5871,4.6143,,,,,32.5871,6.4387,,,,,,,,,,
32.6560,5.6904,,,,,32.6560,7.5713,,,,,,,,,,
32.7249,4.6213,,,,,32.7249,8.1379,,,,,,,,,,
32.7938,2.4633,,,,,32.7938,10.4957,,,,,,,,,,
32.8627,2.0891,,,,,32.8627,11.4567,,,,,,,,,,
32.9316,1.6806,,,,,32.9316,12.6312,,,,,,,,,,
33.0005,1.9545,,,,,33.0005,10.2629,,,,,,,,,,
33.0694,2.9010,,,,,33.0694,7.4975,,,,,,,,,,
33.1383,2.1668,,,,,33.1383,6.7223,,,,,,,,,,
33.2071,2.4716,,,,,33.2071,6.2030,,,,,,,,,,
33.2760,3.2434,,,,,33.2760,7.1333,,,,,,,,,,
33.3449,3.9939,,,,,33.3449,6.3189,,,,,,,,,,
33.4138,3.5235,,,,,33.4138,6.1193,,,,,,,,,,
33.4827,3.4727,,,,,33.4827,5.8799,,,,,,,,,,
33.5516,2.5640,,,,,33.5516,5.7381,,,,,,,,,,
33.6205,1.9613,,,,,33.6205,5.9075,,,,,,,,,,
33.6894,1.5651,,,,,33.6894,6.1241,,,,,,,,,,
33.7583,2.2446,,,,,33.7583,7.2934,,,,,,,,,,
33.8272,1.9404,,,,,33.8272,12.7893,,,,,,,,,,
33.8961,1.1267,,,,,33.8961,18.5651,,,,,,,,,,
33.9650,2.3659,,,,,33.9650,19.9392,,,,,,,,,,
34.0339,4.0243,,,,,34.0339,20.1255,,,,,,,,,,
34.1028,4.3968,,,,,34.1028,13.5762,,,,,,,,,,
34.1717,6.6427,,,,,34.1717,8.4457,,,,,,,,,,
34.2406,10.9646,,,,,34.2406,5.6238,,,,,,,,,,
34.3095,13.8074,,,,,34.3095,5.8977,,,,,,,,,,
34.3784,15.1379,,,,,34.3784,7.6302,,,,,,,,,,
34.4473,18.4112,,,,,34.4473,10.3170,,,,,,,,,,
34.5161,25.1265,,,,,34.5161,10.8405,,,,,,,,,,
34.5850,27.7264,,,,,34.5850,12.4390,,,,,,,,,,
34.6539,20.2964,,,,,34.6539,10.9054,,,,,,,,,,
34.7228,15.0521,,,,,34.7228,7.5266,,,,,,,,,,
34.7917,9.1820,,,,,34.7917,3.3167,,,,,,,,,,
34.8606,7.1779,,,,,34.8606,2.3456,,,,,,,,,,
34.9295,6.4449,,,,,34.9295,1.3647,,,,,,,,,,
34.9984,8.0648,,,,,34.9984,2.2585,,,,,,,,,,
35.0673,10.6890,,,,,35.0673,0.7801,,,,,,,,,,
35.1362,10.4983,,,,,35.1362,1.4723,,,,,,,,,,
35.2051,8.0229,,,,,35.2051,1.1689,,,,,,,,,,
35.2740,3.6416,,,,,35.2740,1.5002,,,,,,,,,,
35.3429,3.0908,,,,,35.3429,2.6371,,,,,,,,,,
35.4118,4.3315,,,,,35.4118,3.9807,,,,,,,,,,
35.4807,5.9936,,,,,35.4807,6.0185,,,,,,,,,,
35.5496,6.1373,,,,,35.5496,8.5115,,,,,,,,,,
35.6185,4.2415,,,,,35.6185,9.9657,,,,,,,,,,
35.6874,2.3864,,,,,35.6874,9.5168,,,,,,,,,,
35.7562,2.5855,,,,,35.7562,10.9964,,,,,,,,,,
35.8251,6.7864,,,,,35.8251,17.9874,,,,,,,,,,
35.8940,10.0212,,,,,35.8940,17.6101,,,,,,,,,,
35.9629,11.7095,,,,,35.9629,16.3241,,,,,,,,,,
36.0318,9.8634,,,,,36.0318,9.7361,,,,,,,,,,
36.1007,6.4708,,,,,36.1007,6.1096,,,,,,,,,,
36.1696,5.0273,,,,,36.1696,4.2929,,,,,,,,,,
36.2385,4.0112,,,,,36.2385,3.4573,,,,,,,,,,
36.3074,3.6533,,,,,36.3074,4.3994,,,,,,,,,,
36.3763,2.3220,,,,,36.3763,3.7312,,,,,,,,,,
36.4452,0.9937,,,,,36.4452,4.6063,,,,,,,,,,
36.5141,0.8846,,,,,36.5141,5.8881,,,,,,,,,,
36.5830,1.6409,,,,,36.5830,4.0953,,,,,,,,,,
36.6519,2.6943,,,,,36.6519,5.1288,,,,,,,,,,
36.7208,1.7347,,,,,36.7208,5.8554,,,,,,,,,,
36.7897,1.9200,,,,,36.7897,8.3041,,,,,,,,,,
36.8586,1.5303,,,,,36.8586,7.1961,,,,,,,,,,
36.9275,1.4816,,,,,36.9275,6.0511,,,,,,,,,,
36.9963,1.3853,,,,,36.9963,8.4915,,,,,,,,,,
37.0652,2.9661,,,,,37.0652,7.2760,,,,,,,,,,
37.1341,7.2088,,,,,37.1341,6.6185,,,,,,,,,,
37.2030,14.9148,,,,,37.2030,5.8073,,,,,,,,,,
37.2719,20.4407,,,,,37.2719,7.0922,,,,,,,,,,
37.3408,21.9357,,,,,37.3408,7.6157,,,,,,,,,,
37.4097,19.0483,,,,,37.4097,12.8737,,,,,,,,,,
37.4786,16.6215,,,,,37.4786,19.2269,,,,,,,,,,
37.5475,16.4763,,,,,37.5475,21.9855,,,,,,,,,,
37.6164,22.7184,,,,,37.6164,32.0176,,,,,,,,,,
37.6853,24.3457,,,,,37.6853,43.7720,,,,,,,,,,
37.7542,19.3187,,,,,37.7542,50.4180,,,,,,,,,,
37.8231,19.7814,,,,,37.8231,46.9585,,,,,,,,,,
37.8920,20.1398,,,,,37.8920,35.9290,,,,,,,,,,
37.9609,14.3496,,,,,,,,,,,,,,,,
38.0298,9.6308,,,,,,,,,,,,,,,,
38.0987,10.4914,,,,,,,,,,,,,,,,
38.1676,9.6864,,,,,,,,,,,,,,,,
38.2364,10.9027,,,,,,,,,,,,,,,,
38.3053,12.8421,,,,,,,,,,,,,,,,
38.3742,15.8024,,,,,,,,,,,,,,,,
38.4431,17.8262,,,,,,,,,,,,,,,,
38.5120,23.2200,,,,,,,,,,,,,,,,
38.5809,17.8106,,,,,,,,,,,,,,,,
38.6498,11.6955,,,,,,,,,,,,,,,,
38.7187,12.2676,,,,,,,,,,,,,,,,
38.7876,12.2300,,,,,,,,,,,,,,,,
38.8565,9.2453,,,,,,,,,,,,,,,,
38.9254,5.1603,,,,,,,,,,,,,,,,
38.9943,5.2803,,,,,,,,,,,,,,,,
39.0632,7.6872,,,,,,,,,,,,,,,,
39.1321,7.5378,,,,,,,,,,,,,,,,
39.2010,9.1453,,,,,,,,,,,,,,,,
39.2699,10.1498,,,,,,,,,,,,,,,,
39.3388,10.2191,,,,,,,,,,,,,,,,
39.4077,9.8075,,,,,,,,,,,,,,,,
39.4765,6.6293,,,,,,,,,,,,,,,,
39.5454,7.6512,,,,,,,,,,,,,,,,
39.6143,9.8329,,,,,,,,,,,,,,,,
39.6832,14.0091,,,,,,,,,,,,,,,,
39.7521,25.3453,,,,,,,,,,,,,,,,
39.8210,30.8892,,,,,,,,,,,,,,,,
39.8899,30.4949,,,,,,,,,,,,,,,,
39.9588,27.2897,,,,,,,,,,,,,,,,
40.0277,24.8914,,,,,,,,,,,,,,,,
40.0966,23.9500,,,,,,,,,,,,,,,,
40.1655,17.9641,,,,,,,,,,,,,,,,
40.2344,12.9946,,,,,,,,,,,,,,,,
40.3033,14.8910,,,,,,,,,,,,,,,,
40.3722,13.8043,,,,,,,,,,,,,,,,
40.4411,10.0616,,,,,,,,,,,,,,,,
40.5100,6.6689,,,,,,,,,,,,,,,,
40.5789,6.2433,,,,,,,,,,,,,,,,
40.6478,6.5722,,,,,,,,,,,,,,,,
40.7166,5.6421,,,,,,,,,,,,,,,,
40.7855,4.6181,,,,,,,,,,,,,,,,
40.8544,2.6813,,,,,,,,,,,,,,,,
40.9233,2.7524,,,,,,,,,,,,,,,,
40.9922,3.8831,,,,,,,,,,,,,,,,
41.0611,3.9155,,,,,,,,,,,,,,,,
41.1300,4.6763,,,,,,,,,,,,,,,,
41.1989,4.3985,,,,,,,,,,,,,,,,
41.2678,4.2608,,,,,,,,,,,,,,,,
41.3367,4.8628,,,,,,,,,,,,,,,,
41.4056,6.2588,,,,,,,,,,,,,,,,
41.4745,6.3207,,,,,,,,,,,,,,,,
41.5434,9.0272,,,,,,,,,,,,,,,,
41.6123,8.2353,,,,,,,,,,,,,,,,
41.6812,10.5809,,,,,,,,,,,,,,,,
41.7501,10.7429,,,,,,,,,,,,,,,,
41.8190,10.0411,,,,,,,,,,,,,,,,
41.8879,6.2294,,,,,,,,,,,,,,,,
41.9567,5.4509,,,,,,,,,,,,,,,,
42.0256,3.5307,,,,,,,,,,,,,,,,
42.0945,2.0360,,,,,,,,,,,,,,,,
42.1634,2.3172,,,,,,,,,,,,,,,,
42.2323,3.8963,,,,,,,,,,,,,,,,
42.3012,4.4209,,,,,,,,,,,,,,,,
42.3701,7.6893,,,,,,,,,,,,,,,,
42.4390,11.1245,,,,,,,,,,,,,,,,
42.5079,9.9215,,,,,,,,,,,,,,,,
42.5768,7.5196,,,,,,,,,,,,,,,,
42.6457,8.7128,,,,,,,,,,,,,,,,
42.7146,5.3643,,,,,,,,,,,,,,,,
42.7835,5.4865,,,,,,,,,,,,,,,,
42.8524,4.7101,,,,,,,,,,,,,,,,
42.9213,5.0493,,,,,,,,,,,,,,,,
42.9902,4.7155,,,,,,,,,,,,,,,,
43.0591,5.8035,,,,,,,,,,,,,,,,
43.1280,6.9448,,,,,,,,,,,,,,,,
43.1968,6.6581,,,,,,,,,,,,,,,,
43.2657,7.3394,,,,,,,,,,,,,,,,
43.3346,8.5655,,,,,,,,,,,,,,,,
43.4035,6.2762,,,,,,,,,,,,,,,,
43.4724,6.3795,,,,,,,,,,,,,,,,
43.5413,4.8605,,,,,,,,,,,,,,,,
43.6102,4.1457,,,,,,,,,,,,,,,,
43.6791,3.4483,,,,,,,,,,,,,,,,
43.7480,3.9484,,,,,,,,,,,,,,,,
43.8169,5.7201,,,,,,,,,,,,,,,,
43.8858,6.8665,,,,,,,,,,,,,,,,
43.9547,8.3009,,,,,,,,,,,,,,,,
44.0236,14.4476,,,,,,,,,,,,,,,,
44.0925,22.7442,,,,,,,,,,,,,,,,
44.1614,29.3550,,,,,,,,,,,,,,,,
44.2303,40.4784,,,,,,,,,,,,,,,,
44.2992,53.5809,,,,,,,,,,,,,,,,
44.3681,54.8512,,,,,,,,,,,,,,,,
44.4370,51.7213,,,,,,,,,,,,,,,,
44.5058,44.0631,,,,,,,,,,,,,,,,
44.5747,36.1204,,,,,,,,,,,,,,,,
44.6436,27.7764,,,,,,,,,,,,,,,,
44.7125,23.1802,,,,,,,,,,,,,,,,
44.7814,17.3960,,,,,,,,,,,,,,,,
44.8503,11.7194,,,,,,,,,,,,,,,,
44.9192,10.0927,,,,,,,,,,,,,,,,
44.9881,8.7016,,,,,,,,,,,,,,,,
45.0570,10.4568,,,,,,,,,,,,,,,,
45.1259,7.9755,,,,,,,,,,,,,,,,
45.1948,5.5023,,,,,,,,,,,,,,,,
45.2637,5.0938,,,,,,,,,,,,,,,,
45.3326,5.8504,,,,,,,,,,,,,,,,
45.4015,6.4585,,,,,,,,,,,,,,,,
45.4704,7.4781,,,,,,,,,,,,,,,,
45.5393,7.7825,,,,,,,,,,,,,,,,
45.6082,6.0428,,,,,,,,,,,,,,,,
45.6771,6.7063,,,,,,,,,,,,,,,,
45.7459,10.7037,,,,,,,,,,,,,,,,
45.8148,14.4289,,,,,,,,,,,,,,,,
45.8837,21.7809,,,,,,,,,,,,,,,,
45.9526,20.5627,,,,,,,,,,,,,,,,
46.0215,14.1840,,,,,,,,,,,,,,,,
46.0904,10.9160,,,,,,,,,,,,,,,,
46.1593,10.7622,,,,,,,,,,,,,,,,
46.2282,20.2035,,,,,,,,,,,,,,,,
46.2971,30.0527,,,,,,,,,,,,,,,,
46.3660,33.4079,,,,,,,,,,,,,,,,
46.4349,32.9406,,,,,,,,,,,,,,,,
46.5038,27.1718,,,,,,,,,,,,,,,,
46.5727,28.1286,,,,,,,,,,,,,,,,
46.6416,31.0223,,,,,,,,,,,,,,,,
46.7105,33.4771,,,,,,,,,,,,,,,,
46.7794,35.0028,,,,,,,,,,,,,,,,
46.8483,46.1379,,,,,,,,,,,,,,,,
46.9172,52.5105,,,,,,,,,,,,,,,,
46.9860,44.5276,,,,,,,,,,,,,,,,
