Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4
4.2026,8.6591,4.2026,25.0047,4.2026,2.7107,4.2026,5.4850,4.2026,15.3962
4.2715,7.3992,4.2715,21.9387,4.2715,3.4896,4.2715,3.8703,4.2715,21.2107
4.3404,6.4307,4.3404,14.2643,4.3404,3.8146,4.3404,3.0226,4.3404,20.4207
4.4092,8.2087,4.4092,6.9598,4.4092,4.9922,4.4092,2.9176,4.4092,18.9307
4.4781,11.6313,4.4781,4.1703,4.4781,8.1261,4.4781,4.3110,4.4781,14.0719
4.5470,10.2221,4.5470,3.9563,4.5470,10.1772,4.5470,5.1408,4.5470,13.6033
4.6159,5.5463,4.6159,3.4362,4.6159,14.7028,4.6159,6.3203,4.6159,15.1266
4.6848,6.3455,4.6848,3.8708,4.6848,17.2039,4.6848,7.6023,4.6848,19.3012
4.7537,8.5424,4.7537,4.7185,4.7537,21.4103,4.7537,10.9176,4.7537,25.6427
4.8226,9.4876,4.8226,5.0141,4.8226,20.3102,4.8226,18.8828,4.8226,28.0927
4.8915,11.0750,4.8915,5.3228,4.8915,20.1121,4.8915,31.3547,4.8915,21.9709
4.9604,10.0920,4.9604,5.3669,4.9604,18.9162,4.9604,43.7800,4.9604,17.4764
5.0293,13.1870,5.0293,4.5292,5.0293,9.7305,5.0293,42.3022,5.0293,18.8375
5.0982,14.4991,5.0982,2.7853,5.0982,5.4917,5.0982,31.2855,5.0982,25.6085
5.1671,13.1378,5.1671,2.7438,5.1671,5.5180,5.1671,24.4937,5.1671,24.8724
5.2360,9.9402,5.2360,3.0209,5.2360,7.4688,5.2360,13.3035,5.2360,20.9523
5.3049,7.3083,5.3049,4.0873,5.3049,10.9817,5.3049,9.9199,5.3049,13.7812
5.3738,8.9338,5.3738,4.7871,5.3738,19.3152,5.3738,7.9400,5.3738,13.4853
5.4427,11.2874,5.4427,4.8404,5.4427,25.9568,5.4427,8.6937,5.4427,12.8955
5.5116,9.8964,5.5116,6.6959,5.5116,28.3915,5.5116,8.0438,5.5116,15.1960
5.5805,7.6205,5.5805,9.7134,5.5805,20.0392,5.5805,7.2491,5.5805,14.2772
5.6493,7.4603,5.6493,8.5645,5.6493,12.8824,5.6493,7.4119,5.6493,15.4470
5.7182,8.1809,5.7182,8.7103,5.7182,5.5937,5.7182,5.8861,5.7182,19.9506
5.7871,8.2132,5.7871,6.5553,5.7871,3.4870,5.7871,5.2962,5.7871,22.7640
5.8560,9.0345,5.8560,8.3224,5.8560,4.4196,5.8560,6.0695,5.8560,20.8789
5.9249,10.0571,5.9249,9.0071,5.9249,3.4071,5.9249,7.4501,5.9249,16.5245
5.9938,9.5456,5.9938,9.8112,5.9938,3.0155,5.9938,9.5380,5.9938,10.1499
6.0627,13.7268,6.0627,11.0294,6.0627,3.8757,6.0627,8.7546,6.0627,7.8628
6.1316,20.7643,6.1316,15.2969,6.1316,3.6809,6.1316,8.1311,6.1316,10.7372
6.2005,18.4921,6.2005,19.3104,6.2005,1.9236,6.2005,4.9992,6.2005,17.1338
6.2694,18.7339,6.2694,32.1954,6.2694,2.2197,6.2694,3.4253,6.2694,26.7547
6.3383,17.2796,6.3383,38.3057,6.3383,3.7680,6.3383,2.8035,6.3383,40.0777
6.4072,19.2067,6.4072,52.2124,6.4072,5.9720,6.4072,2.6009,6.4072,59.7975
6.4761,19.7513,6.4761,65.3546,6.4761,8.0225,6.4761,4.7069,6.4761,75.9752
6.5450,23.4558,6.5450,66.3991,6.5450,12.0882,6.5450,7.5976,6.5450,78.2726
6.6139,15.3978,6.6139,63.1098,6.6139,11.6011,6.6139,13.0207,6.6139,62.4525
6.6828,9.6443,6.6828,51.0522,6.6828,8.9991,6.6828,19.5198,6.6828,43.0775
6.7517,10.4143,6.7517,33.5842,6.7517,6.3634,6.7517,18.6213,6.7517,27.0157
6.8206,8.3325,6.8206,22.3967,6.8206,5.6010,6.8206,13.4951,6.8206,19.9624
6.8894,8.4209,6.8894,15.3528,6.8894,4.9932,6.8894,10.0487,6.8894,13.7811
6.9583,8.0937,6.9583,10.7504,6.9583,4.0895,6.9583,9.0983,6.9583,10.6724
7.0272,9.7230,7.0272,9.0322,7.0272,3.8812,7.0272,6.7198,7.0272,7.3942
7.0961,12.3600,7.0961,6.5070,7.0961,5.0996,7.0961,3.8720,7.0961,5.4265
7.1650,17.4321,7.1650,6.4513,7.1650,5.7382,7.1650,3.8284,7.1650,4.2185
7.2339,26.5182,7.2339,5.8499,7.2339,5.7362,7.2339,4.4272,7.2339,3.8987
7.3028,39.1738,7.3028,7.1364,7.3028,7.1927,7.3028,7.7894,7.3028,2.7474
7.3717,54.8600,7.3717,7.6342,7.3717,6.1123,7.3717,11.1018,7.3717,2.9577
7.4406,60.2705,7.4406,7.0079,7.4406,10.1536,7.4406,10.8707,7.4406,2.7458
7.5095,53.7729,7.5095,6.8783,7.5095,11.0764,7.5095,10.0992,7.5095,3.8423
7.5784,41.9275,7.5784,3.9732,7.5784,10.1419,7.5784,9.3325,7.5784,7.0185
7.6473,28.8893,7.6473,4.6398,7.6473,8.0053,7.6473,9.1172,7.6473,9.2366
7.7162,20.2399,7.7162,3.4767,7.7162,9.0649,7.7162,8.5919,7.7162,10.4954
7.7851,12.9028,7.7851,3.5367,7.7851,13.7017,7.7851,8.6843,7.7851,9.9265
7.8540,7.3780,7.8540,3.3077,7.8540,17.4422,7.8540,10.1042,7.8540,7.9849
7.9229,5.7619,7.9229,4.0732,7.9229,15.4804,7.9229,11.9936,7.9229,6.1916
7.9918,8.1314,7.9918,4.1845,7.9918,11.2609,7.9918,17.5729,7.9918,6.6046
8.0607,11.5178,8.0607,3.0281,8.0607,8.9356,8.0607,20.9737,8.0607,5.2489
8.1296,11.7511,8.1296,4.1841,8.1296,9.8756,8.1296,29.9412,8.1296,5.4661
8.1984,11.6842,8.1984,4.4424,8.1984,10.6972,8.1984,36.1671,8.1984,4.6437
8.2673,8.8299,8.2673,5.3837,8.2673,12.5909,8.2673,37.3066,8.2673,3.9026
8.3362,6.4045,8.3362,8.6556,8.3362,17.7024,8.3362,28.0958,8.3362,4.7291
8.4051,3.6942,8.4051,10.2597,8.4051,22.1158,8.4051,28.4948,8.4051,6.1655
8.4740,3.1974,8.4740,11.1539,8.4740,26.7398,8.4740,34.1471,8.4740,4.6619
8.5429,3.8291,8.5429,9.3681,8.5429,29.6316,8.5429,44.1000,8.5429,3.0517
8.6118,6.0959,8.6118,7.0275,8.6118,29.0071,8.6118,49.1146,8.6118,3.2081
8.6807,7.5771,8.6807,5.3694,8.6807,22.3233,8.6807,44.1489,8.6807,4.2889
8.7496,9.2412,8.7496,5.7883,8.7496,16.3475,8.7496,35.2103,8.7496,5.6672
8.8185,8.7101,8.8185,8.1877,8.8185,16.2922,8.8185,22.2090,8.8185,4.7795
8.8874,12.7315,8.8874,10.8835,8.8874,16.4778,8.8874,11.8374,8.8874,4.8483
8.9563,12.4940,8.9563,9.8608,8.9563,16.1818,8.9563,10.6866,8.9563,3.3895
9.0252,16.0101,9.0252,8.6186,9.0252,14.4352,9.0252,14.1707,9.0252,2.7903
9.0941,13.4902,9.0941,7.9131,9.0941,11.4449,9.0941,14.9070,9.0941,2.8459
9.1630,11.2027,9.1630,6.9688,9.1630,9.0984,9.1630,9.8943,9.1630,3.5179
9.2319,7.3464,9.2319,7.2666,9.2319,8.0173,9.2319,7.4749,9.2319,4.2485
9.3008,5.4198,9.3008,4.7988,9.3008,9.0364,9.3008,4.8063,9.3008,5.4251
9.3697,4.5159,9.3697,4.5595,9.3697,13.0954,9.3697,3.9427,9.3697,8.3719
9.4385,3.9095,9.4385,3.0711,9.4385,14.4089,9.4385,4.5709,9.4385,12.2526
9.5074,3.5933,9.5074,4.0421,9.5074,14.2021,9.5074,4.2078,9.5074,11.5817
9.5763,3.1584,9.5763,7.4483,9.5763,15.2789,9.5763,3.9294,9.5763,10.3459
9.6452,2.7458,9.6452,10.6408,9.6452,17.1431,9.6452,5.1658,9.6452,8.5282
9.7141,3.2534,9.7141,9.9255,9.7141,14.9517,9.7141,3.6425,9.7141,4.6426
9.7830,3.0870,9.7830,9.4570,9.7830,13.9269,9.7830,4.0767,9.7830,4.3013
9.8519,4.3730,9.8519,7.6337,9.8519,8.4695,9.8519,3.5547,9.8519,3.7836
9.9208,6.3792,9.9208,7.9389,9.9208,6.3980,9.9208,4.2732,9.9208,4.8235
9.9897,6.2112,9.9897,8.5692,9.9897,5.1411,9.9897,5.6057,9.9897,7.8582
10.0586,5.4435,10.0586,10.6209,10.0586,4.8018,10.0586,6.9717,10.0586,5.5427
10.1275,6.3235,10.1275,13.1186,10.1275,5.4787,10.1275,6.8802,10.1275,5.2457
10.1964,4.1639,10.1964,16.2492,10.1964,5.4672,10.1964,4.9961,10.1964,5.1883
10.2653,5.3295,10.2653,14.3807,10.2653,5.4064,10.2653,2.3732,10.2653,4.0429
10.3342,5.5033,10.3342,13.0335,10.3342,3.5474,10.3342,3.9890,10.3342,2.8863
10.4031,5.3981,10.4031,9.9399,10.4031,5.1412,10.4031,6.5374,10.4031,1.9273
10.4720,4.8110,10.4720,9.6452,10.4720,6.0520,10.4720,6.5918,10.4720,1.8418
10.5409,2.6968,10.5409,8.7767,10.5409,5.6892,10.5409,10.9252,10.5409,1.8483
10.6098,3.0098,10.6098,10.9276,10.6098,6.5329,10.6098,15.4197,10.6098,2.5653
10.6786,1.5426,10.6786,16.3367,10.6786,8.3359,10.6786,23.1330,10.6786,4.1060
10.7475,1.0774,10.7475,13.9085,10.7475,12.9522,10.7475,25.0776,10.7475,8.4070
10.8164,2.1573,10.8164,20.5802,10.8164,14.6609,10.8164,21.2869,10.8164,9.9381
10.8853,2.6020,10.8853,31.5821,10.8853,16.9837,10.8853,18.4976,10.8853,11.6896
10.9542,2.8339,10.9542,41.8236,10.9542,20.5622,10.9542,13.2729,10.9542,17.0166
11.0231,5.0453,11.0231,51.1359,11.0231,27.6743,11.0231,15.7507,11.0231,13.3883
11.0920,8.3837,11.0920,48.0582,11.0920,35.8646,11.0920,19.3256,11.0920,7.5702
11.1609,12.0681,11.1609,44.7240,11.1609,49.0656,11.1609,25.6640,11.1609,3.9838
11.2298,19.4222,11.2298,46.5937,11.2298,55.3167,11.2298,33.2907,11.2298,1.7421
11.2987,24.0519,11.2987,46.7305,11.2987,59.7209,11.2987,33.8612,11.2987,1.3702
11.3676,26.0530,11.3676,47.2499,11.3676,68.1287,11.3676,34.2295,11.3676,1.7732
11.4365,24.5870,11.4365,28.0891,11.4365,56.9114,11.4365,30.4052,11.4365,1.9330
11.5054,27.0778,11.5054,19.8354,11.5054,40.4804,11.5054,24.4095,11.5054,1.9234
11.5743,36.3338,11.5743,16.4278,11.5743,25.2229,11.5743,21.4500,11.5743,3.7166
11.6432,41.3149,11.6432,12.4454,11.6432,24.1060,11.6432,19.2121,11.6432,3.4632
11.7121,40.7318,11.7121,9.6173,11.7121,20.7793,11.7121,17.5122,11.7121,4.1649
11.7810,39.6539,11.7810,8.3673,11.7810,14.4874,11.7810,20.9904,11.7810,4.7639
11.8499,37.5638,11.8499,6.2344,11.8499,8.2039,11.8499,20.5618,11.8499,7.8820
11.9187,32.2776,11.9187,5.3161,11.9187,6.5985,11.9187,24.1088,11.9187,13.1410
11.9876,30.1972,11.9876,4.0328,11.9876,6.0166,11.9876,27.4829,11.9876,16.6573
12.0565,24.9775,12.0565,3.5635,12.0565,8.5249,12.0565,20.6826,12.0565,21.5289
12.1254,18.5279,12.1254,2.6703,12.1254,11.4370,12.1254,14.6200,12.1254,22.8743
12.1943,16.0170,12.1943,3.5377,12.1943,12.5506,12.1943,13.8351,12.1943,29.8152
12.2632,13.2800,12.2632,3.3798,12.2632,13.6965,12.2632,14.0540,12.2632,42.2847
12.3321,13.5701,12.3321,2.8617,12.3321,18.5781,12.3321,15.8239,12.3321,52.8126
12.4010,10.8957,12.4010,2.8179,12.4010,13.9837,12.4010,18.3995,12.4010,49.9076
12.4699,8.2113,12.4699,3.1063,12.4699,11.1213,12.4699,18.2198,12.4699,38.2392
12.5388,6.6143,12.5388,2.7198,12.5388,9.0673,12.5388,18.6729,12.5388,26.1677
12.6077,5.3015,12.6077,2.2638,12.6077,9.4189,12.6077,17.2132,12.6077,16.8132
12.6766,6.5259,12.6766,3.2391,12.6766,7.2263,12.6766,15.5023,12.6766,12.2065
12.7455,6.9788,12.7455,4.0677,12.7455,4.8373,12.7455,10.8529,12.7455,11.3549
12.8144,6.1092,12.8144,5.7408,12.8144,2.7138,12.8144,8.5568,12.8144,9.3239
12.8833,7.2520,12.8833,4.6957,12.8833,2.9848,12.8833,6.8045,12.8833,11.6627
12.9522,7.4469,12.9522,3.4225,12.9522,2.7100,12.9522,5.3956,12.9522,16.4785
13.0211,6.2654,13.0211,3.1218,13.0211,4.9757,13.0211,4.8208,13.0211,21.3408
13.0900,9.0924,13.0900,5.0088,13.0900,4.9342,13.0900,5.1310,13.0900,23.4345
13.1588,7.7422,13.1588,2.6311,13.1588,6.3722,13.1588,7.3912,13.1588,21.6287
13.2277,8.9101,13.2277,3.2619,13.2277,5.8589,13.2277,4.8535,13.2277,16.9200
13.2966,10.2213,13.2966,4.0383,13.2966,5.3367,13.2966,6.8105,13.2966,10.6945
13.3655,8.4540,13.3655,6.1416,13.3655,3.9409,13.3655,4.3128,13.3655,10.1128
13.4344,8.1914,13.4344,7.7683,13.4344,3.1542,13.4344,5.9626,13.4344,13.9677
13.5033,10.8058,13.5033,10.3503,13.5033,2.7725,13.5033,7.3082,13.5033,14.7609
13.5722,14.8239,13.5722,13.1702,13.5722,4.3911,13.5722,6.7624,13.5722,13.5515
13.6411,16.0190,13.6411,10.8028,13.6411,5.1227,13.6411,6.3523,13.6411,9.0105
13.7100,16.3898,13.7100,5.1127,13.7100,6.1732,13.7100,6.3555,13.7100,7.9461
13.7789,14.4986,13.7789,3.9684,13.7789,6.8608,13.7789,6.6504,13.7789,6.0592
13.8478,17.3830,13.8478,3.3106,13.8478,6.3361,13.8478,5.6269,13.8478,5.8873
13.9167,20.8567,13.9167,2.6115,13.9167,5.5157,13.9167,5.1802,13.9167,3.7440
13.9856,26.9547,13.9856,3.2690,13.9856,5.2889,13.9856,5.3720,13.9856,4.5046
14.0545,30.2834,14.0545,3.8466,14.0545,4.2471,14.0545,4.7597,14.0545,4.7124
14.1234,22.8392,14.1234,2.5331,14.1234,2.7925,14.1234,5.5171,14.1234,3.2464
14.1923,17.4232,14.1923,2.3325,14.1923,3.5744,14.1923,3.9557,14.1923,4.2482
14.2612,11.1620,14.2612,1.9754,14.2612,1.9928,14.2612,4.7054,14.2612,6.2796
14.3301,9.1512,14.3301,1.4422,14.3301,1.7380,14.3301,4.7995,14.3301,7.7110
14.3989,7.4501,14.3989,2.2623,14.3989,1.2254,14.3989,3.6911,14.3989,8.3971
14.4678,4.4808,14.4678,2.4242,14.4678,1.3748,14.4678,2.0729,14.4678,10.8768
14.5367,5.3695,14.5367,2.9588,14.5367,1.5424,14.5367,2.1301,14.5367,12.2796
14.6056,6.8726,14.6056,3.7717,14.6056,1.2218,14.6056,2.3978,14.6056,11.3542
14.6745,9.1842,14.6745,3.9043,14.6745,2.7408,14.6745,3.8178,14.6745,10.4021
14.7434,12.6641,14.7434,4.3066,14.7434,5.5185,14.7434,3.0833,14.7434,9.0837
14.8123,15.5927,14.8123,6.3160,14.8123,6.7668,14.8123,2.8184,14.8123,12.3533
14.8812,21.6238,14.8812,7.9186,14.8812,11.2264,14.8812,1.8608,14.8812,17.6628
14.9501,32.4295,14.9501,10.2081,14.9501,11.2511,14.9501,3.6766,14.9501,25.4171
15.0190,46.0736,15.0190,8.8979,15.0190,11.1212,15.0190,3.9879,15.0190,30.3166
15.0879,58.9637,15.0879,9.6171,15.0879,5.7948,15.0879,6.1681,15.0879,38.4079
15.1568,54.8730,15.1568,13.5367,15.1568,2.9361,15.1568,6.6569,15.1568,51.5774
15.2257,45.0402,15.2257,20.3612,15.2257,2.0286,15.2257,8.4728,15.2257,68.5472
15.2946,31.0848,15.2946,22.2482,15.2946,2.7503,15.2946,14.0124,15.2946,69.4065
15.3635,20.4858,15.3635,24.8045,15.3635,4.0303,15.3635,22.6253,15.3635,48.7258
15.4324,14.7952,15.4324,26.2720,15.4324,5.8491,15.4324,32.5372,15.4324,31.1387
15.5013,14.7851,15.5013,26.9931,15.5013,6.2830,15.5013,42.5099,15.5013,21.4862
15.5702,15.3440,15.5702,31.0966,15.5702,8.0421,15.5702,41.3995,15.5702,13.5365
15.6391,15.6185,15.6391,32.3817,15.6391,9.7502,15.6391,31.4540,15.6391,7.2892
15.7079,15.9783,15.7079,21.7813,15.7079,16.2071,15.7079,18.5532,15.7079,5.8984
15.7768,17.4861,15.7768,16.8415,15.7768,21.6713,15.7768,11.0522,15.7768,5.0588
15.8457,21.7996,15.8457,9.1826,15.8457,20.1396,15.8457,7.8264,15.8457,5.0729
15.9146,26.6811,15.9146,5.5797,15.9146,16.6843,15.9146,8.3528,15.9146,3.3425
15.9835,26.0942,15.9835,5.8295,15.9835,15.2457,15.9835,9.6542,15.9835,2.0109
16.0524,26.1340,16.0524,6.7771,16.0524,15.3625,16.0524,10.1229,16.0524,2.4106
16.1213,14.9497,16.1213,7.1589,16.1213,20.2432,16.1213,17.0722,16.1213,2.1625
16.1902,14.6605,16.1902,6.9967,16.1902,22.4442,16.1902,19.5131,16.1902,2.5496
16.2591,12.7648,16.2591,5.6563,16.2591,20.8553,16.2591,25.9618,16.2591,2.0571
16.3280,8.5456,16.3280,2.9090,16.3280,15.6690,16.3280,32.8224,16.3280,2.7574
16.3969,6.8806,16.3969,4.2177,16.3969,10.6027,16.3969,35.6447,16.3969,3.2170
16.4658,4.1275,16.4658,3.4670,16.4658,6.5366,16.4658,32.4102,16.4658,2.1457
16.5347,2.3168,16.5347,4.2918,16.5347,3.7777,16.5347,27.1509,16.5347,1.6003
16.6036,1.9029,16.6036,4.9470,16.6036,4.6044,16.6036,14.6890,16.6036,1.3589
16.6725,2.7011,16.6725,5.0613,16.6725,4.1222,16.6725,8.8962,16.6725,0.6515
16.7414,2.6179,16.7414,4.0588,16.7414,3.7429,16.7414,7.9285,16.7414,0.9155
16.8103,3.2118,16.8103,4.7503,16.8103,2.4464,16.8103,9.8224,16.8103,0.7764
16.8792,1.9786,16.8792,4.9385,16.8792,2.4068,16.8792,16.2689,16.8792,0.5535
16.9480,1.8415,16.9480,5.5001,16.9480,1.3157,16.9480,24.5056,16.9480,1.7594
17.0169,2.3917,17.0169,6.3105,17.0169,3.1988,17.0169,27.3664,17.0169,3.7129
17.0858,1.5782,17.0858,7.6992,17.0858,2.4210,17.0858,30.5066,17.0858,3.6312
17.1547,2.0479,17.1547,6.9173,17.1547,1.6235,17.1547,27.0034,17.1547,4.8290
17.2236,1.8542,17.2236,4.7860,17.2236,1.9707,17.2236,24.3776,17.2236,3.5394
17.2925,4.1687,17.2925,5.0976,17.2925,2.2965,17.2925,24.9520,17.2925,3.2065
17.3614,5.6699,17.3614,7.9363,17.3614,2.1529,17.3614,23.6502,17.3614,2.1684
17.4303,5.9901,17.4303,11.4859,17.4303,2.9383,17.4303,23.2866,17.4303,2.7594
17.4992,7.7564,17.4992,8.7925,17.4992,3.8967,17.4992,19.9989,17.4992,2.7708
17.5681,8.8971,17.5681,7.4949,17.5681,6.4573,17.5681,16.3271,17.5681,3.2831
17.6370,9.0753,17.6370,3.9676,17.6370,6.9803,17.6370,14.4041,17.6370,2.1570
17.7059,6.6216,17.7059,2.8966,17.7059,6.8214,17.7059,11.0079,17.7059,1.5773
17.7748,5.2281,17.7748,3.1744,17.7748,8.6525,17.7748,7.7870,17.7748,3.2151
17.8437,4.2650,17.8437,3.1028,17.8437,9.4357,17.8437,7.6270,17.8437,4.8242
17.9126,4.7714,17.9126,2.7205,17.9126,13.9511,17.9126,10.0236,17.9126,8.0105
17.9815,3.7066,17.9815,2.8820,17.9815,16.7485,17.9815,14.2970,17.9815,8.4203
18.0504,3.5623,18.0504,3.9350,18.0504,23.2500,18.0504,16.3534,18.0504,12.4885
18.1193,3.0611,18.1193,5.9909,18.1193,34.4130,18.1193,17.2625,18.1193,15.9079
18.1881,4.4315,18.1881,6.7995,18.1881,45.3460,18.1881,17.6484,18.1881,20.0660
18.2570,5.2879,18.2570,4.8803,18.2570,44.2881,18.2570,15.9577,18.2570,20.2524
18.3259,3.8736,18.3259,5.2302,18.3259,36.5521,18.3259,12.8622,18.3259,17.7385
18.3948,2.7711,18.3948,6.8015,18.3948,26.9760,18.3948,11.5551,18.3948,14.6594
18.4637,2.4120,18.4637,8.1657,18.4637,21.1248,18.4637,8.3589,18.4637,11.8725
18.5326,1.6902,18.5326,8.9097,18.5326,15.0356,18.5326,4.5537,18.5326,9.1158
18.6015,1.5219,18.6015,7.0496,18.6015,10.9022,18.6015,2.2702,18.6015,7.5478
18.6704,2.3360,18.6704,3.7066,18.6704,7.4436,18.6704,2.0362,18.6704,6.2968
18.7393,3.1886,18.7393,4.1612,18.7393,5.4509,18.7393,2.7570,18.7393,6.7888
18.8082,5.3463,18.8082,6.1337,18.8082,4.6649,18.8082,2.1746,18.8082,7.7134
18.8771,7.2151,18.8771,9.3602,18.8771,4.2492,18.8771,4.2851,18.8771,11.2539
18.9460,5.8230,18.9460,10.2941,18.9460,6.2434,18.9460,4.2361,18.9460,13.2869
19.0149,6.6441,19.0149,7.8243,19.0149,7.2546,19.0149,3.9937,19.0149,15.6784
19.0838,4.5183,19.0838,6.8592,19.0838,6.9866,19.0838,4.1525,19.0838,20.3136
