Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9
9.9208,5.18530,,,9.9208,2.65175,9.9208,1.17151,9.9208,1.96218,9.9208,0.99153,9.9208,2.47728,9.9208,6.9744,9.9208,1.35323,,
9.9897,5.38284,,,9.9897,2.47614,9.9897,0.94459,9.9897,2.25655,9.9897,1.75231,9.9897,2.15869,9.9897,6.6720,9.9897,1.29286,,
10.0586,5.93801,,,10.0586,2.57236,10.0586,1.01454,10.0586,2.69629,10.0586,2.19649,10.0586,2.74216,10.0586,6.0975,10.0586,1.55772,,
10.1275,5.33769,,,10.1275,2.30963,10.1275,0.80815,10.1275,2.46109,10.1275,2.61507,10.1275,2.24158,10.1275,5.5849,10.1275,1.42619,,
10.1964,4.72236,,,10.1964,1.87298,10.1964,1.41682,10.1964,2.10869,10.1964,2.19088,10.1964,2.06672,10.1964,5.2617,10.1964,1.65188,,
10.2653,2.45057,,,10.2653,2.56287,10.2653,1.18897,10.2653,1.27345,10.2653,2.06372,10.2653,2.87243,10.2653,4.2667,10.2653,1.58351,,
10.3342,2.24272,,,10.3342,2.93872,10.3342,1.40578,10.3342,0.98178,10.3342,1.89670,10.3342,3.01016,10.3342,3.0219,10.3342,1.78931,,
10.4031,1.44886,,,10.4031,3.48050,10.4031,2.38765,10.4031,0.97303,10.4031,1.47338,10.4031,3.34854,10.4031,2.6248,10.4031,1.80697,,
10.4720,1.49262,,,10.4720,3.80482,10.4720,1.45447,10.4720,0.89136,10.4720,1.51778,10.4720,2.54852,10.4720,2.3153,10.4720,2.22964,,
10.5409,1.23311,,,10.5409,3.22959,10.5409,2.28338,10.5409,0.93873,10.5409,1.35389,10.5409,1.63648,10.5409,1.1971,10.5409,2.39260,,
10.6098,1.41260,,,10.6098,3.35611,10.6098,2.64600,10.6098,0.44550,10.6098,1.16870,10.6098,2.51368,10.6098,1.3506,10.6098,2.18230,,
10.6786,1.11132,,,10.6786,2.56004,10.6786,3.40101,10.6786,0.73463,10.6786,1.16156,10.6786,2.76879,10.6786,1.3790,10.6786,2.49544,,
10.7475,0.79222,,,10.7475,2.70706,10.7475,3.13740,10.7475,1.08759,10.7475,1.42132,10.7475,2.76778,10.7475,0.9155,10.7475,2.17164,,
10.8164,0.62244,,,10.8164,2.98060,10.8164,3.79262,10.8164,1.18960,10.8164,0.83522,10.8164,5.20201,10.8164,1.1082,10.8164,1.74925,,
10.8853,1.51914,,,10.8853,2.31254,10.8853,3.96024,10.8853,1.90233,10.8853,0.99846,10.8853,7.98486,10.8853,1.3171,10.8853,1.95913,,
10.9542,2.24624,,,10.9542,2.63703,10.9542,3.39459,10.9542,1.50656,10.9542,1.42793,10.9542,7.18419,10.9542,1.4714,10.9542,2.10527,,
11.0231,2.15971,,,11.0231,2.58318,11.0231,3.24407,11.0231,1.48491,11.0231,2.15690,11.0231,5.95435,11.0231,1.7396,11.0231,3.45032,,
11.0920,2.40057,,,11.0920,3.00259,11.0920,2.05295,11.0920,1.96158,11.0920,1.55127,11.0920,4.78754,11.0920,2.0362,11.0920,4.32895,,
11.1609,1.70123,,,11.1609,2.27224,11.1609,1.72651,11.1609,1.90721,11.1609,1.66196,11.1609,3.81252,11.1609,2.9973,11.1609,4.12498,,
11.2298,1.72900,,,11.2298,2.07346,11.2298,1.90646,11.2298,2.10664,11.2298,1.92777,11.2298,3.27095,11.2298,2.0988,11.2298,4.51913,,
11.2987,2.89429,,,11.2987,2.50527,11.2987,1.65562,11.2987,2.07997,11.2987,2.55247,11.2987,3.23381,11.2987,2.4959,11.2987,3.58658,,
11.3676,2.00782,,,11.3676,3.32428,11.3676,1.85761,11.3676,2.10813,11.3676,2.13149,11.3676,2.46773,11.3676,2.7572,11.3676,3.10804,,
11.4365,2.53910,,,11.4365,3.28193,11.4365,2.50060,11.4365,2.30032,11.4365,2.11238,11.4365,2.67222,11.4365,3.0628,11.4365,2.79169,,
11.5054,3.56016,,,11.5054,3.18841,11.5054,1.44955,11.5054,2.31037,11.5054,2.94581,11.5054,2.88310,11.5054,3.3575,11.5054,3.20373,,
11.5743,3.86840,,,11.5743,4.17836,11.5743,2.02490,11.5743,1.71331,11.5743,4.43724,11.5743,2.74063,11.5743,3.5912,11.5743,2.38557,,
11.6432,4.10219,,,11.6432,5.54039,11.6432,1.96298,11.6432,1.06419,11.6432,5.70688,11.6432,2.63677,11.6432,4.4795,11.6432,1.83714,,
11.7121,3.82195,,,11.7121,8.19575,11.7121,1.98919,11.7121,1.24368,11.7121,6.29998,11.7121,1.86269,11.7121,5.1484,11.7121,1.64840,,
11.7810,4.03376,,,11.7810,9.58237,11.7810,1.97725,11.7810,1.06463,11.7810,5.84975,11.7810,0.71524,11.7810,5.2558,11.7810,0.66207,,
11.8499,3.34735,,,11.8499,8.19143,11.8499,1.72701,11.8499,0.91230,11.8499,4.00439,11.8499,1.11265,11.8499,5.6970,11.8499,0.86592,,
11.9187,2.01294,,,11.9187,7.65532,11.9187,1.37831,11.9187,1.03250,11.9187,3.04811,11.9187,1.02158,11.9187,5.2302,11.9187,1.00687,,
11.9876,1.73378,,,11.9876,6.73814,11.9876,1.23106,11.9876,1.97159,11.9876,1.52770,11.9876,0.64579,,,11.9876,1.13896,,
12.0565,2.05481,,,12.0565,7.22685,12.0565,1.09908,12.0565,3.16071,12.0565,1.35227,12.0565,1.42660,,,12.0565,0.93074,,
12.1254,1.91690,,,12.1254,6.66927,12.1254,1.42187,12.1254,4.49929,12.1254,1.29878,12.1254,1.22390,,,12.1254,0.79121,,
12.1943,1.93639,,,12.1943,6.92802,12.1943,1.34616,12.1943,3.75932,12.1943,0.82595,12.1943,1.16770,,,12.1943,0.52909,,
12.2632,2.33035,,,12.2632,4.96380,12.2632,1.70805,12.2632,3.34171,12.2632,0.95111,12.2632,0.93971,,,12.2632,0.71222,,
12.3321,2.34777,,,12.3321,3.80849,12.3321,2.01169,12.3321,2.52318,12.3321,1.03368,12.3321,1.14682,,,12.3321,0.43371,,
12.4010,1.95685,,,12.4010,3.04147,12.4010,1.85908,12.4010,2.52379,12.4010,0.63659,12.4010,1.05045,,,12.4010,0.69942,,
12.4699,2.01946,,,12.4699,2.52858,12.4699,2.17348,12.4699,2.39000,12.4699,0.53199,12.4699,1.05314,,,12.4699,1.25120,,
12.5388,1.15558,,,12.5388,2.41634,12.5388,2.47171,12.5388,1.71781,12.5388,0.39921,12.5388,1.48718,,,12.5388,1.32043,,
12.6077,1.19425,,,12.6077,2.16261,12.6077,2.09903,12.6077,2.24489,12.6077,0.57977,12.6077,1.73009,,,12.6077,0.76346,,
12.6766,1.18501,,,12.6766,2.47964,12.6766,2.09053,12.6766,1.97797,12.6766,0.78900,12.6766,1.89609,,,12.6766,0.70933,,
12.7455,1.36672,,,12.7455,1.85204,12.7455,2.35107,12.7455,2.32326,12.7455,1.06960,12.7455,2.18764,,,12.7455,0.69133,,
12.8144,1.61286,,,12.8144,1.67669,12.8144,3.13875,12.8144,3.21826,12.8144,0.41374,12.8144,1.74018,,,12.8144,0.59568,,
12.8833,1.92215,,,12.8833,1.29031,12.8833,2.73788,12.8833,3.36956,12.8833,0.28145,12.8833,1.98362,,,12.8833,1.13069,,
12.9522,2.38219,,,12.9522,1.09375,12.9522,3.26413,12.9522,3.36747,12.9522,0.48063,12.9522,2.37145,,,12.9522,1.16972,,
13.0211,2.07198,,,13.0211,1.09737,13.0211,3.79588,13.0211,3.72564,13.0211,0.40377,13.0211,1.96153,,,13.0211,1.29024,,
13.0900,2.54850,,,13.0900,1.36572,13.0900,2.72120,13.0900,3.22897,13.0900,0.42625,13.0900,2.50729,,,13.0900,0.93360,,
13.1588,2.54409,,,13.1588,1.18149,13.1588,2.57264,13.1588,3.10287,13.1588,0.53313,13.1588,3.22057,,,13.1588,1.17703,,
13.2277,2.73215,,,13.2277,1.40930,13.2277,1.74412,13.2277,2.98567,13.2277,0.93697,13.2277,2.38250,,,13.2277,0.67202,,
13.2966,1.96011,,,13.2966,1.23319,13.2966,1.64012,13.2966,2.69726,13.2966,1.13889,13.2966,1.53506,,,13.2966,0.60864,,
13.3655,2.30029,,,13.3655,1.67013,13.3655,1.12754,13.3655,2.49004,13.3655,1.11761,13.3655,1.40493,,,13.3655,0.59764,,
13.4344,2.40785,,,13.4344,1.69889,13.4344,1.03366,13.4344,2.72355,13.4344,0.98195,13.4344,1.24226,,,13.4344,0.70528,,
13.5033,2.87261,,,13.5033,2.60095,13.5033,1.80895,13.5033,3.64812,13.5033,1.81187,13.5033,1.03594,,,13.5033,0.73791,,
13.5722,2.18779,,,13.5722,3.09579,13.5722,2.08747,13.5722,2.50311,13.5722,1.95718,13.5722,1.23574,,,13.5722,0.54360,,
13.6411,2.13999,,,13.6411,2.31237,13.6411,2.08169,13.6411,2.34438,13.6411,2.08450,13.6411,1.30273,,,13.6411,1.01754,,
13.7100,1.50507,,,13.7100,2.61156,13.7100,2.83479,13.7100,2.80240,13.7100,1.36042,13.7100,2.62602,,,13.7100,0.59414,,
13.7789,1.92143,,,13.7789,2.56330,13.7789,2.89644,13.7789,2.25906,13.7789,1.30910,13.7789,2.33604,,,13.7789,0.87413,,
13.8478,1.34061,,,13.8478,2.42287,13.8478,2.51929,13.8478,2.03247,13.8478,1.10881,13.8478,1.95341,,,13.8478,0.83186,,
13.9167,1.29933,,,13.9167,2.27028,13.9167,2.14425,13.9167,2.17284,13.9167,1.37888,13.9167,2.36918,,,13.9167,1.02511,,
13.9856,1.13822,,,13.9856,2.09687,13.9856,1.99150,13.9856,1.32337,13.9856,1.86200,13.9856,2.23621,,,13.9856,0.72585,,
14.0545,1.30183,,,14.0545,1.90425,14.0545,1.40933,14.0545,1.44454,14.0545,2.24949,14.0545,1.65304,,,14.0545,1.16688,,
14.1234,1.89810,,,14.1234,1.89612,14.1234,1.95743,14.1234,1.32165,14.1234,1.64926,14.1234,1.91852,,,14.1234,0.86577,,
14.1923,3.35005,,,14.1923,1.80080,14.1923,2.04870,14.1923,1.56459,14.1923,1.87482,14.1923,2.31978,,,14.1923,0.84317,,
14.2612,3.55293,,,14.2612,1.73608,14.2612,2.67286,14.2612,1.60195,14.2612,1.45360,14.2612,1.97376,,,14.2612,0.62982,,
14.3301,3.17264,,,14.3301,1.01285,14.3301,3.52088,14.3301,2.99965,14.3301,1.99965,14.3301,1.91001,,,14.3301,0.63009,,
14.3989,2.34902,,,14.3989,0.70683,14.3989,3.49221,14.3989,3.48500,14.3989,1.99726,14.3989,1.92687,,,14.3989,0.98513,,
14.4678,2.47262,,,14.4678,0.64247,14.4678,2.48916,14.4678,4.70945,14.4678,2.17735,14.4678,1.82799,,,14.4678,1.30853,,
14.5367,2.22441,,,14.5367,0.95753,14.5367,2.40006,14.5367,4.90737,14.5367,2.19038,14.5367,1.93752,,,14.5367,1.44185,,
14.6056,1.45558,,,14.6056,1.81769,14.6056,1.84436,14.6056,5.40258,14.6056,1.91049,14.6056,1.78164,,,14.6056,2.16078,,
14.6745,1.99322,,,14.6745,1.43372,14.6745,2.07523,14.6745,6.88653,14.6745,2.11678,14.6745,1.57626,,,14.6745,1.95414,,
14.7434,2.24387,,,14.7434,1.52243,14.7434,2.75185,14.7434,7.62185,14.7434,1.87228,14.7434,1.15189,,,14.7434,2.46569,,
14.8123,1.68543,,,14.8123,2.07937,14.8123,2.07113,14.8123,6.62668,14.8123,1.54385,14.8123,1.85169,,,14.8123,3.15101,,
14.8812,1.28379,,,14.8812,3.10981,14.8812,2.89281,14.8812,4.66638,14.8812,2.09086,14.8812,2.21174,,,14.8812,3.26561,,
14.9501,1.13395,,,14.9501,2.51234,14.9501,2.75552,14.9501,4.14285,14.9501,2.55463,14.9501,1.86774,,,14.9501,2.85688,,
15.0190,1.29998,,,15.0190,2.47789,15.0190,2.12046,15.0190,4.42461,15.0190,3.18825,15.0190,1.46814,,,15.0190,2.59302,,
15.0879,1.70548,,,15.0879,3.12888,15.0879,2.46724,15.0879,3.43175,15.0879,3.86698,15.0879,1.32894,,,15.0879,1.52075,,
15.1568,1.51594,,,15.1568,3.27099,15.1568,2.75404,15.1568,4.05336,15.1568,2.71113,15.1568,0.99293,,,15.1568,1.98686,,
15.2257,1.17215,,,15.2257,3.06901,15.2257,2.34442,15.2257,6.00726,15.2257,2.48256,15.2257,1.30255,,,15.2257,2.26841,,
15.2946,1.78797,,,15.2946,2.29986,15.2946,2.49245,15.2946,5.42556,15.2946,1.90668,15.2946,1.13684,,,15.2946,3.23914,,
15.3635,1.57238,,,15.3635,1.08417,15.3635,3.26383,15.3635,5.97114,15.3635,1.52742,15.3635,0.81879,,,15.3635,3.38729,,
15.4324,1.65903,,,15.4324,0.85804,15.4324,3.12324,15.4324,4.74131,15.4324,1.09831,15.4324,0.51587,,,15.4324,3.04843,,
15.5013,1.85431,,,15.5013,1.30570,15.5013,3.07217,15.5013,5.04772,15.5013,0.92561,15.5013,0.36461,,,15.5013,4.15565,,
15.5702,1.63432,,,15.5702,0.90284,15.5702,3.24537,15.5702,4.24508,15.5702,0.83218,15.5702,0.73944,,,15.5702,5.67006,,
15.6391,1.60656,,,15.6391,1.20071,15.6391,3.69675,15.6391,3.37689,15.6391,1.43508,15.6391,0.72153,,,15.6391,6.77127,,
15.7079,1.65295,,,15.7079,0.85693,15.7079,3.06098,15.7079,2.56611,15.7079,1.24331,15.7079,0.89029,,,,,,
15.7768,1.42512,,,15.7768,0.68591,15.7768,4.09229,15.7768,3.98635,15.7768,1.15029,15.7768,1.14532,,,,,,
15.8457,1.83569,,,15.8457,1.31694,15.8457,5.06007,15.8457,3.21811,15.8457,1.38205,15.8457,1.08200,,,,,,
15.9146,1.37331,,,15.9146,1.03225,15.9146,6.50400,15.9146,3.59184,15.9146,1.36970,15.9146,1.43652,,,,,,
15.9835,1.86108,,,15.9835,1.43348,15.9835,7.82367,15.9835,3.18530,15.9835,1.63408,15.9835,1.66318,,,,,,
16.0524,2.65213,,,16.0524,0.95502,16.0524,8.96589,16.0524,3.44755,16.0524,2.28962,16.0524,1.79320,,,,,,
16.1213,3.79752,,,16.1213,0.93031,16.1213,8.47363,16.1213,4.13313,16.1213,3.55174,16.1213,2.63977,,,,,,
16.1902,4.06521,,,16.1902,1.83082,16.1902,7.76593,16.1902,3.84038,16.1902,6.30331,16.1902,2.04086,,,,,,
16.2591,3.85893,,,16.2591,1.65260,16.2591,5.83489,16.2591,3.87666,16.2591,6.15567,16.2591,1.71510,,,,,,
16.3280,3.33852,,,16.3280,1.35460,16.3280,3.74467,16.3280,2.79125,16.3280,7.20892,16.3280,2.43545,,,,,,
16.3969,3.52405,,,16.3969,1.35629,16.3969,3.00663,16.3969,3.31349,16.3969,6.64121,16.3969,3.15982,,,,,,
16.4658,2.55410,,,16.4658,1.79107,16.4658,2.76155,16.4658,2.80521,16.4658,4.85718,16.4658,3.00608,,,,,,
16.5347,2.74657,,,16.5347,2.14261,16.5347,2.59163,16.5347,2.24113,16.5347,4.47295,16.5347,3.20047,,,,,,
16.6036,2.19458,,,16.6036,3.18310,16.6036,1.84678,16.6036,2.36015,16.6036,4.08647,16.6036,3.11956,,,,,,
16.6725,2.25544,,,16.6725,3.80045,16.6725,1.69419,16.6725,2.50842,16.6725,3.50702,16.6725,2.63814,,,,,,
16.7414,2.24622,,,16.7414,3.77125,16.7414,1.38366,16.7414,3.63266,16.7414,2.50570,16.7414,2.13885,,,,,,
16.8103,2.97329,,,16.8103,4.70683,16.8103,0.73922,16.8103,3.26717,16.8103,2.33839,16.8103,1.59604,,,,,,
16.8792,4.28331,,,16.8792,4.95743,16.8792,1.07947,16.8792,3.14748,16.8792,1.90247,16.8792,1.25022,,,,,,
16.9480,5.69286,,,16.9480,6.71739,16.9480,1.08046,16.9480,2.77968,16.9480,1.27318,16.9480,1.58949,,,,,,
17.0169,4.89235,,,17.0169,7.65412,17.0169,1.14329,17.0169,2.20464,17.0169,1.86030,17.0169,1.67125,,,,,,
17.0858,4.79636,,,17.0858,8.83648,17.0858,0.92164,17.0858,2.81868,17.0858,2.09659,17.0858,1.65583,,,,,,
17.1547,3.65982,,,17.1547,7.75730,17.1547,1.57651,17.1547,2.25441,17.1547,2.04478,17.1547,2.42369,,,,,,
17.2236,2.04377,,,17.2236,5.79589,17.2236,1.48524,17.2236,1.68525,17.2236,1.54156,17.2236,2.22024,,,,,,
17.2925,1.31943,,,17.2925,3.76313,17.2925,1.36609,17.2925,1.85613,17.2925,0.46891,17.2925,3.20611,,,,,,
17.3614,1.44876,,,17.3614,3.39924,17.3614,1.19484,17.3614,2.06484,17.3614,1.06062,17.3614,4.58150,,,,,,
17.4303,1.15684,,,17.4303,4.00327,17.4303,1.52207,17.4303,2.37275,17.4303,0.82739,17.4303,4.94472,,,,,,
17.4992,0.60561,,,17.4992,5.76400,17.4992,1.49812,17.4992,1.49491,17.4992,0.42697,17.4992,5.30828,,,,,,
17.5681,1.12438,,,17.5681,6.35986,17.5681,1.31533,17.5681,1.04848,17.5681,0.93032,17.5681,5.68302,,,,,,
17.6370,0.68344,,,17.6370,7.32320,17.6370,1.95237,17.6370,1.83120,17.6370,1.30404,17.6370,4.66829,,,,,,
17.7059,1.05017,,,17.7059,7.51399,17.7059,1.11189,17.7059,2.13893,17.7059,1.12720,17.7059,4.04544,,,,,,
17.7748,0.61001,,,17.7748,6.60596,17.7748,0.99439,17.7748,1.99750,17.7748,1.84018,17.7748,2.99641,,,,,,
17.8437,0.93938,,,17.8437,4.53146,17.8437,1.16375,17.8437,1.92593,17.8437,1.58072,17.8437,3.02518,,,,,,
17.9126,1.06004,,,17.9126,2.69824,17.9126,0.58866,17.9126,1.38935,17.9126,1.08437,17.9126,3.46936,,,,,,
17.9815,1.00552,,,17.9815,1.91172,17.9815,0.83035,17.9815,2.23761,17.9815,1.24221,17.9815,5.56369,,,,,,
18.0504,1.39908,,,18.0504,1.00991,18.0504,0.87844,18.0504,2.44805,,,18.0504,6.30670,,,,,,
18.1193,0.64198,,,18.1193,1.08601,18.1193,0.74331,18.1193,1.69638,,,18.1193,4.63109,,,,,,
18.1881,1.00827,,,18.1881,1.19367,18.1881,0.97699,18.1881,2.04034,,,18.1881,3.35566,,,,,,
18.2570,0.86195,,,18.2570,1.37665,18.2570,0.99584,18.2570,2.16213,,,18.2570,2.76816,,,,,,
18.3259,1.15630,,,18.3259,1.52698,18.3259,1.25667,18.3259,1.84938,,,18.3259,1.55268,,,,,,
18.3948,0.81202,,,18.3948,1.50382,18.3948,1.42757,18.3948,2.06292,,,18.3948,1.20596,,,,,,
18.4637,1.23645,,,18.4637,1.63035,18.4637,1.73612,18.4637,1.70569,,,18.4637,1.28494,,,,,,
18.5326,1.58023,,,18.5326,2.13954,18.5326,2.22764,18.5326,2.29843,,,18.5326,2.71158,,,,,,
18.6015,1.47412,,,18.6015,3.16440,18.6015,0.86052,18.6015,1.87573,,,18.6015,2.36230,,,,,,
18.6704,1.31737,,,18.6704,2.40031,18.6704,0.88227,18.6704,1.66212,,,18.6704,0.62827,,,,,,
18.7393,1.47735,,,18.7393,3.25548,18.7393,0.72482,18.7393,1.58073,,,18.7393,0.50597,,,,,,
18.8082,1.62481,,,18.8082,2.35528,18.8082,1.17333,18.8082,1.79897,,,18.8082,0.81767,,,,,,
18.8771,2.00942,,,18.8771,2.24188,18.8771,1.36645,18.8771,1.96618,,,18.8771,1.16483,,,,,,
18.9460,1.50182,,,18.9460,2.07959,18.9460,1.58300,18.9460,1.71194,,,18.9460,0.86656,,,,,,
19.0149,1.23596,,,19.0149,1.78783,19.0149,2.52371,19.0149,1.88581,,,19.0149,0.59157,,,,,,
19.0838,0.92304,,,19.0838,1.36787,19.0838,3.71953,19.0838,1.78955,,,19.0838,0.79145,,,,,,
19.1527,1.20572,,,19.1527,1.56870,19.1527,4.50481,19.1527,1.95197,,,19.1527,0.66001,,,,,,
19.2216,1.52837,,,19.2216,1.11684,19.2216,5.18764,19.2216,1.80674,,,19.2216,0.86441,,,,,,
19.2905,1.59674,,,19.2905,1.88637,19.2905,5.45121,19.2905,2.76752,,,19.2905,1.54441,,,,,,
19.3594,1.93244,,,19.3594,2.37088,19.3594,5.63863,19.3594,2.03133,,,19.3594,1.64610,,,,,,
19.4282,1.65977,,,19.4282,2.30930,19.4282,4.09635,19.4282,2.04435,,,,,,,,,,
19.4971,2.04377,,,19.4971,2.20441,19.4971,3.50504,19.4971,2.52064,,,,,,,,,,
19.5660,1.96462,,,19.5660,1.98976,19.5660,2.59382,19.5660,2.34917,,,,,,,,,,
19.6349,1.17007,,,19.6349,1.46926,19.6349,2.92648,19.6349,2.24454,,,,,,,,,,
19.7038,1.14716,,,19.7038,2.26190,19.7038,2.10472,19.7038,2.67217,,,,,,,,,,
19.7727,1.36306,,,19.7727,3.05525,19.7727,1.17192,19.7727,3.57475,,,,,,,,,,
19.8416,1.35310,,,19.8416,2.99995,19.8416,0.58417,19.8416,4.09731,,,,,,,,,,
19.9105,1.44640,,,19.9105,3.64485,19.9105,0.59275,19.9105,3.89682,,,,,,,,,,
19.9794,1.13497,,,19.9794,3.88836,19.9794,0.78420,19.9794,3.48181,,,,,,,,,,
20.0483,2.08166,,,20.0483,3.78878,20.0483,0.99501,20.0483,1.92500,,,,,,,,,,
20.1172,2.89252,,,20.1172,3.59870,20.1172,1.10562,20.1172,0.82946,,,,,,,,,,
20.1861,2.92395,,,20.1861,2.86466,20.1861,0.74876,20.1861,0.61113,,,,,,,,,,
20.2550,2.90892,,,20.2550,2.62623,20.2550,1.62634,20.2550,0.50307,,,,,,,,,,
20.3239,2.93655,,,20.3239,2.43032,20.3239,1.97446,20.3239,0.62123,,,,,,,,,,
20.3928,2.69961,,,20.3928,2.21332,20.3928,2.67518,20.3928,1.37994,,,,,,,,,,
20.4617,3.42850,,,20.4617,2.56527,20.4617,2.62255,20.4617,1.16512,,,,,,,,,,
20.5306,2.43426,,,20.5306,2.20306,20.5306,2.43746,20.5306,1.54630,,,,,,,,,,
20.5995,2.69029,,,20.5995,1.64761,20.5995,2.27040,20.5995,2.60547,,,,,,,,,,
20.6683,2.21045,,,20.6683,1.68930,20.6683,2.06589,20.6683,2.86094,,,,,,,,,,
20.7372,2.18703,,,20.7372,1.42367,20.7372,2.28932,20.7372,2.48378,,,,,,,,,,
20.8061,2.54634,,,20.8061,1.29807,20.8061,1.89805,20.8061,1.72801,,,,,,,,,,
20.8750,2.96804,,,20.8750,1.12378,20.8750,2.21990,20.8750,1.27970,,,,,,,,,,
20.9439,2.54771,,,20.9439,1.15644,20.9439,1.34663,20.9439,1.10208,,,,,,,,,,
21.0128,1.64406,,,21.0128,0.97809,21.0128,1.45523,21.0128,0.73501,,,,,,,,,,
21.0817,1.92600,,,21.0817,1.50392,21.0817,1.66063,21.0817,0.60298,,,,,,,,,,
21.1506,1.73787,,,21.1506,1.50112,21.1506,1.83390,21.1506,0.68762,,,,,,,,,,
21.2195,1.95629,,,21.2195,1.65820,21.2195,1.83218,21.2195,1.06737,,,,,,,,,,
21.2884,1.80929,,,21.2884,2.39321,21.2884,1.37799,21.2884,0.68392,,,,,,,,,,
21.3573,1.49919,,,21.3573,3.05858,21.3573,1.44029,21.3573,0.51731,,,,,,,,,,
21.4262,1.14526,,,21.4262,4.92487,21.4262,1.90465,21.4262,0.74530,,,,,,,,,,
21.4951,0.61749,,,21.4951,6.53652,21.4951,2.51886,21.4951,1.06317,,,,,,,,,,
21.5640,0.41208,,,21.5640,8.26949,21.5640,2.92925,21.5640,0.68895,,,,,,,,,,
21.6329,0.88897,,,21.6329,8.74598,21.6329,2.42709,21.6329,1.10149,,,,,,,,,,
21.7018,1.50187,,,21.7018,8.07781,21.7018,3.04795,21.7018,1.47292,,,,,,,,,,
21.7707,1.78014,,,21.7707,7.45046,21.7707,3.00691,21.7707,1.88479,,,,,,,,,,
21.8396,2.45794,,,21.8396,6.33315,21.8396,3.04763,21.8396,2.21626,,,,,,,,,,
21.9084,2.02404,,,21.9084,5.24626,21.9084,2.75276,21.9084,2.98326,,,,,,,,,,
21.9773,2.03668,,,21.9773,3.83626,21.9773,2.26773,21.9773,3.29093,,,,,,,,,,
22.0462,2.59652,,,22.0462,2.98703,22.0462,2.15495,22.0462,2.41024,,,,,,,,,,
22.1151,3.43620,,,22.1151,3.35556,22.1151,2.04197,22.1151,1.82692,,,,,,,,,,
22.1840,3.71913,,,22.1840,2.61226,22.1840,2.47423,22.1840,1.25704,,,,,,,,,,
22.2529,3.89003,,,22.2529,2.33472,22.2529,2.82570,22.2529,1.25582,,,,,,,,,,
22.3218,4.12379,,,22.3218,2.49889,22.3218,3.42507,22.3218,0.89946,,,,,,,,,,
22.3907,3.83315,,,22.3907,2.46984,22.3907,4.13732,22.3907,1.10184,,,,,,,,,,
22.4596,3.22604,,,22.4596,2.14387,22.4596,3.82146,22.4596,1.26617,,,,,,,,,,
22.5285,2.47085,,,22.5285,2.15943,22.5285,3.70112,22.5285,0.97895,,,,,,,,,,
22.5974,2.44183,,,22.5974,1.79720,22.5974,3.12270,22.5974,1.06391,,,,,,,,,,
22.6663,2.11670,,,22.6663,1.81128,22.6663,2.75345,22.6663,1.63389,,,,,,,,,,
22.7352,2.38411,,,22.7352,1.83483,22.7352,3.09993,22.7352,1.46549,,,,,,,,,,
22.8041,2.03821,,,22.8041,1.30275,22.8041,3.25080,22.8041,2.15615,,,,,,,,,,
22.8730,2.43858,,,22.8730,0.81927,22.8730,3.90792,22.8730,2.44225,,,,,,,,,,
22.9419,2.09803,,,22.9419,1.17915,22.9419,4.06798,22.9419,2.55808,,,,,,,,,,
23.0108,1.47995,,,23.0108,1.39455,23.0108,2.88562,23.0108,3.02239,,,,,,,,,,
23.0797,2.01941,,,23.0797,1.00929,23.0797,3.12732,23.0797,3.65050,,,,,,,,,,
23.1486,1.73709,,,23.1486,1.34968,23.1486,2.15349,23.1486,4.00695,,,,,,,,,,
23.2174,2.44924,,,23.2174,0.92211,23.2174,2.05817,23.2174,4.80527,,,,,,,,,,
23.2863,1.99613,,,23.2863,0.95203,23.2863,1.42251,23.2863,3.31105,,,,,,,,,,
23.3552,1.76542,,,23.3552,1.07324,23.3552,2.06163,23.3552,3.27783,,,,,,,,,,
23.4241,2.83609,,,23.4241,1.05194,23.4241,2.21911,23.4241,2.82482,,,,,,,,,,
23.4930,2.39551,,,23.4930,1.18169,23.4930,2.11396,23.4930,2.17863,,,,,,,,,,
23.5619,2.78352,,,23.5619,1.28729,23.5619,2.20837,23.5619,2.15003,,,,,,,,,,
23.6308,3.18652,,,23.6308,1.62677,23.6308,2.04159,23.6308,1.19632,,,,,,,,,,
23.6997,3.66573,,,23.6997,1.40185,23.6997,2.61938,23.6997,0.73244,,,,,,,,,,
23.7686,4.90681,,,23.7686,0.99671,23.7686,1.63363,23.7686,1.01994,,,,,,,,,,
23.8375,5.83708,,,23.8375,1.43372,23.8375,1.41394,23.8375,1.09422,,,,,,,,,,
23.9064,6.74680,,,23.9064,2.03430,23.9064,2.06020,23.9064,0.87461,,,,,,,,,,
23.9753,6.12707,,,23.9753,1.44257,23.9753,2.12875,23.9753,1.40158,,,,,,,,,,
24.0442,5.72253,,,24.0442,1.71709,24.0442,1.81848,24.0442,2.07640,,,,,,,,,,
24.1131,4.10245,,,24.1131,2.25429,24.1131,2.10021,24.1131,2.64783,,,,,,,,,,
24.1820,3.92272,,,24.1820,2.44442,24.1820,2.08399,24.1820,1.93267,,,,,,,,,,
24.2509,3.07614,,,24.2509,1.81931,24.2509,2.57183,24.2509,2.44076,,,,,,,,,,
24.3198,2.89451,,,24.3198,2.06404,24.3198,3.29418,24.3198,1.98126,,,,,,,,,,
