Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4
19.1527,6.1873,19.1527,4.0749,19.1527,2.5064,19.1527,3.4792,19.1527,2.2118
19.2216,5.1780,19.2216,4.2769,19.2216,2.2893,19.2216,3.7899,19.2216,2.6712
19.2905,4.4858,19.2905,4.5048,19.2905,2.7498,19.2905,3.6393,19.2905,2.3133
19.3594,4.4302,19.3594,4.0223,19.3594,3.0682,19.3594,2.7562,19.3594,1.8391
19.4282,3.3394,19.4282,4.5593,19.4282,2.7546,19.4282,2.9081,19.4282,2.5162
19.4971,2.9229,19.4971,3.4116,19.4971,1.5450,19.4971,3.6095,19.4971,2.0663
19.5660,2.7360,19.5660,3.3792,19.5660,2.3833,19.5660,3.7618,19.5660,3.0685
19.6349,3.1962,19.6349,3.6318,19.6349,1.9662,19.6349,4.3199,19.6349,3.6155
19.7038,3.3304,19.7038,3.8365,19.7038,1.8660,19.7038,4.6095,19.7038,5.1585
19.7727,3.1242,19.7727,3.5458,19.7727,1.9351,19.7727,5.0248,19.7727,5.7183
19.8416,3.7482,19.8416,3.1296,19.8416,2.1261,19.8416,5.0649,19.8416,5.9508
19.9105,3.4979,19.9105,2.4275,19.9105,2.4729,19.9105,5.0454,19.9105,6.1895
19.9794,3.5861,19.9794,2.9910,19.9794,2.6022,19.9794,5.1904,19.9794,7.1766
20.0483,2.1356,20.0483,3.3654,20.0483,4.0203,20.0483,6.0111,20.0483,7.5697
20.1172,1.4577,20.1172,3.9773,20.1172,4.3992,20.1172,5.6182,20.1172,7.0008
20.1861,2.0167,20.1861,4.7767,20.1861,5.8204,20.1861,6.5662,20.1861,6.0196
20.2550,2.4473,20.2550,4.0574,20.2550,6.5914,20.2550,6.8704,20.2550,5.0484
20.3239,3.0414,20.3239,4.1894,20.3239,8.2210,20.3239,7.3860,20.3239,3.4174
20.3928,4.5580,20.3928,3.9466,20.3928,4.9706,20.3928,6.3094,20.3928,2.2120
20.4617,6.4647,20.4617,4.0177,20.4617,3.7010,20.4617,4.9737,20.4617,2.5439
20.5306,7.5954,20.5306,3.4984,20.5306,2.8474,20.5306,5.6507,20.5306,2.9678
20.5995,6.5761,20.5995,3.5529,20.5995,2.3911,20.5995,5.4583,20.5995,2.7058
20.6683,7.3529,20.6683,3.5387,20.6683,1.8634,20.6683,5.1198,20.6683,3.1877
20.7372,7.0609,20.7372,4.1484,20.7372,1.9140,20.7372,5.2477,20.7372,2.5837
20.8061,6.0918,20.8061,4.7654,20.8061,1.7534,20.8061,3.7198,20.8061,2.7469
20.8750,5.1279,20.8750,5.3428,20.8750,2.1672,20.8750,3.8992,20.8750,2.4055
20.9439,4.9006,20.9439,4.6022,20.9439,2.1486,20.9439,4.3116,20.9439,2.8529
21.0128,4.9940,21.0128,3.8007,21.0128,2.3124,21.0128,5.1671,21.0128,4.2447
21.0817,3.5920,21.0817,3.5263,21.0817,2.4436,21.0817,6.6646,21.0817,4.3263
21.1506,2.7040,21.1506,2.5922,21.1506,1.8655,21.1506,6.3790,21.1506,4.4947
21.2195,2.5554,21.2195,3.3117,21.2195,2.0873,21.2195,6.3701,21.2195,4.6911
21.2884,2.9851,21.2884,3.3294,21.2884,2.6992,21.2884,4.5531,21.2884,4.5513
21.3573,2.6451,21.3573,2.7638,21.3573,3.2200,21.3573,3.9995,21.3573,5.6683
21.4262,2.1775,21.4262,3.1735,21.4262,2.6783,21.4262,4.2441,21.4262,4.1768
21.4951,2.8443,21.4951,3.3709,21.4951,2.8993,21.4951,6.7049,21.4951,4.4249
21.5640,2.0781,21.5640,3.6731,21.5640,2.3093,21.5640,8.8362,21.5640,3.0961
21.6329,1.7601,21.6329,3.9096,21.6329,2.5414,21.6329,6.7137,21.6329,2.2173
21.7018,1.8038,21.7018,4.5528,21.7018,2.8182,21.7018,5.6133,21.7018,2.7428
21.7707,1.3980,21.7707,5.4243,21.7707,2.3091,21.7707,3.7197,21.7707,2.8363
21.8396,2.1773,21.8396,5.5743,21.8396,2.5518,21.8396,2.9325,21.8396,2.7171
21.9084,2.6165,21.9084,4.2230,21.9084,3.2507,21.9084,3.1388,21.9084,2.9693
21.9773,2.8595,21.9773,3.5617,21.9773,2.4696,21.9773,3.4520,21.9773,3.8228
22.0462,3.4827,22.0462,4.5843,,,22.0462,3.7800,22.0462,4.1919
22.1151,3.0900,22.1151,4.2379,,,22.1151,3.0638,22.1151,4.9808
22.1840,4.2103,22.1840,4.0061,,,22.1840,3.6670,22.1840,4.8790
22.2529,5.9790,22.2529,3.7385,,,22.2529,3.5722,22.2529,4.7758
22.3218,6.3961,22.3218,3.9688,,,22.3218,3.6055,22.3218,5.7773
22.3907,6.8201,22.3907,3.1902,,,22.3907,4.0150,22.3907,5.5436
22.4596,5.4871,22.4596,3.8144,,,22.4596,4.0488,22.4596,5.5856
22.5285,4.1574,22.5285,4.1882,,,22.5285,4.1488,22.5285,3.3865
22.5974,4.9333,22.5974,4.9142,,,22.5974,3.5496,22.5974,1.8126
22.6663,4.9975,22.6663,5.7588,,,22.6663,3.7304,22.6663,2.0460
22.7352,2.7888,22.7352,8.2627,,,22.7352,3.6301,22.7352,2.1715
22.8041,2.8173,22.8041,9.7005,,,22.8041,3.7391,22.8041,1.5717
22.8730,3.4532,22.8730,11.4483,,,22.8730,3.2683,22.8730,1.8566
22.9419,3.2785,22.9419,12.9340,,,22.9419,3.0185,22.9419,2.2982
23.0108,3.3861,23.0108,11.8253,,,23.0108,2.5844,23.0108,2.2068
23.0797,2.9246,23.0797,9.8737,,,23.0797,3.6955,23.0797,1.9001
23.1486,2.6692,23.1486,8.0968,,,23.1486,3.1932,23.1486,2.3198
23.2174,2.4631,23.2174,6.7554,,,23.2174,3.9916,23.2174,3.5376
23.2863,2.8614,23.2863,4.5964,,,23.2863,4.4125,23.2863,4.1680
23.3552,2.5023,23.3552,3.9735,,,23.3552,5.7298,23.3552,5.2835
23.4241,2.2619,23.4241,3.0247,,,23.4241,6.7628,23.4241,6.0048
23.4930,2.4440,23.4930,2.7197,,,23.4930,8.6384,23.4930,5.2352
23.5619,1.8569,23.5619,4.0115,,,23.5619,9.5548,23.5619,4.7078
23.6308,2.3116,23.6308,3.5930,,,23.6308,8.8589,23.6308,3.2571
23.6997,3.0254,23.6997,3.5730,,,23.6997,7.6010,23.6997,3.1185
23.7686,2.6991,23.7686,3.3035,,,23.7686,6.4868,23.7686,3.1266
23.8375,2.9863,23.8375,4.2165,,,23.8375,5.8085,23.8375,3.9521
23.9064,2.8972,23.9064,4.7506,,,23.9064,4.9679,23.9064,4.1610
23.9753,3.0977,23.9753,5.0406,,,23.9753,5.3636,23.9753,3.9370
24.0442,3.6091,24.0442,5.1319,,,24.0442,5.1383,24.0442,4.2870
24.1131,3.6445,24.1131,4.2942,,,24.1131,5.4809,24.1131,4.0523
24.1820,4.1920,24.1820,3.7594,,,24.1820,4.3259,24.1820,3.7821
24.2509,4.6947,24.2509,3.7287,,,24.2509,4.1282,24.2509,3.7323
24.3198,3.7857,24.3198,2.9387,,,24.3198,4.5861,24.3198,3.9155
24.3887,4.3653,24.3887,2.6870,,,24.3887,6.6753,24.3887,4.4956
24.4575,4.2346,24.4575,2.9306,,,24.4575,7.2412,24.4575,3.9128
24.5264,3.3518,24.5264,3.0421,,,24.5264,6.6342,24.5264,4.3402
24.5953,2.2775,24.5953,3.4884,,,24.5953,6.7915,24.5953,4.4802
24.6642,2.7106,24.6642,3.8436,,,24.6642,5.4954,24.6642,3.8257
24.7331,1.9996,24.7331,3.9873,,,24.7331,4.7142,24.7331,4.3157
24.8020,1.4206,24.8020,3.4592,,,24.8020,4.4688,24.8020,4.6090
24.8709,1.2800,24.8709,3.6206,,,24.8709,4.0543,24.8709,4.9645
24.9398,2.1252,24.9398,4.2774,,,24.9398,4.6295,24.9398,5.3403
25.0087,2.4018,25.0087,3.9699,,,25.0087,5.5455,25.0087,6.4067
25.0776,2.2678,25.0776,3.9411,,,25.0776,5.9142,25.0776,5.9417
25.1465,2.3836,25.1465,4.0010,,,25.1465,5.9366,25.1465,5.5221
25.2154,2.8593,25.2154,4.9358,,,25.2154,7.0761,,
25.2843,3.1413,25.2843,5.5690,,,25.2843,7.2068,,
25.3532,4.2548,25.3532,5.3734,,,25.3532,6.2837,,
25.4221,5.9292,25.4221,5.0352,,,25.4221,5.1487,,
25.4910,6.8819,25.4910,5.5997,,,25.4910,5.4074,,
25.5599,6.2223,25.5599,5.2015,,,25.5599,4.3363,,
25.6288,6.2434,25.6288,4.1310,,,25.6288,4.7029,,
25.6976,6.3526,25.6976,3.8915,,,25.6976,4.0990,,
25.7665,6.0786,25.7665,4.2050,,,25.7665,3.7607,,
25.8354,6.0563,25.8354,3.7223,,,25.8354,4.2356,,
25.9043,7.2729,25.9043,3.4204,,,25.9043,5.1656,,
25.9732,7.9273,25.9732,3.8663,,,25.9732,5.8095,,
26.0421,7.3698,26.0421,3.6675,,,26.0421,6.1128,,
26.1110,5.9528,26.1110,2.6653,,,26.1110,4.5136,,
26.1799,4.8778,26.1799,3.1552,,,26.1799,3.3760,,
26.2488,3.7161,26.2488,3.1906,,,26.2488,3.1430,,
26.3177,3.0550,26.3177,3.6652,,,26.3177,2.7926,,
26.3866,2.9514,26.3866,3.5931,,,26.3866,3.0126,,
26.4555,3.1957,26.4555,3.6008,,,26.4555,2.9536,,
26.5244,2.8233,26.5244,3.2925,,,26.5244,2.7040,,
26.5933,2.8140,26.5933,3.5906,,,26.5933,3.5182,,
26.6622,2.7716,26.6622,4.0293,,,26.6622,2.8190,,
26.7311,2.8637,26.7311,3.2156,,,26.7311,2.9233,,
26.8000,2.9251,26.8000,3.6425,,,26.8000,3.8131,,
26.8689,3.6156,26.8689,3.9486,,,26.8689,2.9181,,
26.9377,3.9308,26.9377,3.7261,,,26.9377,3.7550,,
27.0066,4.5254,27.0066,3.3769,,,27.0066,3.3932,,
27.0755,4.8408,27.0755,2.6191,,,27.0755,3.3295,,
27.1444,3.9599,27.1444,3.0718,,,27.1444,3.8572,,
27.2133,4.0617,27.2133,2.5746,,,27.2133,3.3633,,
27.2822,3.8918,27.2822,3.5518,,,27.2822,3.3314,,
27.3511,4.2429,27.3511,4.3098,,,27.3511,3.0666,,
27.4200,4.5735,27.4200,4.7086,,,27.4200,2.7553,,
27.4889,4.1379,27.4889,5.0407,,,27.4889,3.1514,,
27.5578,5.1894,27.5578,3.7227,,,27.5578,4.0260,,
27.6267,5.1488,,,,,27.6267,4.2267,,
27.6956,4.1384,,,,,27.6956,3.5505,,
27.7645,3.6991,,,,,27.7645,4.3438,,
27.8334,3.7474,,,,,27.8334,4.1409,,
27.9023,3.2899,,,,,27.9023,3.9737,,
27.9712,4.8256,,,,,27.9712,3.3863,,
28.0401,5.8453,,,,,28.0401,3.8553,,
28.1090,7.6376,,,,,28.1090,2.5110,,
28.1778,9.2651,,,,,28.1778,2.2989,,
28.2467,9.8535,,,,,28.2467,2.4808,,
28.3156,10.6273,,,,,28.3156,2.3429,,
28.3845,11.0451,,,,,28.3845,1.9516,,
28.4534,8.8349,,,,,28.4534,2.5788,,
28.5223,7.1206,,,,,28.5223,4.0788,,
28.5912,6.2414,,,,,28.5912,5.6726,,
28.6601,4.7140,,,,,28.6601,7.2865,,
28.7290,3.2532,,,,,28.7290,7.8330,,
28.7979,2.5916,,,,,28.7979,7.2311,,
28.8668,2.3341,,,,,28.8668,5.3225,,
28.9357,2.8696,,,,,28.9357,4.2021,,
29.0046,3.3531,,,,,29.0046,3.3731,,
29.0735,3.1943,,,,,29.0735,2.8173,,
29.1424,2.7959,,,,,29.1424,2.3963,,
29.2113,2.6127,,,,,29.2113,2.7931,,
29.2802,2.3408,,,,,29.2802,2.6161,,
29.3491,2.7698,,,,,29.3491,3.1587,,
29.4179,2.9039,,,,,29.4179,2.3570,,
29.4868,3.3458,,,,,29.4868,2.2268,,
29.5557,3.6976,,,,,29.5557,2.6487,,
29.6246,3.9242,,,,,29.6246,3.1670,,
29.6935,4.1189,,,,,29.6935,2.4329,,
29.7624,6.3834,,,,,29.7624,2.5833,,
29.8313,8.2899,,,,,29.8313,2.4559,,
29.9002,9.1442,,,,,29.9002,2.3135,,
29.9691,7.7578,,,,,29.9691,2.4690,,
30.0380,6.4628,,,,,30.0380,2.7424,,
30.1069,6.6446,,,,,30.1069,3.2466,,
30.1758,5.8628,,,,,30.1758,2.4925,,
30.2447,5.1902,,,,,30.2447,4.1956,,
30.3136,4.3253,,,,,30.3136,3.3916,,
30.3825,4.4532,,,,,30.3825,3.8501,,
30.4514,3.6167,,,,,30.4514,4.9375,,
30.5203,3.4424,,,,,30.5203,5.8480,,
30.5892,3.6831,,,,,30.5892,5.7389,,
30.6581,3.3573,,,,,30.6581,6.2370,,
30.7269,3.5517,,,,,30.7269,5.7094,,
30.7958,3.0361,,,,,30.7958,5.9624,,
30.8647,3.0168,,,,,30.8647,5.7134,,
30.9336,2.3928,,,,,30.9336,4.6892,,
31.0025,1.8856,,,,,31.0025,4.4884,,
31.0714,2.3279,,,,,31.0714,5.6884,,
31.1403,2.2128,,,,,31.1403,4.6186,,
31.2092,2.7413,,,,,31.2092,4.4157,,
31.2781,3.1522,,,,,31.2781,4.7083,,
31.3470,2.4847,,,,,31.3470,4.8024,,
31.4159,2.2859,,,,,31.4159,6.3367,,
31.4848,3.1246,,,,,31.4848,8.5592,,
31.5537,3.3746,,,,,31.5537,7.5681,,
31.6226,2.8792,,,,,31.6226,7.1390,,
31.6915,3.4598,,,,,31.6915,7.9661,,
31.7604,3.9732,,,,,31.7604,8.7561,,
31.8293,4.1287,,,,,31.8293,7.1788,,
31.8982,4.6693,,,,,31.8982,7.4603,,
31.9670,4.5802,,,,,31.9670,7.2805,,
32.0359,5.3857,,,,,32.0359,7.1943,,
32.1048,5.6697,,,,,32.1048,7.3909,,
32.1737,6.3251,,,,,32.1737,7.8109,,
32.2426,7.2951,,,,,32.2426,6.5173,,
32.3115,6.5924,,,,,32.3115,5.3661,,
32.3804,6.3594,,,,,32.3804,5.7067,,
32.4493,5.2746,,,,,32.4493,4.3980,,
32.5182,4.4132,,,,,32.5182,5.2450,,
32.5871,5.1836,,,,,32.5871,6.4764,,
32.6560,5.1443,,,,,32.6560,7.6536,,
32.7249,4.2645,,,,,32.7249,10.5392,,
32.7938,4.7237,,,,,32.7938,12.1055,,
32.8627,5.2030,,,,,32.8627,13.4371,,
32.9316,4.4235,,,,,32.9316,13.4200,,
33.0005,3.7482,,,,,33.0005,12.2407,,
33.0694,3.4469,,,,,33.0694,9.1567,,
33.1383,2.9707,,,,,33.1383,6.4534,,
33.2071,3.5621,,,,,33.2071,5.8500,,
33.2760,3.3268,,,,,33.2760,7.5571,,
33.3449,4.5508,,,,,33.3449,8.4706,,
33.4138,5.4281,,,,,33.4138,8.3705,,
33.4827,7.0913,,,,,33.4827,7.2913,,
33.5516,6.6670,,,,,33.5516,6.3358,,
33.6205,6.5912,,,,,33.6205,6.2764,,
33.6894,6.7128,,,,,33.6894,7.5293,,
33.7583,5.8191,,,,,33.7583,8.0434,,
33.8272,6.0667,,,,,33.8272,7.1570,,
33.8961,4.9615,,,,,33.8961,7.3154,,
33.9650,5.1127,,,,,33.9650,6.6074,,
34.0339,5.6433,,,,,34.0339,6.1180,,
34.1028,5.9714,,,,,34.1028,5.8915,,
34.1717,5.6844,,,,,34.1717,4.7994,,
34.2406,5.6365,,,,,34.2406,3.7687,,
34.3095,5.6849,,,,,34.3095,3.4996,,
34.3784,4.1911,,,,,34.3784,3.9679,,
34.4472,3.6495,,,,,34.4472,4.1690,,
34.5161,3.2819,,,,,34.5161,4.0574,,
34.5850,2.8772,,,,,34.5850,3.6095,,
34.6539,2.9400,,,,,34.6539,2.7201,,
34.7228,3.6975,,,,,34.7228,3.1423,,
34.7917,3.7931,,,,,34.7917,3.2889,,
34.8606,3.5538,,,,,34.8606,3.5303,,
34.9295,4.8800,,,,,34.9295,3.0016,,
34.9984,4.5607,,,,,34.9984,2.6986,,
35.0673,5.8274,,,,,35.0673,3.3112,,
35.1362,7.2739,,,,,35.1362,2.9192,,
35.2051,8.9309,,,,,35.2051,2.2350,,
35.2740,9.7603,,,,,35.2740,2.5259,,
35.3429,10.0945,,,,,35.3429,2.3328,,
35.4118,9.6865,,,,,35.4118,2.2740,,
35.4807,8.6121,,,,,35.4807,2.1980,,
35.5496,11.8882,,,,,35.5496,2.4076,,
35.6185,8.6688,,,,,35.6185,2.2710,,
35.6873,9.2065,,,,,35.6873,2.4793,,
35.7562,9.6467,,,,,35.7562,3.1859,,
35.8251,9.9494,,,,,35.8251,3.2644,,
35.8940,8.3638,,,,,35.8940,3.0367,,
35.9629,7.1424,,,,,35.9629,3.4084,,
36.0318,5.8810,,,,,36.0318,2.7716,,
36.1007,6.1330,,,,,36.1007,2.8110,,
36.1696,4.5909,,,,,36.1696,2.5478,,
36.2385,4.3445,,,,,36.2385,3.0260,,
36.3074,4.4955,,,,,36.3074,3.8401,,
36.3763,4.4042,,,,,36.3763,4.3823,,
36.4452,4.1881,,,,,36.4452,3.7936,,
36.5141,4.5565,,,,,36.5141,3.1428,,
36.5830,4.8942,,,,,36.5830,3.5655,,
36.6519,4.2583,,,,,36.6519,4.3714,,
36.7208,3.6053,,,,,36.7208,3.7426,,
36.7897,3.5064,,,,,36.7897,3.7625,,
36.8586,2.6901,,,,,36.8586,3.1587,,
36.9274,3.5218,,,,,36.9274,3.5057,,
36.9963,4.3934,,,,,36.9963,4.8103,,
37.0652,5.6050,,,,,37.0652,5.5365,,
37.1341,6.2609,,,,,37.1341,5.6400,,
37.2030,7.4673,,,,,37.2030,5.5874,,
37.2719,8.4201,,,,,37.2719,6.6652,,
37.3408,8.0445,,,,,37.3408,6.5589,,
37.4097,7.0364,,,,,37.4097,6.0414,,
37.4786,5.5485,,,,,37.4786,5.9869,,
37.5475,5.3308,,,,,37.5475,6.5316,,
37.6164,3.8995,,,,,37.6164,5.4112,,
37.6853,3.0297,,,,,37.6853,6.3185,,
37.7542,4.2949,,,,,37.7542,5.2277,,
37.8231,4.2924,,,,,37.8231,3.3935,,
37.8920,3.9920,,,,,37.8920,4.0284,,
37.9609,3.1290,,,,,37.9609,4.3735,,
38.0298,3.7190,,,,,38.0298,3.9281,,
38.0987,3.8122,,,,,38.0987,4.1200,,
38.1675,4.5144,,,,,38.1675,4.3013,,
38.2364,4.1745,,,,,38.2364,4.3259,,
38.3053,3.5063,,,,,38.3053,3.9830,,
38.3742,4.0727,,,,,38.3742,3.4072,,
38.4431,3.5604,,,,,38.4431,3.0763,,
38.5120,3.4698,,,,,38.5120,2.6087,,
38.5809,2.6300,,,,,38.5809,2.1098,,
38.6498,2.3849,,,,,38.6498,1.6358,,
38.7187,3.3002,,,,,38.7187,2.4758,,
38.7876,4.8589,,,,,38.7876,2.2667,,
38.8565,5.3831,,,,,38.8565,2.5452,,
38.9254,4.8222,,,,,38.9254,2.9460,,
38.9943,4.5433,,,,,38.9943,2.8269,,
39.0632,4.5449,,,,,39.0632,3.2956,,
39.1321,4.2969,,,,,39.1321,2.8201,,
39.2010,3.4628,,,,,39.2010,2.8882,,
39.2699,2.5748,,,,,39.2699,3.2223,,
39.3388,2.6334,,,,,39.3388,3.8361,,
39.4076,2.1701,,,,,39.4076,4.4238,,
39.4765,2.3325,,,,,39.4765,3.5438,,
39.5454,2.6017,,,,,39.5454,3.2495,,
39.6143,3.0352,,,,,39.6143,2.5374,,
39.6832,2.8736,,,,,39.6832,3.1685,,
39.7521,2.2446,,,,,39.7521,2.7874,,
39.8210,2.5179,,,,,39.8210,3.2356,,
39.8899,3.0008,,,,,39.8899,2.6706,,
39.9588,3.6442,,,,,39.9588,3.2304,,
40.0277,4.3121,,,,,40.0277,4.4684,,
40.0966,4.8463,,,,,40.0966,3.4031,,
40.1655,3.4604,,,,,40.1655,3.4900,,
40.2344,3.4887,,,,,40.2344,4.0627,,
40.3033,3.6233,,,,,40.3033,3.9973,,
40.3722,3.0315,,,,,40.3722,4.8144,,
40.4411,2.5473,,,,,40.4411,4.9069,,
40.5100,2.6778,,,,,40.5100,4.5752,,
40.5789,1.7867,,,,,40.5789,3.7285,,
40.6478,1.9239,,,,,40.6478,3.1928,,
40.7166,2.1463,,,,,40.7166,4.4031,,
40.7855,2.2502,,,,,40.7855,3.6459,,
40.8544,1.6285,,,,,40.8544,3.7914,,
40.9233,1.4898,,,,,40.9233,3.6393,,
40.9922,1.3515,,,,,40.9922,4.2215,,
41.0611,1.9158,,,,,41.0611,4.0454,,
41.1300,2.2713,,,,,41.1300,3.5381,,
41.1989,2.2587,,,,,41.1989,3.9501,,
41.2678,2.3653,,,,,41.2678,5.3554,,
41.3367,2.9286,,,,,41.3367,5.0303,,
41.4056,2.7235,,,,,41.4056,4.2139,,
41.4745,2.7218,,,,,41.4745,3.8549,,
41.5434,2.9595,,,,,41.5434,3.3638,,
41.6123,3.4263,,,,,41.6123,3.0877,,
41.6812,3.3817,,,,,41.6812,2.7094,,
41.7501,4.1495,,,,,41.7501,3.0834,,
41.8190,4.7027,,,,,41.8190,3.4874,,
41.8879,5.0566,,,,,41.8879,4.0107,,
41.9567,4.4395,,,,,41.9567,4.5318,,
42.0256,4.9221,,,,,42.0256,3.5073,,
42.0945,4.3466,,,,,42.0945,3.5163,,
42.1634,4.9059,,,,,42.1634,3.2393,,
42.2323,5.4502,,,,,42.2323,2.5339,,
42.3012,6.2179,,,,,42.3012,4.1603,,
42.3701,6.1888,,,,,42.3701,3.2544,,
42.4390,5.3554,,,,,42.4390,4.1025,,
42.5079,5.2127,,,,,42.5079,2.9703,,
42.5768,5.7165,,,,,42.5768,3.4748,,
42.6457,7.3321,,,,,42.6457,2.2797,,
42.7146,7.0136,,,,,42.7146,3.4101,,
42.7835,5.9598,,,,,42.7835,2.6859,,
42.8524,6.0230,,,,,42.8524,2.7004,,
42.9213,5.3898,,,,,42.9213,2.8137,,
42.9902,5.1704,,,,,42.9902,2.7491,,
43.0591,4.7607,,,,,43.0591,3.2819,,
43.1280,5.8042,,,,,43.1280,2.8180,,
43.1968,6.2098,,,,,43.1968,2.6165,,
43.2657,6.4020,,,,,43.2657,2.8395,,
43.3346,7.2116,,,,,43.3346,3.9148,,
43.4035,7.9954,,,,,43.4035,3.2068,,
43.4724,6.5376,,,,,43.4724,4.1196,,
43.5413,4.7398,,,,,43.5413,3.2232,,
43.6102,4.0273,,,,,43.6102,3.1297,,
43.6791,3.6753,,,,,43.6791,3.2470,,
43.7480,3.1640,,,,,43.7480,4.4069,,
43.8169,4.6607,,,,,43.8169,4.4665,,
43.8858,5.2404,,,,,43.8858,4.5329,,
43.9547,5.2087,,,,,43.9547,5.6844,,
44.0236,5.6793,,,,,44.0236,7.9884,,
44.0925,5.5517,,,,,,,,
44.1614,5.1920,,,,,,,,
44.2303,4.0706,,,,,,,,
44.2992,3.2225,,,,,,,,
44.3681,2.5324,,,,,,,,
44.4370,2.7930,,,,,,,,
44.5058,2.5764,,,,,,,,
44.5747,2.1617,,,,,,,,
44.6436,2.1638,,,,,,,,
44.7125,3.0252,,,,,,,,
44.7814,2.4947,,,,,,,,
44.8503,2.0376,,,,,,,,
44.9192,2.2331,,,,,,,,
44.9881,1.8215,,,,,,,,
45.0570,2.3966,,,,,,,,
45.1259,3.0233,,,,,,,,
45.1948,2.9598,,,,,,,,
45.2637,3.4756,,,,,,,,
45.3326,2.5623,,,,,,,,
45.4015,3.0825,,,,,,,,
45.4704,3.6131,,,,,,,,
45.5393,3.3763,,,,,,,,
45.6082,3.9279,,,,,,,,
45.6771,3.2403,,,,,,,,
45.7459,4.1558,,,,,,,,
45.8148,3.6326,,,,,,,,
45.8837,5.2465,,,,,,,,
45.9526,4.9496,,,,,,,,
46.0215,5.4375,,,,,,,,
46.0904,5.6332,,,,,,,,
46.1593,4.5230,,,,,,,,
46.2282,4.1717,,,,,,,,
46.2971,3.7469,,,,,,,,
46.3660,3.2479,,,,,,,,
46.4349,3.6450,,,,,,,,
46.5038,2.9014,,,,,,,,
46.5727,2.9302,,,,,,,,
46.6416,2.7565,,,,,,,,
46.7105,2.8127,,,,,,,,
46.7794,2.0831,,,,,,,,
46.8483,2.2659,,,,,,,,
46.9172,2.7091,,,,,,,,
46.9860,2.7635,,,,,,,,
47.0549,2.9808,,,,,,,,
47.1238,2.5782,,,,,,,,
47.1927,3.2769,,,,,,,,
47.2616,3.1963,,,,,,,,
47.3305,3.5910,,,,,,,,
47.3994,3.7195,,,,,,,,
47.4683,4.5475,,,,,,,,
47.5372,4.7507,,,,,,,,
47.6061,4.4410,,,,,,,,
47.6750,4.7715,,,,,,,,
47.7439,3.8669,,,,,,,,
47.8128,4.8155,,,,,,,,
47.8817,4.6441,,,,,,,,
47.9506,5.3271,,,,,,,,
48.0195,4.6302,,,,,,,,
48.0884,4.0810,,,,,,,,
48.1573,3.4950,,,,,,,,
48.2261,3.3136,,,,,,,,
48.2950,3.9085,,,,,,,,
48.3639,3.3735,,,,,,,,
48.4328,4.3171,,,,,,,,
48.5017,5.3033,,,,,,,,
48.5706,5.8478,,,,,,,,
48.6395,6.4908,,,,,,,,
48.7084,7.0849,,,,,,,,
48.7773,5.2209,,,,,,,,
48.8462,4.9824,,,,,,,,
48.9151,3.7772,,,,,,,,
48.9840,4.2006,,,,,,,,
49.0529,4.4276,,,,,,,,
49.1218,5.5045,,,,,,,,
49.1907,5.3845,,,,,,,,
49.2596,5.9537,,,,,,,,
49.3285,6.2145,,,,,,,,
49.3974,6.6660,,,,,,,,
49.4662,5.6102,,,,,,,,
49.5351,4.9953,,,,,,,,
49.6040,4.5729,,,,,,,,
49.6729,6.5065,,,,,,,,
49.7418,6.2170,,,,,,,,
49.8107,7.1386,,,,,,,,
49.8796,7.6983,,,,,,,,
49.9485,7.2323,,,,,,,,
50.0174,6.1747,,,,,,,,
50.0863,6.3835,,,,,,,,
50.1552,6.1897,,,,,,,,
50.2241,6.1923,,,,,,,,
50.2930,4.9118,,,,,,,,
50.3619,4.4087,,,,,,,,
50.4308,3.3005,,,,,,,,
50.4997,2.6257,,,,,,,,
50.5686,3.7598,,,,,,,,
50.6375,4.7961,,,,,,,,
50.7063,4.6159,,,,,,,,
50.7752,5.3368,,,,,,,,
50.8441,6.1432,,,,,,,,
50.9130,7.1477,,,,,,,,
50.9819,6.7760,,,,,,,,
51.0508,6.3424,,,,,,,,
51.1197,5.3284,,,,,,,,
51.1886,5.0660,,,,,,,,
51.2575,4.8132,,,,,,,,
51.3264,4.3266,,,,,,,,
51.3953,4.9553,,,,,,,,
51.4642,4.9477,,,,,,,,
51.5331,4.1903,,,,,,,,
51.6020,2.9365,,,,,,,,
51.6709,2.8520,,,,,,,,
51.7398,2.9113,,,,,,,,
51.8087,2.6195,,,,,,,,
51.8776,3.5344,,,,,,,,
51.9464,2.7593,,,,,,,,
52.0153,3.3454,,,,,,,,
52.0842,2.5788,,,,,,,,
52.1531,3.1045,,,,,,,,
52.2220,2.6689,,,,,,,,
52.2909,3.0597,,,,,,,,
52.3598,2.0280,,,,,,,,
52.4287,2.2400,,,,,,,,
52.4976,2.0884,,,,,,,,
52.5665,2.3942,,,,,,,,
52.6354,3.4460,,,,,,,,
52.7043,2.8001,,,,,,,,
52.7732,2.8035,,,,,,,,
52.8421,2.8237,,,,,,,,
52.9110,2.5647,,,,,,,,
52.9799,3.0980,,,,,,,,
53.0488,3.3875,,,,,,,,
53.1177,3.2651,,,,,,,,
53.1866,2.7048,,,,,,,,
53.2554,2.8839,,,,,,,,
53.3243,3.7064,,,,,,,,
53.3932,5.2216,,,,,,,,
53.4621,5.8354,,,,,,,,
53.5310,7.0784,,,,,,,,
53.5999,9.4537,,,,,,,,
53.6688,9.5372,,,,,,,,
