Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9
10.0586,44.7132,,,10.0586,3.4289,10.0586,6.166,10.0586,20.6602,10.0586,7.0029,10.0586,16.2837,10.0586,35.3896,10.0586,2.8493,,
10.1275,43.0804,,,10.1275,2.9612,10.1275,5.448,10.1275,18.0613,10.1275,8.1774,10.1275,17.2726,10.1275,28.9339,10.1275,1.7705,,
10.1964,38.2233,,,10.1964,3.6669,10.1964,5.616,10.1964,13.8911,10.1964,7.9749,10.1964,17.7135,10.1964,22.5787,10.1964,2.2206,,
10.2653,28.0211,,,10.2653,4.0547,10.2653,6.987,10.2653,16.2311,10.2653,9.9818,10.2653,19.1588,10.2653,17.0330,10.2653,2.3173,,
10.3342,19.2406,,,10.3342,4.6904,10.3342,6.531,10.3342,12.8469,10.3342,7.7598,10.3342,18.1234,10.3342,10.4120,10.3342,2.8289,,
10.4031,11.1793,,,10.4031,4.7928,10.4031,6.861,10.4031,10.5702,10.4031,5.8175,10.4031,15.3597,10.4031,5.3253,10.4031,3.1693,,
10.4720,5.4375,,,10.4720,6.6997,10.4720,7.103,10.4720,9.3821,10.4720,4.3666,10.4720,12.8577,10.4720,3.6567,10.4720,5.6101,,
10.5409,5.2647,,,10.5409,7.7841,10.5409,8.359,10.5409,5.5247,10.5409,2.9022,10.5409,13.0551,10.5409,2.0747,10.5409,10.6605,,
10.6098,3.4357,,,10.6098,9.0930,10.6098,7.702,10.6098,4.5888,10.6098,3.0666,10.6098,16.0457,10.6098,1.1766,10.6098,10.1758,,
10.6786,3.6796,,,10.6786,11.2115,10.6786,6.398,10.6786,5.7823,10.6786,2.8858,10.6786,27.1119,10.6786,1.3220,10.6786,9.5439,,
10.7475,2.3673,,,10.7475,13.7287,10.7475,6.773,10.7475,8.5240,10.7475,4.0547,10.7475,46.4845,10.7475,2.3425,10.7475,8.7209,,
10.8164,3.4653,,,10.8164,17.2557,10.8164,10.003,10.8164,9.1919,10.8164,6.9026,10.8164,58.1018,10.8164,2.0381,10.8164,6.9995,,
10.8853,4.2012,,,10.8853,22.3589,10.8853,13.250,10.8853,9.7909,10.8853,11.1712,10.8853,53.9247,10.8853,2.8939,10.8853,10.9018,,
10.9542,5.0505,,,10.9542,28.5116,10.9542,15.684,10.9542,8.6503,10.9542,14.2100,10.9542,44.0597,10.9542,4.1706,10.9542,13.8595,,
11.0231,7.4959,,,11.0231,29.9758,11.0231,17.133,11.0231,7.2774,11.0231,17.3111,11.0231,37.8187,11.0231,3.5773,11.0231,21.0892,,
11.0920,11.7142,,,11.0920,23.0659,11.0920,14.723,11.0920,7.4757,11.0920,17.0833,11.0920,37.8410,11.0920,3.9829,11.0920,27.6072,,
11.1609,12.5178,,,11.1609,14.9898,11.1609,11.342,11.1609,7.8881,11.1609,14.2163,11.1609,32.8927,11.1609,4.1373,11.1609,31.3210,,
11.2298,10.0627,,,11.2298,10.7709,11.2298,7.574,11.2298,12.3983,11.2298,17.3828,11.2298,24.6279,11.2298,6.2727,11.2298,28.6366,,
11.2987,7.7495,,,11.2987,10.3762,11.2987,6.346,11.2987,15.6491,11.2987,22.9153,11.2987,18.1838,11.2987,9.1857,11.2987,23.3376,,
11.3676,8.2330,,,11.3676,12.3692,11.3676,4.449,11.3676,16.3822,11.3676,25.0511,11.3676,16.6509,11.3676,13.7858,11.3676,17.4827,,
11.4365,14.7277,,,11.4365,13.8001,11.4365,3.593,11.4365,14.7579,11.4365,25.5729,11.4365,14.8547,11.4365,20.8619,11.4365,11.5671,,
11.5054,21.3398,,,11.5054,17.9679,11.5054,2.574,11.5054,10.1303,11.5054,30.9581,11.5054,15.1164,11.5054,27.2695,11.5054,10.3464,,
11.5743,21.0738,,,11.5743,21.9407,11.5743,2.898,11.5743,6.1993,11.5743,40.5931,11.5743,15.6160,11.5743,27.4145,11.5743,9.6408,,
11.6432,17.7198,,,11.6432,26.6845,11.6432,4.727,11.6432,7.3241,11.6432,49.9334,11.6432,16.1362,11.6432,28.8566,11.6432,10.1036,,
11.7121,16.1219,,,11.7121,36.8714,11.7121,4.810,11.7121,5.3332,11.7121,51.5392,11.7121,13.7817,11.7121,33.1140,11.7121,12.2520,,
11.7810,12.2093,,,11.7810,49.9014,11.7810,7.781,11.7810,4.6257,11.7810,48.5030,11.7810,12.6019,11.7810,38.0943,11.7810,7.6046,,
11.8499,10.5957,,,11.8499,62.6750,11.8499,5.607,11.8499,4.6303,11.8499,33.5363,11.8499,12.9462,11.8499,41.7635,11.8499,9.0485,,
11.9187,8.8031,,,11.9187,67.3276,11.9187,4.685,11.9187,5.3094,11.9187,19.8337,11.9187,10.4301,11.9187,35.5676,11.9187,10.5867,,
11.9876,8.9348,,,11.9876,60.0787,11.9876,3.964,11.9876,6.7306,11.9876,10.6813,11.9876,11.3291,,,11.9876,7.0782,,
12.0565,8.7392,,,12.0565,46.4362,12.0565,2.670,12.0565,7.3201,12.0565,6.9799,12.0565,9.7655,,,12.0565,6.1439,,
12.1254,8.4175,,,12.1254,38.2411,12.1254,2.707,12.1254,13.0443,12.1254,4.6169,12.1254,7.5518,,,12.1254,4.9138,,
12.1943,11.0675,,,12.1943,24.9273,12.1943,3.055,12.1943,22.8742,12.1943,3.0479,12.1943,5.2370,,,12.1943,5.1117,,
12.2632,13.9153,,,12.2632,21.0109,12.2632,4.712,12.2632,18.7749,12.2632,2.7489,12.2632,2.9745,,,12.2632,2.7964,,
12.3321,10.7619,,,12.3321,13.4474,12.3321,9.085,12.3321,12.8296,12.3321,2.8012,12.3321,2.0105,,,12.3321,1.8755,,
12.4010,9.7680,,,12.4010,9.0071,12.4010,8.528,12.4010,10.1314,12.4010,1.6414,12.4010,3.6813,,,12.4010,3.5228,,
12.4699,7.5848,,,12.4699,7.9402,12.4699,8.693,12.4699,9.5077,12.4699,1.7065,12.4699,3.5361,,,12.4699,2.8951,,
12.5388,5.3909,,,12.5388,5.8873,12.5388,8.055,12.5388,14.2185,12.5388,1.8597,12.5388,3.3342,,,12.5388,1.9531,,
12.6077,5.2873,,,12.6077,4.8714,12.6077,5.039,12.6077,20.0076,12.6077,1.2758,12.6077,2.5384,,,12.6077,2.1921,,
12.6766,4.4578,,,12.6766,3.8970,12.6766,4.554,12.6766,22.4981,12.6766,2.2720,12.6766,3.7056,,,12.6766,2.9870,,
12.7455,2.9821,,,12.7455,2.1948,12.7455,6.190,12.7455,20.1581,12.7455,1.8463,12.7455,3.5512,,,12.7455,2.4689,,
12.8144,3.2111,,,12.8144,2.5586,12.8144,7.773,12.8144,17.8446,12.8144,0.6784,12.8144,5.0816,,,12.8144,1.9376,,
12.8833,5.0790,,,12.8833,1.5401,12.8833,8.951,12.8833,17.7386,12.8833,0.7964,12.8833,8.8574,,,12.8833,1.6926,,
12.9522,6.5816,,,12.9522,1.2011,12.9522,17.928,12.9522,21.0921,12.9522,0.6833,12.9522,8.2915,,,12.9522,1.4611,,
13.0211,4.8662,,,13.0211,1.3585,13.0211,26.848,13.0211,24.2574,13.0211,1.8836,13.0211,9.2482,,,13.0211,1.5941,,
13.0900,4.1789,,,13.0900,1.1793,13.0900,28.472,13.0900,25.3222,13.0900,1.8307,13.0900,9.6304,,,13.0900,1.5607,,
13.1588,2.9588,,,13.1588,2.6127,13.1588,16.459,13.1588,21.8716,13.1588,3.3861,13.1588,10.9370,,,13.1588,2.7839,,
13.2277,3.1065,,,13.2277,3.2721,13.2277,9.231,13.2277,17.7815,13.2277,4.2251,13.2277,8.3472,,,13.2277,3.3169,,
13.2966,3.4874,,,13.2966,4.5420,13.2966,7.411,13.2966,14.4290,13.2966,3.2486,13.2966,3.0792,,,13.2966,3.3986,,
13.3655,4.1436,,,13.3655,7.3028,13.3655,5.515,13.3655,12.5491,13.3655,2.5106,13.3655,3.2227,,,13.3655,3.3058,,
13.4344,4.9046,,,13.4344,10.2359,13.4344,8.116,13.4344,12.7901,13.4344,5.2575,13.4344,3.3608,,,13.4344,1.8964,,
13.5033,5.9486,,,13.5033,10.0366,13.5033,10.606,13.5033,10.3320,13.5033,6.1845,13.5033,3.6791,,,13.5033,1.9165,,
13.5722,6.2800,,,13.5722,8.6560,13.5722,8.771,13.5722,7.0437,13.5722,6.6554,13.5722,2.6753,,,13.5722,2.0633,,
13.6411,6.9543,,,13.6411,6.5802,13.6411,10.295,13.6411,7.9506,13.6411,5.0682,13.6411,2.1632,,,13.6411,1.6701,,
13.7100,7.2357,,,13.7100,5.2475,13.7100,11.398,13.7100,12.2387,13.7100,4.5132,13.7100,3.7501,,,13.7100,1.3454,,
13.7789,8.4998,,,13.7789,2.8665,13.7789,14.685,13.7789,12.9065,13.7789,5.1502,13.7789,5.6652,,,13.7789,1.4344,,
13.8478,11.7786,,,13.8478,2.2051,13.8478,14.889,13.8478,12.8939,13.8478,4.0774,13.8478,7.0879,,,13.8478,1.5319,,
13.9167,15.6532,,,13.9167,3.2156,13.9167,13.158,13.9167,10.2547,13.9167,4.6656,13.9167,10.7851,,,13.9167,1.9025,,
13.9856,19.8835,,,13.9856,3.6120,13.9856,11.580,13.9856,5.9962,13.9856,3.4130,13.9856,10.9487,,,13.9856,1.8927,,
14.0545,16.6617,,,14.0545,4.0419,14.0545,7.937,14.0545,7.3082,14.0545,3.8532,14.0545,10.0728,,,14.0545,2.6469,,
14.1234,17.7119,,,14.1234,3.7079,14.1234,8.294,14.1234,9.0214,14.1234,4.8898,14.1234,9.0850,,,14.1234,1.8617,,
14.1923,18.3747,,,14.1923,2.9672,14.1923,10.846,14.1923,10.5327,14.1923,6.5272,14.1923,12.9985,,,14.1923,2.3961,,
14.2612,14.8914,,,14.2612,2.2394,14.2612,11.225,14.2612,10.0119,14.2612,7.7624,14.2612,10.4583,,,14.2612,2.7827,,
14.3301,10.0718,,,14.3301,1.0380,14.3301,12.740,14.3301,14.2927,14.3301,11.4306,14.3301,8.5344,,,14.3301,3.8448,,
14.3989,10.2811,,,14.3989,1.0548,14.3989,15.278,14.3989,18.8727,14.3989,13.7432,14.3989,7.4830,,,14.3989,3.7049,,
14.4678,11.3225,,,14.4678,1.7113,14.4678,12.099,14.4678,26.8118,14.4678,12.7169,14.4678,7.8154,,,14.4678,4.3958,,
14.5367,13.6941,,,14.5367,2.3882,14.5367,9.679,14.5367,39.0598,14.5367,10.5898,14.5367,6.7414,,,14.5367,4.1111,,
14.6056,12.5897,,,14.6056,3.0404,14.6056,11.507,14.6056,49.4333,14.6056,10.5046,14.6056,7.1826,,,14.6056,4.7764,,
14.6745,9.7240,,,14.6745,4.2880,14.6745,12.087,14.6745,69.0545,14.6745,9.4886,14.6745,6.3359,,,14.6745,6.3186,,
14.7434,6.7395,,,14.7434,5.0373,14.7434,13.534,14.7434,65.6187,14.7434,6.0006,14.7434,5.5196,,,14.7434,4.5137,,
14.8123,4.1706,,,14.8123,7.5340,14.8123,18.410,14.8123,42.8070,14.8123,3.9121,14.8123,5.1665,,,14.8123,5.8479,,
14.8812,3.5126,,,14.8812,13.6246,14.8812,18.494,14.8812,27.3935,14.8812,4.2642,14.8812,3.6888,,,14.8812,4.9311,,
14.9501,3.2731,,,14.9501,15.8875,14.9501,17.107,14.9501,25.3343,14.9501,4.3587,14.9501,3.5206,,,14.9501,4.7045,,
15.0190,3.9935,,,15.0190,15.6194,15.0190,17.612,15.0190,36.1892,15.0190,6.9398,15.0190,4.0012,,,15.0190,4.5568,,
15.0879,4.0530,,,15.0879,14.9237,15.0879,17.066,15.0879,47.3158,15.0879,6.8741,15.0879,5.6709,,,15.0879,6.0201,,
15.1568,5.0298,,,15.1568,14.5329,15.1568,14.726,15.1568,55.0517,15.1568,6.6024,15.1568,5.3234,,,15.1568,6.6566,,
15.2257,5.8355,,,15.2257,11.8306,15.2257,11.554,15.2257,54.9960,15.2257,4.8998,15.2257,4.9726,,,15.2257,8.7161,,
15.2946,8.3027,,,15.2946,7.6048,15.2946,12.830,15.2946,41.9219,15.2946,6.1406,15.2946,5.7638,,,15.2946,8.4608,,
15.3635,11.2064,,,15.3635,3.4509,15.3635,14.985,15.3635,35.3748,15.3635,6.7730,15.3635,3.1499,,,15.3635,9.7287,,
15.4324,12.7922,,,15.4324,2.7342,15.4324,20.473,15.4324,35.0222,15.4324,7.3736,15.4324,3.3080,,,15.4324,11.4732,,
15.5013,16.5742,,,15.5013,3.7796,15.5013,26.364,15.5013,29.1702,15.5013,8.3448,15.5013,1.8735,,,15.5013,15.9450,,
15.5702,19.1770,,,15.5702,2.5291,15.5702,28.216,15.5702,23.0203,15.5702,7.2079,15.5702,1.3207,,,15.5702,21.5722,,
15.6391,17.6688,,,15.6391,3.5174,15.6391,33.452,15.6391,18.7260,15.6391,3.5577,15.6391,1.3191,,,15.6391,27.6963,,
15.7079,14.3261,,,15.7079,3.5620,15.7079,37.279,15.7079,12.4866,15.7079,3.1600,15.7079,2.4047,,,,,,
15.7768,11.5656,,,15.7768,3.6249,15.7768,44.477,15.7768,10.1012,15.7768,3.4655,15.7768,3.8277,,,,,,
15.8457,9.8898,,,15.8457,2.1988,15.8457,54.759,15.8457,16.9329,15.8457,4.8264,15.8457,6.0393,,,,,,
15.9146,11.6146,,,15.9146,1.7119,15.9146,71.103,15.9146,28.5319,15.9146,5.8653,15.9146,6.6469,,,,,,
15.9835,17.6233,,,15.9835,0.7731,15.9835,87.059,15.9835,33.1604,15.9835,10.3723,15.9835,9.1243,,,,,,
16.0524,26.6518,,,16.0524,1.4515,16.0524,85.332,16.0524,35.3202,16.0524,22.8948,16.0524,10.3863,,,,,,
16.1213,31.3426,,,16.1213,1.5297,16.1213,48.093,16.1213,29.8257,16.1213,36.5188,16.1213,10.9954,,,,,,
16.1902,34.5756,,,16.1902,1.0223,16.1902,30.979,16.1902,19.0231,16.1902,49.8696,16.1902,11.0220,,,,,,
16.2591,31.3524,,,16.2591,2.3878,16.2591,21.547,16.2591,9.7511,16.2591,53.9384,16.2591,11.6958,,,,,,
16.3280,28.9970,,,16.3280,2.3111,16.3280,14.711,16.3280,5.8987,16.3280,49.5322,16.3280,10.3626,,,,,,
16.3969,18.2763,,,16.3969,3.1662,16.3969,7.787,16.3969,4.3559,16.3969,43.5276,16.3969,9.3097,,,,,,
16.4658,11.2776,,,16.4658,4.7064,16.4658,7.695,16.4658,2.6009,16.4658,34.8776,16.4658,8.7716,,,,,,
16.5347,8.4335,,,16.5347,6.7126,16.5347,5.182,16.5347,2.0809,16.5347,29.7400,16.5347,8.9442,,,,,,
16.6036,6.9164,,,16.6036,7.7754,16.6036,4.252,16.6036,2.6618,16.6036,24.9154,16.6036,8.7132,,,,,,
16.6725,7.2248,,,16.6725,7.8669,16.6725,2.360,16.6725,2.4958,16.6725,19.0147,16.6725,8.0111,,,,,,
16.7414,5.8921,,,16.7414,10.9384,16.7414,2.313,16.7414,3.4933,16.7414,12.9362,16.7414,7.1865,,,,,,
16.8103,6.7609,,,16.8103,15.3686,16.8103,2.167,16.8103,3.1336,16.8103,8.1157,16.8103,7.4693,,,,,,
16.8792,7.0177,,,16.8792,22.3614,16.8792,1.684,16.8792,4.4286,16.8792,7.8021,16.8792,7.1517,,,,,,
16.9480,6.6938,,,16.9480,28.0851,16.9480,3.029,16.9480,5.2164,16.9480,11.7882,16.9480,6.4682,,,,,,
17.0169,8.7578,,,17.0169,36.0084,17.0169,4.993,17.0169,3.9910,17.0169,14.8385,17.0169,7.6113,,,,,,
17.0858,11.6286,,,17.0858,55.2309,17.0858,7.282,17.0858,3.9397,17.0858,16.6934,17.0858,8.1309,,,,,,
17.1547,11.4849,,,17.1547,67.1444,17.1547,9.396,17.1547,3.2745,17.1547,15.3741,17.1547,10.7686,,,,,,
17.2236,10.7677,,,17.2236,62.1143,17.2236,7.739,17.2236,3.8232,17.2236,13.1010,17.2236,15.0378,,,,,,
17.2925,8.1341,,,17.2925,44.0224,17.2925,8.026,17.2925,2.0270,17.2925,5.9162,17.2925,18.7440,,,,,,
17.3614,6.3096,,,17.3614,33.6243,17.3614,6.787,17.3614,2.5871,17.3614,3.6907,17.3614,28.6422,,,,,,
17.4303,5.2958,,,17.4303,38.2840,17.4303,6.996,17.4303,2.2958,17.4303,2.6519,17.4303,35.3710,,,,,,
17.4992,4.5620,,,17.4992,62.7751,17.4992,8.727,17.4992,3.8389,17.4992,2.9099,17.4992,44.4447,,,,,,
17.5681,4.5839,,,17.5681,67.7902,17.5681,8.473,17.5681,4.0001,17.5681,4.4150,17.5681,47.3686,,,,,,
17.6370,3.2371,,,17.6370,60.0780,17.6370,5.625,17.6370,4.5363,17.6370,5.7333,17.6370,42.6708,,,,,,
17.7059,3.5111,,,17.7059,41.5395,17.7059,4.703,17.7059,4.4331,17.7059,9.4586,17.7059,36.3624,,,,,,
17.7748,3.1045,,,17.7748,25.1857,17.7748,3.976,17.7748,5.4815,17.7748,13.3881,17.7748,34.1356,,,,,,
17.8437,1.5714,,,17.8437,16.9605,17.8437,1.726,17.8437,6.8307,17.8437,14.0271,17.8437,28.2132,,,,,,
17.9126,1.0688,,,17.9126,10.8356,17.9126,1.386,17.9126,7.0727,17.9126,12.4903,17.9126,25.3949,,,,,,
17.9815,1.8381,,,17.9815,7.4245,17.9815,1.998,17.9815,7.3027,17.9815,12.4144,17.9815,28.5716,,,,,,
18.0504,1.3704,,,18.0504,5.3410,18.0504,3.227,18.0504,8.5039,,,18.0504,28.9764,,,,,,
18.1193,1.6377,,,18.1193,4.9867,18.1193,4.954,18.1193,9.2246,,,18.1193,32.4134,,,,,,
18.1881,1.8970,,,18.1881,5.2499,18.1881,5.723,18.1881,9.4629,,,18.1881,31.3494,,,,,,
18.2570,2.5923,,,18.2570,4.0770,18.2570,8.339,18.2570,10.5966,,,18.2570,19.7925,,,,,,
18.3259,3.2606,,,18.3259,4.1437,18.3259,11.052,18.3259,17.7472,,,18.3259,10.0600,,,,,,
18.3948,1.9101,,,18.3948,5.1697,18.3948,9.541,18.3948,19.4505,,,18.3948,4.7954,,,,,,
18.4637,1.1932,,,18.4637,6.9214,18.4637,5.043,18.4637,14.0549,,,18.4637,2.3388,,,,,,
18.5326,1.6561,,,18.5326,6.5537,18.5326,2.240,18.5326,8.6514,,,18.5326,18.4756,,,,,,
18.6015,1.8960,,,18.6015,9.7295,18.6015,2.720,18.6015,4.5635,,,18.6015,23.2047,,,,,,
18.6704,1.1650,,,18.6704,9.3728,18.6704,3.265,18.6704,2.8110,,,18.6704,1.9338,,,,,,
18.7393,0.8815,,,18.7393,6.6097,18.7393,4.974,18.7393,3.2043,,,18.7393,2.1780,,,,,,
18.8082,1.8696,,,18.8082,9.3606,18.8082,5.566,18.8082,4.3209,,,18.8082,2.5536,,,,,,
18.8771,2.1140,,,18.8771,8.2628,18.8771,6.164,18.8771,6.3444,,,18.8771,2.0697,,,,,,
18.9460,2.0594,,,18.9460,10.8589,18.9460,11.364,18.9460,9.9315,,,18.9460,1.8243,,,,,,
19.0149,2.7792,,,19.0149,10.5163,19.0149,17.460,19.0149,11.5324,,,19.0149,1.1305,,,,,,
19.0838,3.5061,,,19.0838,6.6803,19.0838,23.580,19.0838,11.2654,,,19.0838,1.8912,,,,,,
19.1527,2.4811,,,19.1527,5.0877,19.1527,24.090,19.1527,11.8611,,,19.1527,1.8564,,,,,,
19.2216,1.6117,,,19.2216,4.8392,19.2216,31.889,19.2216,14.3875,,,19.2216,2.7641,,,,,,
19.2905,1.6321,,,19.2905,5.2569,19.2905,36.939,19.2905,16.4229,,,19.2905,3.1832,,,,,,
19.3594,1.1947,,,19.3594,5.1777,19.3594,37.939,19.3594,16.8980,,,19.3594,5.0588,,,,,,
19.4282,2.5034,,,19.4282,5.9776,19.4282,24.868,19.4282,12.0127,,,,,,,,,,
19.4971,3.3234,,,19.4971,8.3391,19.4971,11.509,19.4971,10.4159,,,,,,,,,,
19.5660,5.6784,,,19.5660,9.5909,19.5660,9.352,19.5660,11.6803,,,,,,,,,,
19.6349,7.4155,,,19.6349,13.1662,19.6349,6.291,19.6349,11.0398,,,,,,,,,,
19.7038,7.9210,,,19.7038,18.8406,19.7038,5.080,19.7038,11.6343,,,,,,,,,,
19.7727,4.2807,,,19.7727,25.3519,19.7727,4.549,19.7727,10.9300,,,,,,,,,,
19.8416,2.3898,,,19.8416,21.0219,19.8416,4.868,19.8416,11.0433,,,,,,,,,,
19.9105,1.9954,,,19.9105,22.5724,19.9105,6.558,19.9105,15.5035,,,,,,,,,,
19.9794,4.4044,,,19.9794,20.4616,19.9794,8.124,19.9794,15.2666,,,,,,,,,,
20.0483,3.6312,,,20.0483,13.2760,20.0483,9.613,20.0483,12.5272,,,,,,,,,,
20.1172,3.4943,,,20.1172,8.8870,20.1172,7.958,20.1172,8.0752,,,,,,,,,,
20.1861,3.9675,,,20.1861,8.5103,20.1861,5.977,20.1861,5.4441,,,,,,,,,,
20.2550,4.2458,,,20.2550,7.8871,20.2550,7.954,20.2550,4.3570,,,,,,,,,,
20.3239,5.3027,,,20.3239,8.1998,20.3239,9.774,20.3239,2.8029,,,,,,,,,,
20.3928,4.6559,,,20.3928,6.1826,20.3928,8.563,20.3928,3.4136,,,,,,,,,,
20.4617,5.6228,,,20.4617,4.6025,20.4617,6.491,20.4617,3.4689,,,,,,,,,,
20.5306,6.6689,,,20.5306,4.6952,20.5306,5.448,20.5306,2.8399,,,,,,,,,,
20.5995,7.4687,,,20.5995,3.7759,20.5995,6.101,20.5995,4.5830,,,,,,,,,,
20.6683,6.3792,,,20.6683,3.0631,20.6683,8.807,20.6683,9.1336,,,,,,,,,,
20.7372,8.6791,,,20.7372,3.4471,20.7372,8.064,20.7372,12.9036,,,,,,,,,,
20.8061,8.5844,,,20.8061,5.1533,20.8061,5.820,20.8061,10.6522,,,,,,,,,,
20.8750,11.1431,,,20.8750,2.3527,20.8750,4.808,20.8750,7.4139,,,,,,,,,,
20.9439,13.6885,,,20.9439,1.7716,20.9439,4.369,20.9439,7.9272,,,,,,,,,,
21.0128,13.3348,,,21.0128,3.0508,21.0128,4.844,21.0128,6.1532,,,,,,,,,,
21.0817,11.9058,,,21.0817,4.5228,21.0817,6.925,21.0817,2.7785,,,,,,,,,,
21.1506,6.4109,,,21.1506,10.7494,21.1506,7.039,21.1506,1.3622,,,,,,,,,,
21.2195,6.2650,,,21.2195,20.2464,21.2195,6.586,21.2195,2.4864,,,,,,,,,,
21.2884,2.8364,,,21.2884,37.1308,21.2884,8.260,21.2884,3.8095,,,,,,,,,,
21.3573,2.0273,,,21.3573,50.9967,21.3573,8.052,21.3573,6.6700,,,,,,,,,,
21.4262,2.3091,,,21.4262,60.9367,21.4262,10.159,21.4262,8.2026,,,,,,,,,,
21.4951,2.7809,,,21.4951,57.2216,21.4951,13.400,21.4951,7.2710,,,,,,,,,,
21.5640,1.5858,,,21.5640,42.1752,21.5640,14.288,21.5640,7.0742,,,,,,,,,,
21.6329,2.0021,,,21.6329,30.8828,21.6329,13.575,21.6329,6.6360,,,,,,,,,,
21.7018,2.1906,,,21.7018,24.8646,21.7018,12.448,21.7018,7.2872,,,,,,,,,,
21.7707,3.3000,,,21.7707,19.1191,21.7707,15.406,21.7707,7.5650,,,,,,,,,,
21.8396,6.5213,,,21.8396,13.6930,21.8396,15.552,21.8396,7.1173,,,,,,,,,,
21.9084,10.8209,,,21.9084,10.7356,21.9084,13.743,21.9084,7.5982,,,,,,,,,,
21.9773,15.0694,,,21.9773,8.9919,21.9773,12.322,21.9773,7.5920,,,,,,,,,,
22.0462,17.1412,,,22.0462,6.7458,22.0462,11.952,22.0462,6.4418,,,,,,,,,,
22.1151,20.9153,,,22.1151,5.9366,22.1151,15.025,22.1151,6.1928,,,,,,,,,,
22.1840,22.2972,,,22.1840,4.7731,22.1840,15.268,22.1840,5.0913,,,,,,,,,,
22.2529,23.2880,,,22.2529,6.7522,22.2529,14.524,22.2529,4.9975,,,,,,,,,,
22.3218,27.2247,,,22.3218,6.8519,22.3218,15.894,22.3218,3.1695,,,,,,,,,,
22.3907,24.8364,,,22.3907,5.6314,22.3907,13.725,22.3907,2.9752,,,,,,,,,,
22.4596,19.8594,,,22.4596,3.5115,22.4596,11.154,22.4596,2.3682,,,,,,,,,,
22.5285,15.8821,,,22.5285,1.7349,22.5285,8.003,22.5285,1.9222,,,,,,,,,,
22.5974,15.9893,,,22.5974,1.4863,22.5974,6.602,22.5974,2.9842,,,,,,,,,,
22.6663,14.2658,,,22.6663,1.2282,22.6663,7.618,22.6663,4.0694,,,,,,,,,,
22.7352,12.7634,,,22.7352,2.5278,22.7352,12.525,22.7352,3.0026,,,,,,,,,,
22.8041,12.1225,,,22.8041,2.6630,22.8041,22.671,22.8041,4.2119,,,,,,,,,,
22.8730,17.4856,,,22.8730,2.2344,22.8730,29.892,22.8730,6.1057,,,,,,,,,,
22.9419,16.2765,,,22.9419,3.3150,22.9419,25.317,22.9419,9.7638,,,,,,,,,,
23.0108,17.9638,,,23.0108,2.3409,23.0108,19.906,23.0108,15.3404,,,,,,,,,,
23.0797,14.4455,,,23.0797,1.6760,23.0797,11.677,23.0797,26.6681,,,,,,,,,,
23.1486,13.3957,,,23.1486,1.2755,23.1486,8.765,23.1486,28.9941,,,,,,,,,,
23.2174,12.7157,,,23.2174,0.9521,23.2174,7.027,23.2174,26.1588,,,,,,,,,,
23.2863,12.8886,,,23.2863,0.8880,23.2863,6.547,23.2863,18.1448,,,,,,,,,,
23.3552,11.6288,,,23.3552,3.0036,23.3552,6.852,23.3552,13.6729,,,,,,,,,,
23.4241,6.9208,,,23.4241,2.0651,23.4241,6.004,23.4241,11.5830,,,,,,,,,,
23.4930,6.3569,,,23.4930,3.4460,23.4930,8.637,23.4930,10.4752,,,,,,,,,,
23.5619,6.5282,,,23.5619,5.5198,23.5619,8.277,23.5619,6.8183,,,,,,,,,,
23.6308,7.6767,,,23.6308,7.5301,23.6308,9.472,23.6308,5.4693,,,,,,,,,,
23.6997,9.9902,,,23.6997,11.3186,23.6997,8.828,23.6997,4.0752,,,,,,,,,,
23.7686,12.4561,,,23.7686,12.8761,23.7686,8.922,23.7686,2.5753,,,,,,,,,,
23.8375,15.0803,,,23.8375,15.8950,23.8375,9.813,23.8375,2.7466,,,,,,,,,,
23.9064,18.9472,,,23.9064,19.6023,23.9064,12.584,23.9064,2.1121,,,,,,,,,,
23.9753,20.3354,,,23.9753,21.6563,23.9753,12.353,23.9753,1.5910,,,,,,,,,,
24.0442,19.3059,,,24.0442,20.7301,24.0442,11.348,24.0442,1.5142,,,,,,,,,,
24.1131,20.5496,,,24.1131,18.5066,24.1131,8.774,24.1131,1.0409,,,,,,,,,,
24.1820,17.6494,,,24.1820,14.4146,24.1820,6.935,24.1820,1.4643,,,,,,,,,,
24.2509,15.4765,,,24.2509,12.3642,24.2509,8.450,24.2509,2.5574,,,,,,,,,,
24.3198,13.8843,,,24.3198,15.3108,24.3198,11.003,24.3198,3.6872,,,,,,,,,,
24.3887,7.8873,,,24.3887,18.9587,24.3887,11.986,24.3887,4.6296,,,,,,,,,,
24.4575,8.6861,,,24.4575,26.1395,24.4575,15.892,24.4575,2.9533,,,,,,,,,,
24.5264,9.0433,,,24.5264,22.5202,24.5264,20.124,24.5264,1.4746,,,,,,,,,,
24.5953,8.1291,,,24.5953,25.1098,24.5953,25.974,24.5953,0.9109,,,,,,,,,,
24.6642,6.1912,,,24.6642,36.5864,24.6642,28.304,24.6642,0.4862,,,,,,,,,,
24.7331,4.2856,,,24.7331,48.4728,24.7331,33.275,24.7331,0.8815,,,,,,,,,,
24.8020,5.1736,,,24.8020,55.2692,24.8020,34.148,24.8020,0.5104,,,,,,,,,,
24.8709,4.5409,,,24.8709,61.8808,24.8709,27.580,24.8709,1.0928,,,,,,,,,,
