Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4
19.1527,18.3243,19.1527,5.5677,19.1527,3.5995,19.1527,2.9022,19.1527,7.0822
19.2216,31.1835,19.2216,3.9814,19.2216,2.6255,19.2216,4.5323,19.2216,4.8220
19.2905,38.2989,19.2905,2.2277,19.2905,2.8370,19.2905,9.9213,19.2905,3.8149
19.3594,39.3751,19.3594,2.7788,19.3594,1.4192,19.3594,13.9875,19.3594,3.6141
19.4282,39.5964,19.4282,2.9664,19.4282,1.7253,19.4282,23.4140,19.4282,4.4078
19.4971,38.4416,19.4971,2.6223,19.4971,1.4939,19.4971,20.6569,19.4971,4.6079
19.5660,34.0992,19.5660,3.1804,19.5660,1.1392,19.5660,15.7602,19.5660,3.5644
19.6349,30.8436,19.6349,2.1086,19.6349,2.3057,19.6349,11.6447,19.6349,6.0047
19.7038,27.8231,19.7038,3.2649,19.7038,2.7225,19.7038,4.6991,19.7038,6.9657
19.7727,21.4132,19.7727,2.4241,19.7727,2.9901,19.7727,3.6751,19.7727,8.4954
19.8416,14.8427,19.8416,2.1456,19.8416,4.0809,19.8416,3.1281,19.8416,8.4179
19.9105,10.3248,19.9105,2.1912,19.9105,4.9803,19.9105,5.6685,19.9105,6.8402
19.9794,6.5564,19.9794,2.9128,19.9794,7.0911,19.9794,8.2273,19.9794,5.4954
20.0483,7.2625,20.0483,2.3801,20.0483,8.1752,20.0483,7.5066,20.0483,4.3450
20.1172,7.7649,20.1172,2.6453,20.1172,6.5687,20.1172,9.1227,20.1172,3.3384
20.1861,6.7198,20.1861,2.5062,20.1861,5.4205,20.1861,15.3113,20.1861,3.2192
20.2550,5.8845,20.2550,1.9114,20.2550,7.2134,20.2550,18.8078,20.2550,2.9197
20.3239,7.0810,20.3239,3.0975,20.3239,9.5627,20.3239,21.9933,20.3239,1.8330
20.3928,7.4269,20.3928,3.7530,20.3928,11.6343,20.3928,17.1924,20.3928,2.3643
20.4617,9.2889,20.4617,5.2151,20.4617,13.8592,20.4617,10.0361,20.4617,1.9979
20.5306,6.4407,20.5306,8.5898,20.5306,12.4555,20.5306,6.0256,20.5306,2.3686
20.5995,4.0065,20.5995,7.1618,20.5995,11.4371,20.5995,5.9993,20.5995,2.2363
20.6683,2.7425,20.6683,4.6194,20.6683,6.9656,20.6683,7.0520,20.6683,1.9340
20.7372,3.7255,20.7372,5.1019,20.7372,6.3610,20.7372,8.4817,20.7372,2.6014
20.8061,6.0922,20.8061,5.6301,20.8061,5.4899,20.8061,8.8967,20.8061,2.8590
20.8750,5.9130,20.8750,5.4907,20.8750,3.9515,20.8750,14.8990,20.8750,2.6975
20.9439,8.0219,20.9439,8.5456,20.9439,2.4357,20.9439,22.2726,20.9439,3.8126
21.0128,13.1470,21.0128,5.5737,21.0128,2.8412,21.0128,18.1902,21.0128,6.3486
21.0817,13.2760,21.0817,4.8518,21.0817,2.9287,21.0817,9.9933,21.0817,7.5730
21.1506,17.2713,21.1506,4.9832,21.1506,2.6995,21.1506,4.3805,21.1506,5.0448
21.2195,23.8594,21.2195,6.5539,21.2195,2.5807,21.2195,3.6389,21.2195,4.8842
21.2884,35.6837,21.2884,6.2093,21.2884,2.5852,21.2884,4.3134,21.2884,4.5888
21.3573,44.4892,21.3573,7.4225,21.3573,3.4899,21.3573,6.1556,21.3573,3.7667
21.4262,45.7214,21.4262,9.3049,21.4262,5.0974,21.4262,7.3750,21.4262,4.0575
21.4951,29.7520,21.4951,18.3058,21.4951,4.7548,21.4951,9.8448,21.4951,4.7139
21.5640,18.5376,21.5640,30.1847,21.5640,6.0995,21.5640,7.5965,21.5640,4.1575
21.6329,13.8644,21.6329,32.4116,21.6329,7.5663,21.6329,5.8064,21.6329,2.9786
21.7018,9.3320,21.7018,37.1575,21.7018,7.0643,21.7018,3.7706,21.7018,2.9850
21.7707,6.6528,21.7707,39.9430,21.7707,8.4109,21.7707,2.8135,21.7707,6.5033
21.8396,5.8663,21.8396,37.7135,21.8396,10.1537,21.8396,1.6382,21.8396,8.2944
21.9084,4.4348,21.9084,30.0087,21.9084,7.6023,21.9084,2.8154,21.9084,7.4684
21.9773,3.7892,21.9773,24.4471,21.9773,8.3295,21.9773,2.8561,21.9773,6.4680
22.0462,3.2299,22.0462,18.4131,22.0462,7.1194,22.0462,3.2098,22.0462,3.1479
22.1151,4.1112,22.1151,16.8232,22.1151,7.5310,22.1151,2.8625,22.1151,3.2200
22.1840,4.1298,22.1840,14.8397,22.1840,6.3059,22.1840,4.0005,22.1840,1.5478
22.2529,3.4423,22.2529,12.4079,22.2529,8.5675,22.2529,5.0307,22.2529,1.2180
22.3218,4.8712,22.3218,8.9126,22.3218,8.6468,22.3218,6.2816,22.3218,1.3520
22.3907,6.6566,22.3907,9.9261,22.3907,11.9325,22.3907,7.6311,22.3907,0.8644
22.4596,8.5062,22.4596,7.4500,22.4596,15.2218,22.4596,7.8435,22.4596,1.1491
22.5285,8.9660,22.5285,7.0701,22.5285,16.8198,22.5285,7.2419,22.5285,1.3138
22.5974,10.5721,22.5974,5.2253,22.5974,18.2399,22.5974,5.4537,22.5974,1.4708
22.6663,11.7967,22.6663,5.3576,22.6663,14.4265,22.6663,2.6527,22.6663,1.4261
22.7352,12.7614,22.7352,4.4763,22.7352,14.5918,22.7352,2.9873,22.7352,1.1096
22.8041,11.6863,22.8041,3.5651,22.8041,11.4900,22.8041,2.0855,22.8041,0.9786
22.8730,9.5732,22.8730,5.5001,22.8730,11.9132,22.8730,3.3925,22.8730,1.1423
22.9419,7.4107,22.9419,5.5049,22.9419,15.5496,22.9419,5.8445,22.9419,1.0102
23.0108,6.2521,23.0108,10.9982,23.0108,17.5370,23.0108,10.5484,23.0108,1.2538
23.0797,6.7511,23.0797,15.1393,23.0797,16.3940,23.0797,20.3401,23.0797,5.3464
23.1486,6.5098,23.1486,16.0019,23.1486,13.2344,23.1486,24.5343,23.1486,19.3633
23.2174,6.8373,23.2174,14.4925,23.2174,11.6578,23.2174,26.2262,23.2174,25.4359
23.2863,6.5681,23.2863,12.5334,23.2863,9.0709,23.2863,17.3154,23.2863,19.7527
23.3552,6.4596,23.3552,9.1948,23.3552,7.2548,23.3552,9.6913,23.3552,14.7266
23.4241,7.5604,23.4241,10.2501,23.4241,6.4895,23.4241,5.9357,23.4241,12.9348
23.4930,9.8041,23.4930,9.5145,23.4930,6.6175,23.4930,3.3271,23.4930,10.8471
23.5619,9.8654,23.5619,10.7750,23.5619,8.1320,23.5619,4.1498,23.5619,7.2271
23.6308,7.1789,23.6308,13.1838,23.6308,9.2999,23.6308,6.9957,23.6308,5.8190
23.6997,6.4617,23.6997,19.9787,23.6997,10.7912,23.6997,11.0287,23.6997,6.1712
23.7686,4.6108,23.7686,34.1089,23.7686,16.4065,23.7686,9.1849,23.7686,8.4515
23.8375,4.8625,23.8375,47.8152,23.8375,28.3941,23.8375,7.6781,23.8375,11.1740
23.9064,6.8441,23.9064,52.5047,23.9064,36.7532,23.9064,5.5336,23.9064,13.5216
23.9753,7.4418,23.9753,57.7526,23.9753,48.2356,23.9753,3.9166,23.9753,19.0458
24.0442,7.1005,24.0442,59.1521,24.0442,43.2688,24.0442,5.6782,24.0442,26.1312
24.1131,8.1067,24.1131,53.7330,24.1131,36.1942,24.1131,7.3588,24.1131,36.2016
24.1820,10.2413,24.1820,39.0753,24.1820,21.4625,24.1820,12.3860,24.1820,48.5460
24.2509,8.4768,24.2509,22.8938,24.2509,11.2330,24.2509,17.1412,24.2509,51.6684
24.3198,5.4072,24.3198,11.9697,24.3198,5.5413,24.3198,23.6748,24.3198,41.0433
24.3887,2.9440,24.3887,8.0668,24.3887,3.6176,24.3887,27.3532,24.3887,26.7469
24.4575,1.4250,24.4575,6.9767,24.4575,2.1358,24.4575,18.4998,24.4575,16.7379
24.5264,1.8741,24.5264,8.6484,24.5264,2.2154,24.5264,12.0934,24.5264,14.2469
24.5953,1.6274,24.5953,10.8162,24.5953,3.0403,24.5953,10.5524,24.5953,10.9388
24.6642,1.4636,24.6642,7.7362,24.6642,3.7562,24.6642,7.8876,24.6642,9.5833
24.7331,1.3628,24.7331,6.5564,24.7331,5.0577,24.7331,6.9185,24.7331,7.3383
24.8020,1.6733,24.8020,5.9009,24.8020,5.2795,24.8020,9.0584,24.8020,5.8786
24.8709,1.6320,24.8709,5.5843,24.8709,6.3852,24.8709,6.1714,24.8709,3.9423
24.9398,2.1211,24.9398,5.7380,24.9398,7.6854,24.9398,7.2145,24.9398,3.8915
25.0087,3.1019,25.0087,6.8902,25.0087,9.1215,25.0087,5.6825,25.0087,5.9279
25.0776,6.7511,25.0776,6.4554,25.0776,10.0971,25.0776,3.1357,25.0776,2.2329
25.1465,9.5066,25.1465,3.5903,25.1465,11.5743,25.1465,3.8024,25.1465,2.4856
25.2154,11.7190,25.2154,2.9768,25.2154,17.2101,25.2154,4.1846,25.2154,2.7803
25.2843,11.2605,25.2843,1.0729,25.2843,24.4970,25.2843,5.7190,25.2843,1.8857
25.3532,12.9406,25.3532,0.6193,25.3532,26.6568,25.3532,7.7430,25.3532,2.0247
25.4221,14.1088,25.4221,1.0122,25.4221,32.9700,25.4221,8.1244,25.4221,1.7738
25.4910,14.1768,25.4910,0.5832,25.4910,33.9017,25.4910,8.8205,25.4910,2.9146
25.5599,11.2964,25.5599,1.6133,25.5599,35.0781,25.5599,10.1715,25.5599,2.0793
25.6288,7.3134,25.6288,0.7957,25.6288,33.9886,25.6288,11.4420,25.6288,3.0586
25.6976,5.5565,25.6976,1.2359,25.6976,22.3715,25.6976,13.1091,25.6976,4.0439
25.7665,5.5696,25.7665,2.0320,25.7665,17.1470,25.7665,12.9442,25.7665,4.2507
25.8354,6.7180,25.8354,5.5337,25.8354,13.1613,25.8354,18.5723,25.8354,5.7147
25.9043,6.8144,25.9043,8.7729,25.9043,13.9172,25.9043,20.5032,25.9043,8.7368
25.9732,10.0573,25.9732,10.6781,25.9732,9.9589,25.9732,19.9667,25.9732,11.0405
26.0421,12.0930,26.0421,15.7086,26.0421,9.0649,26.0421,19.8008,26.0421,17.2328
26.1110,13.1079,26.1110,24.9706,26.1110,8.5361,26.1110,17.6239,26.1110,27.9200
26.1799,12.7846,26.1799,37.2560,26.1799,7.9432,26.1799,15.8560,26.1799,27.3964
26.2488,9.9969,26.2488,54.7285,26.2488,6.4993,26.2488,15.5149,26.2488,18.6828
26.3177,8.0135,26.3177,62.7702,26.3177,4.9308,26.3177,16.0883,26.3177,11.9537
26.3866,6.0602,26.3866,62.7009,26.3866,6.0151,26.3866,22.6448,26.3866,9.8712
26.4555,6.8861,26.4555,64.0128,26.4555,4.1009,26.4555,25.5553,26.4555,6.9046
26.5244,7.7675,26.5244,54.1106,26.5244,3.0124,26.5244,28.8934,26.5244,6.6700
26.5933,8.5540,26.5933,36.9589,26.5933,3.1316,26.5933,29.7086,26.5933,11.1861
26.6622,9.6992,26.6622,26.8511,26.6622,5.1029,26.6622,29.3528,26.6622,16.1312
26.7311,8.0745,26.7311,21.4979,26.7311,6.9239,26.7311,29.7849,26.7311,17.6056
26.8000,4.7542,26.8000,20.6736,26.8000,10.2377,26.8000,31.3850,26.8000,15.3865
26.8689,5.3297,26.8689,17.0576,26.8689,12.7200,26.8689,33.9099,26.8689,13.7163
26.9377,7.3342,26.9377,12.6661,26.9377,10.5617,26.9377,35.9350,26.9377,11.2112
27.0066,9.6168,27.0066,10.9424,27.0066,8.9546,27.0066,36.5457,27.0066,10.3245
27.0755,7.6085,27.0755,8.6072,27.0755,6.9984,27.0755,27.6214,27.0755,8.4445
27.1444,7.6255,27.1444,8.4828,27.1444,5.6888,27.1444,17.4156,27.1444,6.4440
27.2133,10.4120,27.2133,5.1310,27.2133,4.0031,27.2133,17.1598,27.2133,3.8924
27.2822,12.6192,27.2822,4.3299,27.2822,4.3145,27.2822,16.5942,27.2822,4.7160
27.3511,14.1655,27.3511,2.7493,27.3511,4.0207,27.3511,15.9184,27.3511,4.6967
27.4200,16.4112,27.4200,1.2166,27.4200,6.4827,27.4200,10.9368,27.4200,3.3600
27.4889,22.7410,27.4889,2.3831,27.4889,8.9019,27.4889,6.8344,27.4889,3.1550
27.5578,23.8708,27.5578,3.1754,27.5578,9.1910,27.5578,5.9509,27.5578,4.1782
27.6267,20.2610,27.6267,4.6552,27.6267,7.2762,27.6267,5.6868,27.6267,4.8292
27.6956,16.3096,27.6956,5.9314,27.6956,7.2248,27.6956,5.0255,27.6956,4.1100
27.7645,16.4716,27.7645,6.1965,27.7645,9.2319,27.7645,6.8832,27.7645,7.3720
27.8334,16.0692,27.8334,5.1075,27.8334,10.4469,27.8334,6.1283,27.8334,10.0148
27.9023,13.4139,27.9023,5.4512,27.9023,10.6283,27.9023,6.8077,27.9023,12.1733
27.9712,10.3244,27.9712,6.4403,27.9712,12.5174,27.9712,4.5542,27.9712,13.5010
28.0401,9.7618,28.0401,4.5814,28.0401,8.7692,28.0401,3.4306,28.0401,11.8782
28.1090,9.9218,28.1090,4.7330,28.1090,6.9898,28.1090,3.0118,28.1090,11.8678
28.1778,7.4370,28.1778,4.2787,28.1778,7.3399,28.1778,2.2837,28.1778,13.5791
28.2467,6.7775,28.2467,6.4688,28.2467,9.7627,28.2467,3.0888,28.2467,11.8456
28.3156,6.4010,28.3156,13.0413,28.3156,8.8924,28.3156,2.1087,28.3156,9.1824
28.3845,6.2888,28.3845,20.6215,28.3845,8.3212,28.3845,1.8873,28.3845,7.5549
28.4534,7.9654,28.4534,27.5909,28.4534,12.7530,28.4534,1.6792,28.4534,4.8137
28.5223,8.5213,28.5223,29.8984,28.5223,21.0333,28.5223,1.6943,28.5223,3.6972
28.5912,7.0684,28.5912,20.9777,28.5912,27.6541,28.5912,3.8218,28.5912,4.2705
28.6601,7.2486,28.6601,14.1994,28.6601,28.2956,28.6601,4.8757,28.6601,3.9799
28.7290,8.0379,28.7290,14.6561,28.7290,22.9165,28.7290,7.2650,28.7290,5.5070
28.7979,8.1412,28.7979,18.5993,28.7979,18.0898,28.7979,8.0737,28.7979,9.2867
28.8668,6.6533,28.8668,19.5638,28.8668,13.0012,28.8668,14.6922,28.8668,11.2076
28.9357,9.3970,28.9357,22.6088,28.9357,10.7555,28.9357,25.4093,28.9357,11.4137
29.0046,11.6397,29.0046,25.4373,29.0046,7.0598,29.0046,37.5871,29.0046,11.0603
29.0735,12.6241,29.0735,21.4368,29.0735,4.8137,29.0735,41.9061,29.0735,11.2142
29.1424,10.8257,29.1424,19.7675,29.1424,4.0158,29.1424,36.3729,29.1424,11.3454
29.2113,10.7264,29.2113,13.7445,29.2113,3.4232,29.2113,27.1995,29.2113,11.2070
29.2802,11.2423,29.2802,9.7000,29.2802,1.6278,29.2802,20.4555,29.2802,10.9414
29.3491,11.0438,29.3491,7.0837,29.3491,2.3744,29.3491,13.8895,29.3491,8.4707
29.4179,11.2859,29.4179,4.8841,29.4179,5.4861,29.4179,13.2741,29.4179,6.6764
29.4868,14.2305,29.4868,3.8140,29.4868,4.7270,29.4868,12.6110,29.4868,5.3634
29.5557,13.6867,29.5557,2.3983,29.5557,6.2715,29.5557,11.9874,29.5557,6.8703
29.6246,7.5664,29.6246,2.3433,29.6246,7.0218,29.6246,10.5395,29.6246,5.4618
29.6935,4.0630,29.6935,2.4150,29.6935,4.7107,29.6935,13.6975,29.6935,4.6698
29.7624,3.8673,29.7624,3.5491,29.7624,2.8409,29.7624,13.6618,29.7624,6.2304
29.8313,2.9432,29.8313,6.7320,29.8313,2.8407,29.8313,10.3124,29.8313,7.5578
29.9002,2.0154,29.9002,11.3640,29.9002,3.6378,29.9002,9.8431,29.9002,8.3506
29.9691,1.1514,29.9691,19.3745,29.9691,3.3845,29.9691,8.9308,29.9691,8.4409
30.0380,0.7156,30.0380,24.5763,30.0380,5.2740,30.0380,8.8445,30.0380,10.1440
30.1069,0.8002,30.1069,24.2361,30.1069,7.0321,30.1069,9.9258,30.1069,13.1449
30.1758,0.6014,30.1758,22.9131,30.1758,5.9170,30.1758,8.3210,30.1758,11.0400
30.2447,0.8816,30.2447,24.7325,30.2447,7.6109,30.2447,10.2387,30.2447,11.5480
30.3136,0.6898,30.3136,24.4978,30.3136,7.8779,30.3136,11.7570,30.3136,13.5795
30.3825,0.9841,30.3825,18.4496,30.3825,8.5841,30.3825,8.7400,30.3825,14.5179
30.4514,0.7137,30.4514,10.6654,30.4514,9.6984,30.4514,7.6771,30.4514,12.2948
30.5203,0.6912,30.5203,9.3290,30.5203,9.3176,30.5203,7.2028,30.5203,10.9742
30.5892,1.3392,30.5892,8.0371,30.5892,10.0661,30.5892,6.2645,30.5892,8.3611
30.6581,1.6108,30.6581,6.2928,30.6581,13.2617,30.6581,6.9053,30.6581,4.8830
30.7269,1.4984,30.7269,5.6754,30.7269,11.4778,30.7269,7.5159,30.7269,4.2335
30.7958,2.7451,30.7958,8.1176,30.7958,10.6004,30.7958,5.5770,30.7958,4.4302
30.8647,2.0240,30.8647,15.5670,30.8647,7.8931,30.8647,4.1480,30.8647,4.3981
30.9336,2.6549,30.9336,30.3872,30.9336,6.0097,30.9336,3.2297,30.9336,5.2256
31.0025,1.7102,31.0025,46.2008,31.0025,8.9049,31.0025,2.8610,31.0025,6.7203
31.0714,1.3423,31.0714,51.6514,31.0714,10.7224,31.0714,2.8126,31.0714,6.8231
31.1403,2.4815,31.1403,52.7465,31.1403,13.9883,31.1403,2.1797,31.1403,9.2320
31.2092,1.3008,31.2092,38.1603,31.2092,17.3362,31.2092,3.3828,31.2092,14.3692
31.2781,2.0852,31.2781,26.2442,31.2781,19.7674,31.2781,3.3388,31.2781,26.8756
31.3470,3.2784,31.3470,16.6101,31.3470,15.6161,31.3470,3.3294,31.3470,50.4398
31.4159,3.1803,31.4159,14.6376,31.4159,16.7656,31.4159,3.5874,31.4159,68.5838
31.4848,2.2407,31.4848,10.3940,31.4848,16.1300,31.4848,4.6725,31.4848,67.2883
31.5537,1.8381,31.5537,8.9229,31.5537,16.8358,31.5537,6.0879,31.5537,50.9697
31.6226,4.3372,31.6226,8.0641,31.6226,14.8366,31.6226,8.4716,31.6226,37.7364
31.6915,7.9352,31.6915,7.0884,31.6915,14.6174,31.6915,8.1375,31.6915,38.3997
31.7604,12.8483,31.7604,6.8046,31.7604,16.9754,31.7604,6.3880,31.7604,38.2691
31.8293,14.9554,31.8293,4.9708,31.8293,18.5069,31.8293,5.5815,31.8293,34.3243
31.8982,13.1401,31.8982,6.9578,31.8982,16.0262,31.8982,9.5037,31.8982,29.2059
31.9670,8.6519,31.9670,7.6853,31.9670,13.9397,31.9670,9.6090,31.9670,22.1325
32.0359,5.7616,32.0359,9.5407,32.0359,11.6516,32.0359,13.2597,32.0359,16.8687
32.1048,2.8341,32.1048,11.6240,32.1048,10.5000,32.1048,14.7935,32.1048,13.8972
32.1737,1.9482,32.1737,12.7600,32.1737,9.7649,32.1737,14.3017,32.1737,12.2869
32.2426,0.8403,32.2426,14.6577,32.2426,10.6813,32.2426,15.3104,32.2426,7.6207
32.3115,0.4915,32.3115,15.7198,32.3115,12.2427,32.3115,13.7498,32.3115,5.3422
32.3804,1.1172,32.3804,16.8900,32.3804,13.3164,32.3804,11.4004,32.3804,3.8389
32.4493,1.1173,32.4493,18.6209,32.4493,9.8107,32.4493,10.5144,32.4493,3.2751
32.5182,0.6611,32.5182,20.0717,32.5182,9.1119,32.5182,8.7834,32.5182,2.7108
32.5871,2.2669,32.5871,18.6645,32.5871,8.7376,32.5871,6.6565,32.5871,1.8092
32.6560,2.0402,32.6560,16.2399,32.6560,10.5413,32.6560,5.4160,32.6560,1.7752
32.7249,2.1285,32.7249,12.7608,32.7249,12.9162,32.7249,5.0003,32.7249,1.5719
32.7938,4.3925,32.7938,10.6437,32.7938,16.6469,32.7938,4.2509,32.7938,1.9046
32.8627,6.6290,32.8627,11.4657,32.8627,17.5276,32.8627,4.2746,32.8627,2.0386
32.9316,8.1462,32.9316,12.1556,32.9316,15.5740,32.9316,3.1215,32.9316,2.1246
33.0005,8.3781,33.0005,9.0098,33.0005,11.9185,33.0005,3.0468,33.0005,2.4008
33.0694,14.9565,33.0694,8.1819,33.0694,7.5038,33.0694,1.8109,33.0694,2.5471
33.1383,26.5696,33.1383,12.3966,33.1383,4.4991,33.1383,1.2763,33.1383,2.3937
33.2071,32.8811,33.2071,16.5741,33.2071,2.1313,33.2071,1.8380,33.2071,2.9079
33.2760,26.9707,33.2760,18.3962,33.2760,1.4449,33.2760,2.4082,33.2760,4.6690
33.3449,20.2521,33.3449,15.5452,33.3449,1.5378,33.3449,1.4018,33.3449,5.2184
33.4138,14.1541,33.4138,9.2480,33.4138,2.4315,33.4138,0.8678,33.4138,4.5389
33.4827,8.7387,33.4827,8.5986,33.4827,5.9091,33.4827,0.5456,33.4827,3.9703
33.5516,8.6548,33.5516,7.6808,33.5516,11.1532,33.5516,1.0760,33.5516,3.5973
33.6205,10.1849,33.6205,8.5371,33.6205,24.1275,33.6205,1.0084,33.6205,3.3813
33.6894,14.4198,33.6894,11.1284,33.6894,36.2048,33.6894,0.9154,33.6894,3.6159
33.7583,14.1759,33.7583,9.5757,33.7583,27.9324,33.7583,0.8750,33.7583,3.9401
33.8272,11.5564,33.8272,8.8115,33.8272,18.8643,33.8272,0.8556,33.8272,5.2611
33.8961,9.1874,33.8961,8.8707,33.8961,15.1145,33.8961,1.2659,33.8961,5.5101
33.9650,5.6844,33.9650,8.0303,33.9650,14.2613,33.9650,1.5005,33.9650,5.8981
34.0339,6.5598,34.0339,10.8486,34.0339,10.0755,34.0339,2.1530,34.0339,4.4402
34.1028,10.8464,34.1028,16.9256,34.1028,11.2097,34.1028,2.5354,34.1028,4.5760
34.1717,12.3965,34.1717,26.4113,34.1717,9.9514,34.1717,3.5262,34.1717,4.0119
34.2406,10.3783,34.2406,33.0107,34.2406,9.5070,34.2406,3.5348,34.2406,4.3007
34.3095,8.5932,34.3095,34.9156,34.3095,9.0159,34.3095,4.1812,34.3095,2.7729
34.3784,10.0415,34.3784,28.1279,34.3784,9.3602,34.3784,3.9691,34.3784,2.8440
34.4472,9.2233,34.4472,26.0450,34.4472,12.2202,34.4472,3.7018,34.4472,1.7329
34.5161,7.8654,34.5161,20.5273,34.5161,14.3881,34.5161,2.8689,34.5161,1.4026
34.5850,7.5873,34.5850,16.5783,34.5850,18.4429,34.5850,3.3609,34.5850,1.6040
34.6539,6.6982,34.6539,16.2885,34.6539,15.3927,34.6539,5.5504,34.6539,1.1963
34.7228,4.6791,34.7228,13.8226,34.7228,14.6651,34.7228,16.6067,34.7228,1.3416
34.7917,2.6569,34.7917,13.7364,34.7917,14.7199,34.7917,28.5332,34.7917,1.5536
34.8606,1.4558,34.8606,13.8527,34.8606,21.3188,34.8606,36.5558,34.8606,2.0753
34.9295,1.8827,34.9295,14.2001,34.9295,26.7861,34.9295,47.4870,34.9295,1.0612
34.9984,2.0921,34.9984,15.5578,34.9984,16.0940,34.9984,49.1021,34.9984,2.6512
35.0673,1.2365,35.0673,11.4833,35.0673,13.5515,35.0673,43.0168,35.0673,3.2229
35.1362,1.4660,35.1362,14.5326,35.1362,13.4439,35.1362,32.0215,35.1362,5.2554
35.2051,1.6274,35.2051,17.6586,35.2051,16.8469,35.2051,26.7386,35.2051,5.2422
35.2740,1.9967,35.2740,21.0013,35.2740,19.2202,35.2740,18.9379,35.2740,4.4714
35.3429,2.4799,35.3429,26.9122,35.3429,17.9350,35.3429,10.5677,35.3429,4.4126
35.4118,4.8403,35.4118,33.0512,35.4118,15.2459,35.4118,9.6044,35.4118,4.3110
35.4807,6.2190,35.4807,40.7007,35.4807,10.8268,35.4807,9.8730,35.4807,3.5070
35.5496,6.9137,35.5496,39.2921,35.5496,8.4288,35.5496,9.9905,35.5496,3.1951
35.6185,6.5750,35.6185,30.0405,35.6185,5.5441,35.6185,11.1943,35.6185,2.4276
35.6873,5.5654,35.6873,16.7817,35.6873,3.5778,35.6873,10.9572,35.6873,2.4264
35.7562,4.6709,35.7562,14.7470,35.7562,4.9764,35.7562,12.5790,35.7562,3.0095
35.8251,3.2034,35.8251,14.0183,35.8251,3.4958,35.8251,10.4594,35.8251,2.8483
35.8940,1.9920,35.8940,9.0270,35.8940,4.5325,35.8940,7.2462,35.8940,4.0333
35.9629,3.4205,35.9629,8.6638,35.9629,7.7894,35.9629,7.1226,35.9629,4.3317
36.0318,5.0135,36.0318,10.2408,36.0318,11.2977,36.0318,8.7236,36.0318,6.5415
36.1007,7.6347,36.1007,10.2663,36.1007,13.4385,36.1007,10.7084,36.1007,8.3610
36.1696,9.8915,36.1696,8.5654,36.1696,13.4217,36.1696,11.9807,36.1696,5.9485
36.2385,10.3333,36.2385,8.5898,36.2385,9.5907,36.2385,12.0997,36.2385,4.7409
36.3074,7.3383,36.3074,8.5264,36.3074,10.1080,36.3074,16.3241,36.3074,4.9447
36.3763,5.8550,36.3763,9.2083,36.3763,8.9745,36.3763,20.5412,36.3763,6.9913
36.4452,11.3581,36.4452,7.6634,36.4452,10.8347,36.4452,23.5421,36.4452,8.4501
36.5141,17.6535,36.5141,9.6861,36.5141,14.9878,36.5141,24.3977,36.5141,7.1520
36.5830,22.3223,36.5830,15.7213,36.5830,20.3561,36.5830,25.1798,36.5830,4.9307
36.6519,23.2060,36.6519,26.3711,36.6519,22.1160,36.6519,26.6133,36.6519,4.5827
36.7208,20.8035,36.7208,32.6927,36.7208,18.6102,36.7208,22.3811,36.7208,1.9625
36.7897,19.3907,36.7897,30.8112,36.7897,13.1469,36.7897,16.6304,36.7897,1.0536
36.8586,11.6274,36.8586,18.3169,36.8586,9.2836,36.8586,17.8497,36.8586,1.3418
36.9274,6.4173,36.9274,11.9602,36.9274,5.2964,36.9274,17.1482,36.9274,2.0790
36.9963,6.4682,36.9963,9.3563,36.9963,3.9287,36.9963,10.6350,36.9963,3.1258
37.0652,5.1568,37.0652,8.7053,37.0652,4.7296,37.0652,7.7110,37.0652,4.8009
37.1341,5.7156,37.1341,7.3921,37.1341,5.1722,37.1341,7.3182,37.1341,7.6248
37.2030,5.0397,37.2030,8.2083,37.2030,4.4042,37.2030,8.2679,37.2030,14.2064
37.2719,4.6241,37.2719,6.5782,37.2719,5.8940,37.2719,8.6957,37.2719,19.4196
37.3408,3.9549,37.3408,8.4201,37.3408,9.8094,37.3408,9.3853,37.3408,19.4273
37.4097,5.2136,37.4097,9.6264,37.4097,17.5394,37.4097,8.5720,37.4097,16.6060
37.4786,3.5405,37.4786,11.6607,37.4786,23.5514,37.4786,8.1317,37.4786,10.1161
37.5475,2.9266,37.5475,16.3328,37.5475,23.0082,37.5475,6.3982,37.5475,7.0151
37.6164,3.4265,37.6164,17.3667,37.6164,23.2764,37.6164,4.8320,37.6164,3.5792
37.6853,2.9900,37.6853,14.2854,37.6853,27.0928,37.6853,2.7561,37.6853,2.6172
37.7542,2.5706,37.7542,12.0807,37.7542,24.5320,37.7542,1.5950,37.7542,1.6218
37.8231,2.0171,37.8231,7.2301,37.8231,19.4549,37.8231,1.6423,37.8231,1.5543
37.8920,2.3170,37.8920,6.2437,37.8920,13.0729,37.8920,2.5672,37.8920,2.1237
37.9609,2.4938,37.9609,4.8086,37.9609,12.2329,37.9609,3.4917,37.9609,1.5824
38.0298,2.1354,38.0298,4.1758,38.0298,12.9650,38.0298,3.9725,38.0298,2.0005
38.0987,1.8446,38.0987,3.0448,38.0987,13.1264,38.0987,3.1432,38.0987,2.5087
38.1675,2.0020,38.1675,2.2577,38.1675,10.5401,38.1675,4.1235,38.1675,2.6439
38.2364,2.0008,38.2364,1.2298,38.2364,8.2221,38.2364,3.3740,38.2364,2.6296
38.3053,2.4993,38.3053,1.4474,38.3053,7.0994,38.3053,2.6866,38.3053,4.3825
