,condition,sample_num,cell_a,cell_b,edge_angle_rad,mean_intensity,mean_int_minus_bkgd,mean_int_no_verts,mean_int_no_verts_minus_bkgd
10082,wt,09,102,80,1.0888580748372703,16.39463601532567,10.568872089164326,12.82122905027933,6.995465124117987
10083,wt,09,102,95,1.3457580403022915,14.089193825042882,8.26342989888154,8.55952380952381,2.7337598833624677
10084,wt,09,103,96,1.1491088075979958,7.371794871794871,1.5460309456335288,6.8068965517241375,0.981132625562795
10085,wt,09,103,72,0.9272952180016123,12.132530120481928,6.306766194320585,,
10086,wt,09,103,79,0.2741674511196588,8.927083333333334,3.1013194071719914,7.859237536656892,2.033473610495549
10087,wt,09,103,94,1.4438235371808175,9.709677419354838,3.8839134931934955,6.084848484848485,0.2590845586871424
10088,wt,09,104,98,0.9998278506345581,10.982558139534884,5.156794213373542,10.26657060518732,4.440806679025978
10089,wt,09,104,75,0.5298490694560666,11.208849557522123,5.383085631360781,9.525114155251142,3.6993502290897995
10090,wt,09,104,88,1.442199576139993,11.232558139534884,5.406794213373542,9.299771167048055,3.4740072408867126
10091,wt,09,105,86,0.5738858942964034,14.209450830140485,8.383686903979143,13.235955056179776,7.4101911300184335
10092,wt,09,105,87,0.9179496956941223,12.56892523364486,6.7431613074835175,9.023300970873786,3.197537044712443
10093,wt,09,106,102,1.5387560132474296,11.234496124031008,5.408732197869665,8.479710144927536,2.653946218766193
10094,wt,09,106,80,0.35877067027057225,16.420348058902277,10.594584132740934,13.393364928909953,7.567601002748611
10095,wt,09,106,90,0.9994588469612697,14.211743772241993,8.385979846080652,8.943722943722944,3.117959017561602
10096,wt,09,107,78,-0.01538340178059515,17.848484848484848,12.022720922323504,17.265151515151516,11.439387588990172
10097,wt,09,107,91,0.724866143615341,13.75552050473186,7.929756578570518,10.98976109215017,5.163997165988827
10098,wt,09,107,92,1.3111666973866392,11.85860655737705,6.032842631215707,8.025641025641026,2.199877099479683
10099,wt,09,108,88,0.904103500540625,10.572434607645874,4.746670681484532,8.124620060790274,2.298856134628932
10100,wt,09,109,105,1.5607966601082313,11.190265486725664,5.364501560564322,8.297687861271676,2.4719239351103335
10101,wt,09,109,84,0.20304521725346514,13.362857142857143,7.5370932166958005,10.832417582417582,5.00665365625624
10102,wt,09,109,86,0.5144513130590278,16.611253196930946,10.785489270769602,13.036363636363637,7.2105997102022945
10103,wt,09,109,95,1.3360737143096995,11.373390557939913,5.547626631778571,8.215719063545151,2.389955137383809
10104,wt,09,110,97,1.4273440634912378,12.394568690095847,6.568804763934504,7.793918918918919,1.9681549927575768
10105,wt,09,110,82,0.3120421215625333,17.865702479338843,12.0399385531775,11.37012987012987,5.544365943968528
10106,wt,09,110,85,0.34653886443394183,14.797634691195794,8.971870765034453,11.4037558685446,5.577991942383258
10107,wt,09,111,107,1.4302202753853386,9.552155771905424,3.7263918457440814,7.9328165374677,2.107052611306358
10108,wt,09,111,91,0.7748722363657229,12.088842975206612,6.2630790490452695,10.885135135135135,5.0593712089737926
10109,wt,09,111,93,0.8685393952858895,10.008695652173913,4.18293172601257,8.668555240793202,2.8427913146318593
10110,wt,09,112,100,1.1071487177940904,12.713235294117647,6.887471367956304,9.316091954022989,3.490328027861646
10111,wt,09,112,110,1.4980084781909713,11.496941896024465,5.671177969863122,7.124620060790273,1.298856134628931
10112,wt,09,112,81,0.39852244566642026,13.643598615916956,7.817834689755613,11.46694214876033,5.641178222598987
10113,wt,09,112,85,0.548549402450528,12.857575757575757,7.031811831414415,6.666666666666667,0.8409027405053244
10114,wt,09,113,100,0.9700825434839029,14.64375,8.817986073838657,8.887096774193548,3.0613328480322055
10115,wt,09,113,106,1.4416490366668766,17.386029411764707,11.560265485603363,13.360189573459715,7.534425647298373
10116,wt,09,113,90,0.12435499454676144,14.608459869848156,8.782695943686814,11.93717277486911,6.111408848707767
10117,wt,09,114,97,1.538892262309874,11.07153965785381,5.245775731692468,7.354098360655738,1.5283344344943952
10118,wt,09,114,107,1.0893991027375929,10.251012145748987,4.425248219587645,8.709035222052067,2.883271295890725
10119,wt,09,114,92,0.04542327942157701,16.38204592901879,10.556282002857447,18.237762237762237,12.411998311600893
10120,wt,09,115,102,1.0016918168264306,12.985157699443414,7.159393773282072,9.79812834224599,3.9723644160846474
10121,wt,09,115,95,0.7409829481505374,14.65704387990762,8.831279953746279,12.586337760910816,6.760573834749473
10122,wt,09,116,96,0.36397895650964385,12.236252545824847,6.4104886196635045,10.32876712328767,4.503003197126328
10123,wt,09,116,103,1.5182132651839548,8.922163588390502,3.0963996622291594,5.642857142857143,-0.1829067833041993
10124,wt,09,116,111,1.5291537476963082,9.798017348203222,3.97225342204188,8.274633123689727,2.448869197528384
10125,wt,09,116,93,0.13255153229667402,12.001592356687897,6.175828430526555,11.206405693950177,5.380641767788835
10126,wt,09,117,98,0.507098504392337,13.995121951219513,8.16935802505817,12.32967032967033,6.503906403508988
10127,wt,09,117,104,1.546410917622178,13.248214285714285,7.4224503595529425,7.390909090909091,1.5651451647477481
10128,wt,09,117,105,1.2832204960144493,10.779141104294478,4.9533771781331355,7.6521060842433695,1.826342158082027
10129,wt,09,117,87,0.1651486774146269,16.14457831325301,10.318814387091667,11.222222222222221,5.396458296060879
10130,wt,09,118,94,0.5263923642264201,12.616915422885572,6.79115149672423,12.58364312267658,6.757879196515238
10131,wt,09,118,103,1.4926425847234197,9.480555555555556,3.6547916293942135,6.909574468085107,1.0838105419237642
10132,wt,09,120,100,0.4711662643131098,12.53191489361702,6.706150967455678,11.439583333333333,5.613819407171991
10133,wt,09,120,112,1.304544277643971,14.574898785425102,8.749134859263759,11.563758389261745,5.737994463100402
10134,wt,09,120,113,1.176005207095135,11.871323529411764,6.045559603250422,7.786729857819905,1.9609659316585626
10135,wt,09,122,97,0.8470483340367072,13.74934036939314,7.923576443231798,11.498812351543943,5.673048425382601
10136,wt,09,122,110,0.5328438876193887,15.111801242236025,9.286037316074683,11.708609271523178,5.882845345361836
